threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.01,0.5470085470085471,0.7901234567901234,0.6464646464646465,0.10849539406345957,397.9453125,328.0,317.7906226146035,0.7777777777777778,128,106,34,871
0.02,0.6404494382022472,0.7037037037037037,0.6705882352941176,0.06550665301944729,336.1842105263158,261.5,301.92300534109893,0.6851851851851852,114,64,48,913
0.03,0.6917808219178082,0.6234567901234568,0.6558441558441558,0.04605936540429888,282.8811881188119,174.0,297.04406070909545,0.5864197530864198,101,45,61,932
0.04,0.728,0.5617283950617284,0.6341463414634146,0.03480040941658137,224.97802197802199,141.0,256.22144345935436,0.47530864197530864,91,34,71,943
0.05,0.7281553398058253,0.46296296296296297,0.5660377358490566,0.028659160696008188,222.65333333333334,141.0,259.4892672582475,0.4074074074074074,75,28,87,949
0.06,0.7613636363636364,0.41358024691358025,0.536,0.021494370522006142,189.8507462686567,105.0,229.86298668706277,0.35802469135802467,67,21,95,956
0.07,0.8,0.37037037037037035,0.5063291139240506,0.015353121801432957,189.33333333333334,94.5,235.1082492999531,0.30864197530864196,60,15,102,962
0.08,0.8088235294117647,0.3395061728395062,0.4782608695652174,0.01330603889457523,182.14545454545456,89.0,236.1937123465951,0.2777777777777778,55,13,107,964
0.09,0.84375,0.3333333333333333,0.4778761061946903,0.01023541453428864,176.85185185185185,83.0,234.86311280367104,0.25925925925925924,54,10,108,967
0.1,0.847457627118644,0.30864197530864196,0.45248868778280543,0.009211873080859774,154.84,79.0,216.257934883324,0.21604938271604937,50,9,112,968
0.11,0.8596491228070176,0.30246913580246915,0.4474885844748859,0.008188331627430911,125.04081632653062,40.0,168.28619441887287,0.19753086419753085,49,8,113,969
0.12,0.8518518518518519,0.2839506172839506,0.42592592592592593,0.008188331627430911,121.21739130434783,36.0,168.79031409510776,0.17901234567901234,46,8,116,969
0.13,0.8571428571428571,0.25925925925925924,0.3981042654028436,0.007164790174002047,113.5952380952381,31.5,171.70559792352913,0.15432098765432098,42,7,120,970
0.14,0.8695652173913043,0.24691358024691357,0.3846153846153846,0.006141248720573183,106.625,29.0,171.5372681809991,0.14814814814814814,40,6,122,971
0.15,0.8666666666666667,0.24074074074074073,0.37681159420289856,0.006141248720573183,101.07692307692308,17.0,171.63637541293957,0.1419753086419753,39,6,123,971
0.16,0.8636363636363636,0.2345679012345679,0.3689320388349514,0.006141248720573183,94.36842105263158,15.5,163.47515843033375,0.12962962962962962,38,6,124,971
0.17,0.8604651162790697,0.22839506172839505,0.36097560975609755,0.006141248720573183,93.48648648648648,15.0,161.32552647693615,0.12962962962962962,37,6,125,971
0.18,0.8536585365853658,0.21604938271604937,0.3448275862068966,0.006141248720573183,92.94285714285714,24.0,159.49007006387447,0.12345679012345678,35,6,127,971
0.19,0.8648648648648649,0.19753086419753085,0.32160804020100503,0.00511770726714432,88.0,18.5,162.54980006139658,0.09876543209876543,32,5,130,972
0.2,0.8648648648648649,0.19753086419753085,0.32160804020100503,0.00511770726714432,87.4375,18.0,162.55920796359092,0.09876543209876543,32,5,130,972
0.21,0.8648648648648649,0.19753086419753085,0.32160804020100503,0.00511770726714432,86.84375,17.5,162.49329012589257,0.09876543209876543,32,5,130,972
0.22,0.8857142857142857,0.19135802469135801,0.3147208121827411,0.0040941658137154556,81.38709677419355,10.0,160.54216156498697,0.08641975308641975,31,4,131,973
0.23,0.8787878787878788,0.17901234567901234,0.2974358974358974,0.0040941658137154556,85.62068965517241,14.0,162.5610577689892,0.08641975308641975,29,4,133,973
