threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.01,0.6890756302521008,0.3923444976076555,0.5,0.00992489270386266,109.3170731707317,65.0,130.66087906585867,0.31100478468899523,82,37,127,3691
0.02,0.7068965517241379,0.3923444976076555,0.5046153846153846,0.009120171673819743,108.60975609756098,65.0,130.20029186748982,0.31100478468899523,82,34,127,3694
0.03,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.04,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.05,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.06,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.07,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.08,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.09,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.1,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.11,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.12,0.7043478260869566,0.3875598086124402,0.5,0.009120171673819743,109.08641975308642,62.0,130.88796429883436,0.3062200956937799,81,34,128,3694
0.13,0.7894736842105263,0.28708133971291866,0.4210526315789474,0.004291845493562232,90.11666666666666,69.5,87.73883436401212,0.23444976076555024,60,16,149,3712
0.14,0.7894736842105263,0.28708133971291866,0.4210526315789474,0.004291845493562232,90.11666666666666,69.5,87.73883436401212,0.23444976076555024,60,16,149,3712
0.15,0.7894736842105263,0.28708133971291866,0.4210526315789474,0.004291845493562232,90.11666666666666,69.5,87.73883436401212,0.23444976076555024,60,16,149,3712
0.16,0.7894736842105263,0.28708133971291866,0.4210526315789474,0.004291845493562232,90.11666666666666,69.5,87.73883436401212,0.23444976076555024,60,16,149,3712
0.17,0.75,0.215311004784689,0.3345724907063197,0.004023605150214592,77.13333333333334,60.0,77.1208575332683,0.15789473684210525,45,15,164,3713
0.18,0.75,0.215311004784689,0.3345724907063197,0.004023605150214592,77.13333333333334,60.0,77.1208575332683,0.15789473684210525,45,15,164,3713
0.19,0.75,0.215311004784689,0.3345724907063197,0.004023605150214592,77.13333333333334,60.0,77.1208575332683,0.15789473684210525,45,15,164,3713
0.2,0.75,0.215311004784689,0.3345724907063197,0.004023605150214592,77.13333333333334,60.0,77.1208575332683,0.15789473684210525,45,15,164,3713
