serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
5QKVATKB,0,0,,,,0,0,0,1,0.0013401111355051398,,2024-01-09,
5QKVD71B,0,0,,,,0,0,0,1,0.0025863342452794313,,2024-05-10,
5QKVDDVB,0,0,,,,0,0,0,1,0.0016976245678961277,,2024-06-19,
5QKVETTB,0,0,,,,0,0,0,1,0.0032865172252058983,,2024-06-27,
5QKVEUZB,0,0,,,,0,0,0,1,0.001425996539182961,,2024-04-22,
5QKVEXJB,0,0,,,,0,0,0,1,0.0022930107079446316,,2023-11-30,
5QKVGLWB,0,0,,,,0,0,0,1,0.0012878028210252523,,2024-05-08,
5QKVHPLB,0,0,,,,0,0,0,1,0.001524567138403654,,2024-05-07,
5QKVHRMB,0,0,,,,0,0,0,1,0.0033681185450404882,,2024-06-23,
5QKVVTHB,0,0,,,,0,0,0,1,0.004065383691340685,,2024-04-15,
8CGNK9GE,0,0,,,,0,0,0,1,0.025086775422096252,,2019-05-04,
8CGR1V5E,0,0,,,,0,0,0,1,0.0013456366723403335,,2019-06-01,
8CGSN9XE,0,0,,,,0,0,0,1,0.0016763565363362432,,2019-05-16,
8CGSTSRE,0,0,,,,0,0,0,1,0.0016569540603086352,,2019-05-04,
8CGT5S2E,1,0,,2024-11-05,,0,0,1,0,0.047098491340875626,,2019-06-01,
8CGTW4VE,0,0,,,,0,0,0,1,0.001214260351844132,,2019-06-01,
8CGTZ9HE,1,1,2023-04-22,2023-07-12,81.0,1,0,0,0,0.5239228010177612,0.12742725014686584,2019-05-16,1437.0
8CGU9LLE,0,0,,,,0,0,0,1,0.001154781668446958,,2019-05-16,
8CGV369E,0,0,,,,0,0,0,1,0.0016613788902759552,,2019-05-16,
8CGVR04E,0,0,,,,0,0,0,1,0.08086111396551132,,2019-05-16,
8CGVTH0E,0,0,,,,0,0,0,1,0.0013976203044876456,,2019-05-04,
8CGW3HPE,0,0,,,,0,0,0,1,0.0013959849020466208,,2019-05-04,
8CGW6ULE,0,0,,,,0,0,0,1,0.000778237241320312,,2019-05-04,
8CGWPGEE,0,0,,,,0,0,0,1,0.0017980873817577958,,2019-05-16,
8CGXKYVE,0,0,,,,0,0,0,1,0.0009354874491691589,,2019-05-04,
8CGXNNUE,1,1,2022-04-28,2022-05-10,12.0,1,0,0,0,0.28964778780937195,0.11290296167135239,2019-06-01,1062.0
8CGY4KUE,0,0,,,,0,0,0,1,0.0018373302882537246,,2019-05-16,
8CGYJ5TE,0,0,,,,0,0,0,1,0.0012982541229575872,,2019-06-01,
8CGYVS8E,0,0,,,,0,0,0,1,0.0006015411345288157,,2019-06-01,
8CGYW96E,0,0,,,,0,0,0,1,0.013957258313894272,,2019-06-01,
8CGYXB6E,0,0,,,,0,0,0,1,0.005220194812864065,,2019-08-13,
8CGZ8K3E,0,0,,,,0,0,0,1,0.001416721730493009,,2019-05-04,
8CGZ8S1E,0,0,,,,0,0,0,1,0.0018405092414468527,,2019-05-04,
8CGZ8SDE,0,0,,,,0,0,0,1,0.017208922654390335,,2019-05-04,
8CGZB98E,0,0,,,,0,0,0,1,0.00044105463894084096,,2019-08-13,
8CGZB9VE,0,0,,,,0,0,0,1,0.0008564708987250924,,2019-06-01,
8CGZKBME,0,0,,,,0,0,0,1,0.026872148737311363,,2019-05-04,
8CGZKDHE,0,0,,,,0,0,0,1,0.001138539519160986,,2019-05-04,
8CGZMEAE,0,0,,,,0,0,0,1,0.0009809817420318723,,2019-05-04,
8CH02WUE,0,0,,,,0,0,0,1,0.0005311622517183423,,2019-08-13,
8CH05AGE,0,0,,,,0,0,0,1,0.0008296477608382702,,2019-05-04,
8CH06AGE,0,0,,,,0,0,0,1,0.0016367214266210794,,2019-05-16,
8CH06B5E,0,0,,,,0,0,0,1,0.0007840023026801646,,2019-05-04,
8CH06E7E,0,0,,,,0,0,0,1,0.0016766213811933994,,2019-05-04,
8CH06EDE,0,0,,,,0,0,0,1,0.0012568328529596329,,2019-06-01,
8CH0869E,0,0,,,,0,0,0,1,0.001046829973347485,,2019-05-04,
8CH08RNE,0,0,,,,0,0,0,1,0.0015607435489073396,,2019-08-13,
8CH09GGE,0,0,,,,0,0,0,1,0.0012704395921900868,,2019-06-01,
8CH0BYPE,0,0,,,,0,0,0,1,0.0007401048205792904,,2019-08-13,
8CH0BYTE,0,0,,,,0,0,0,1,0.0010100328363478184,,2019-06-01,
8CH0DM8E,0,0,,,,0,0,0,1,0.000546661380212754,,2019-08-13,
8CH0GNLE,0,0,,,,0,0,0,1,0.0011007714783772826,,2019-05-04,
8CH0GNNE,0,0,,,,0,0,0,1,0.011145233176648617,,2019-05-04,
8CH0GNSE,0,0,,,,0,0,0,1,0.0015308018773794174,,2019-05-16,
8CH0HRKE,0,0,,,,0,0,0,1,0.0008688903762958944,,2019-06-01,
8CH0HTRE,0,0,,,,0,0,0,1,0.0013555882032960653,,2019-06-01,
8CH0L5PE,0,0,,,,0,0,0,1,0.0006049321964383125,,2019-06-01,
8CH0R06E,0,0,,,,0,0,0,1,0.0014585346216335893,,2019-05-04,
8CH0R3YE,0,0,,,,0,0,0,1,0.04074696823954582,,2019-08-13,
8CH0TLTE,0,0,,,,0,0,0,1,0.0009656932670623064,,2019-08-13,
8CH0TLUE,0,0,,,,0,0,0,1,0.0006553139537572861,,2019-06-01,
8CH0TN2E,0,0,,,,0,0,0,1,0.0009610700653865933,,2019-06-01,
8CH0TN3E,0,0,,,,0,0,0,1,0.0015547673683613539,,2019-08-13,
8CH0TVRE,0,0,,,,0,0,0,1,0.000929006957449019,,2019-08-13,
8CH0V7TE,0,0,,,,0,0,0,1,0.0166738573461771,,2019-06-01,
8CH0VH1E,0,0,,,,0,0,0,1,0.001858241274021566,,2019-05-16,
8CH0VW0E,0,0,,,,0,0,0,1,0.0006869838107377291,,2019-06-01,
8CH11KPE,0,0,,,,0,0,0,1,0.0009068641811609268,,2019-05-04,
8CH13D7E,0,0,,,,0,0,0,1,0.0004344668996054679,,2019-06-01,
8CH13DAE,0,0,,,,0,0,0,1,0.0009696595370769501,,2019-06-01,
8CH15D3E,0,0,,,,0,0,0,1,0.023653104901313782,,2019-05-16,
8CH15YME,0,0,,,,0,0,0,1,0.0004411761765368283,,2019-06-01,
8CH160KE,0,0,,,,0,0,0,1,0.0014615774853155017,,2019-08-13,
8CH16PBE,0,0,,,,0,0,0,1,0.010699938982725143,,2019-06-01,
8CH16ZDE,0,0,,,,0,0,0,1,0.0010429834946990013,,2019-06-01,
8CH16ZUE,0,0,,,,0,0,0,1,0.0017884268891066313,,2019-06-01,
8CH17M9E,0,0,,,,0,0,0,1,0.00044263366726227105,,2019-06-01,
8CH17MHE,0,0,,,,0,0,0,1,0.0006203611264936626,,2019-08-13,
8CH190UE,1,1,2020-12-08,2022-03-26,473.0,1,0,0,0,0.4374113380908966,0.09046671539545059,2019-08-13,483.0
8CH1APUE,1,0,,2025-09-18,,0,0,1,0,0.0609435960650444,,2019-06-01,
8CH1AR5E,0,0,,,,0,0,0,1,0.0007729527424089611,,2019-05-04,
8CH1ARHE,1,0,,2023-09-28,,0,0,1,0,0.010828766040503979,,2019-06-01,
8CH1WBME,1,0,,2024-05-05,,0,0,1,0,0.007468882482498884,,2019-05-04,
8CH1XHUE,0,0,,,,0,0,0,1,0.001985735958442092,,2019-05-04,
8CH4AT4E,0,0,,,,0,0,0,1,0.0005313177243806422,,2019-05-27,
8CH4X3TE,1,0,,2022-10-12,,0,0,1,0,0.003547140397131443,,2019-05-16,
8CH4YM4E,1,0,,2023-03-03,,0,0,1,0,0.004439706448465586,,2019-05-16,
8CH4YM6E,1,0,,2025-03-13,,0,0,1,0,0.08305717259645462,,2019-05-16,
8CH4YN8E,1,0,,2024-04-09,,0,0,1,0,0.0419192798435688,,2019-05-16,
8CH4Z6UE,0,0,,,,0,0,0,1,0.0012342216214165092,,2019-05-16,
8CH5214E,1,1,2023-10-31,2024-02-15,107.0,1,0,0,0,0.17724542319774628,0.0930442363023758,2019-05-16,1629.0
8CH52U5E,0,0,,,,0,0,0,1,0.0014463897095993161,,2019-05-16,
8CH5B9LE,0,0,,,,0,0,0,1,0.0020532861817628145,,2019-05-16,
8CH5E8EE,1,0,,2023-04-04,,0,0,1,0,0.03287250176072121,,2019-05-16,
8CH5HRYE,1,1,2024-07-13,2024-12-24,164.0,1,0,0,0,0.09099943190813065,0.09074801951646805,2019-05-16,1885.0
8CHRG6JE,0,0,,,,0,0,0,1,0.0010233724024146795,,2019-11-25,
8CHU2WSE,0,0,,,,0,0,0,1,0.0014223753241822124,,2020-06-17,
8CHU7R9E,1,0,,2024-11-09,,0,0,1,0,0.021635057404637337,,2021-05-05,
8CHUHHXE,0,0,,,,0,0,0,1,0.012710172683000565,,2020-06-26,
8CJMA59E,0,0,,,,0,0,0,1,0.002385170664638281,,2024-04-02,
8DG1BB5Y,0,0,,,,0,0,0,1,0.0014117849059402943,,2024-12-20,
8DG3MU5D,0,0,,,,0,0,0,1,0.0015237267361953855,,2018-07-12,
8DG4SAUD,0,0,,,,0,0,0,1,0.002198929665610194,,2018-07-12,
8DG4SAZD,0,0,,,,0,0,0,1,0.0008636555285193026,,2018-07-12,
8DG52U7D,0,0,,,,0,0,0,1,0.001623216550797224,,2018-07-12,
8DG52W9D,0,0,,,,0,0,0,1,0.0007765433983877301,,2018-07-12,
8DG52WND,0,0,,,,0,0,0,1,0.00086360948625952,,2018-07-12,
8DG6S3UD,1,0,,2024-06-11,,0,0,1,0,0.0332254134118557,,2018-07-12,
8DG88GTY,0,0,,,,0,0,0,1,0.001101521891541779,,2025-01-01,
8DG93TXY,0,0,,,,0,0,0,1,0.0020158265251666307,,2024-04-01,
8DJE2HWH,0,0,,,,0,0,0,1,0.001272840891033411,,2019-01-05,
8DJEPPSH,0,0,,,,0,0,0,1,0.001269536791369319,,2019-01-05,
8DJEPTWH,0,0,,,,0,0,0,1,0.00044769959640689194,,2019-01-05,
8DJEUXLH,0,0,,,,0,0,0,1,0.019551411271095276,,2019-01-05,
8DK5NDLH,0,0,,,,0,0,0,1,0.0012105756904929876,,2020-01-03,
8DKHU24H,0,0,,,,0,0,0,1,0.0012560387840494514,,2019-12-29,
8DKUD8AH,0,0,,,,0,0,0,1,0.0011064547579735518,,2019-01-05,
8DKV390H,0,0,,,,0,0,0,1,0.0012021420989185572,,2019-03-01,
8HG28M3H,0,0,,,,0,0,0,1,0.0007215115474537015,,2019-03-01,
8HG7LGUH,1,1,2025-03-01,2025-06-01,92.0,1,0,0,0,0.12380910664796829,0.12380910664796829,2019-06-01,2100.0
8HGBYHPH,0,0,,,,0,0,0,1,0.0008724640356376767,,2021-10-03,
8HGNAB0H,0,0,,,,0,0,0,1,0.002328976523131132,,2019-03-28,
8HGZPYVH,0,1,2022-12-14,,,0,1,0,0,0.21673740446567535,0.09634236246347427,2019-01-05,1439.0
8HH12ZPH,0,0,,,,0,0,0,1,0.0009913977701216936,,2018-11-14,
8HH5JYSH,0,0,,,,0,0,0,1,0.0010446885135024786,,2018-11-14,
8HH8BNRH,0,0,,,,0,0,0,1,0.0017362564103677869,,2019-03-28,
8HH8P7RH,0,0,,,,0,0,0,1,0.000900576647836715,,2019-03-01,
8HH901KH,0,0,,,,0,0,0,1,0.0015233366284519434,,2019-03-28,
8HH9ZRUH,0,0,,,,0,0,0,1,0.0013277472462505102,,2019-03-01,
8HHARE1H,1,1,2023-01-29,2023-03-24,54.0,1,0,0,0,0.39451926946640015,0.09019970893859863,2019-08-13,1265.0
8HHARGBH,0,0,,,,0,0,0,1,0.0008634597179479897,,2019-03-01,
8HHATBKH,0,0,,,,0,0,0,1,0.0012256538029760122,,2019-03-01,
8HHJXENH,0,0,,,,0,0,0,1,0.0020821404177695513,,2019-01-05,
8HHNHSUH,1,0,,2024-12-06,,0,0,1,0,0.023011023178696632,,2019-05-04,
8HHPUREH,1,1,2023-08-10,2024-05-16,280.0,1,0,0,0,0.14958392083644867,0.09506070613861084,2018-11-14,1730.0
8HHT1P2H,0,0,,,,0,0,0,1,0.005133848171681166,,2018-11-14,
8HHTWXYH,0,0,,,,0,0,0,1,0.0013361566234380007,,2018-11-14,
8HHZ6MGH,0,0,,,,0,0,0,1,0.0016644629649817944,,2018-11-14,
8HJ1NNDH,0,0,,,,0,0,0,1,0.0006778153474442661,,2018-11-14,
8HJ6SJAH,0,0,,,,0,0,0,1,0.0073697869665920734,,2018-11-14,
8HJ6SJTH,0,0,,,,0,0,0,1,0.011699744500219822,,2018-11-14,
8HJ74BPH,0,0,,,,0,0,0,1,0.0014568777987733483,,2018-11-14,
8HJ7UJHH,0,0,,,,0,0,0,1,0.0013622960541397333,,2018-11-14,
8HJ7Y9BH,0,0,,,,0,0,0,1,0.007356355898082256,,2018-11-14,
8HJ7Z0DH,0,0,,,,0,0,0,1,0.0009956358699128032,,2019-05-04,
8HJ7Z10H,0,0,,,,0,0,0,1,0.0008930856129154563,,2018-11-14,
8HJ7Z1MH,0,0,,,,0,0,0,1,0.006542539689689875,,2018-11-14,
8HJ86APH,0,0,,,,0,0,0,1,0.011300165206193924,,2018-11-14,
8HJ86NXH,0,0,,,,0,0,0,1,0.0006520868628285825,,2019-05-04,
8HJ8LEXH,0,0,,,,0,0,0,1,0.02338593080639839,,2019-05-04,
8HJ8LKMH,1,0,,2026-03-14,,0,0,1,0,0.051484301686286926,,2018-11-14,
8HJ91WDH,0,0,,,,0,0,0,1,0.0006500785239040852,,2019-05-04,
8HJ94EVH,0,0,,,,0,0,0,1,0.0007756581762805581,,2018-11-14,
8HJ9JWTH,0,0,,,,0,0,0,1,0.007616162765771151,,2018-11-14,
8HJ9K7HH,1,0,,2025-01-28,,0,0,1,0,0.04817051813006401,,2018-11-14,
8HJ9KKGH,0,0,,,,0,0,0,1,0.000652025337330997,,2019-05-04,
8HJ9KN1H,0,0,,,,0,0,0,1,0.0018484805477783084,,2018-11-14,
8HJ9LS1H,0,0,,,,0,0,0,1,0.0013217416126281023,,2018-11-14,
8HJ9M5NH,0,0,,,,0,0,0,1,0.0017420961521565914,,2018-11-14,
8HJ9M94H,0,0,,,,0,0,0,1,0.0011222989996895194,,2018-11-14,
8HJ9MZBH,0,0,,,,0,0,0,1,0.0006366415764205158,,2019-05-04,
8HJ9NHPH,0,0,,,,0,0,0,1,0.0016134484903886914,,2018-11-14,
8HJ9NKKH,0,0,,,,0,0,0,1,0.001326336758211255,,2018-11-14,
8HJ9RYSH,0,0,,,,0,0,0,1,0.0009044717880897224,,2018-11-14,
8HJ9S05H,0,0,,,,0,0,0,1,0.0007547641289420426,,2018-11-14,
8HJ9S0EH,0,0,,,,0,0,0,1,0.001779442303813994,,2018-11-14,
8HJ9Y3ZH,0,0,,,,0,0,0,1,0.0014060623943805695,,2019-05-04,
8HJA085H,0,0,,,,0,0,0,1,0.0033412850461900234,,2018-11-14,
8HJA2DPH,0,0,,,,0,0,0,1,0.0008275660220533609,,2018-11-14,
8HJA8DBH,0,0,,,,0,0,0,1,0.001114147948101163,,2018-11-14,
8HJBNYTH,0,0,,,,0,0,0,1,0.03545897826552391,,2019-01-05,
8HJDK12H,0,0,,,,0,0,0,1,0.0010442680213600397,,2018-11-14,
8HJDX4PH,0,0,,,,0,0,0,1,0.0006070605013519526,,2018-11-14,
8HJEY89H,0,0,,,,0,0,0,1,0.0006060395971871912,,2019-03-01,
8HJG85RH,0,0,,,,0,0,0,1,0.0006890924996696413,,2019-03-01,
8HJGZPXH,0,0,,,,0,0,0,1,0.0017835015896707773,,2018-11-14,
8HJH62EH,0,0,,,,0,0,0,1,0.005048474296927452,,2018-11-14,
8HJH8RWH,0,0,,,,0,0,0,1,0.003043809439986944,,2019-03-01,
8HJK2HSH,0,0,,,,0,0,0,1,0.006425085477530956,,2018-11-14,
8HJLKZRH,0,0,,,,0,0,0,1,0.0008925623842515051,,2018-11-14,
8HJRD7PH,0,0,,,,0,0,0,1,0.0007201363332569599,,2019-03-01,
8HJRUMWH,0,0,,,,0,0,0,1,0.001159489736892283,,2018-11-14,
8HJRVW4H,0,0,,,,0,0,0,1,0.006433900911360979,,2018-11-14,
8HJUGTVH,0,0,,,,0,0,0,1,0.021820027381181717,,2018-11-14,
8HJVJKPH,0,0,,,,0,0,0,1,0.007889132015407085,,2018-11-14,
8HJVUAGH,0,0,,,,0,0,0,1,0.005543052684515715,,2018-11-14,
8HJWBJXH,0,0,,,,0,0,0,1,0.0013988082064315677,,2018-11-14,
8HJWHD6H,0,0,,,,0,0,0,1,0.0013212369522079825,,2018-11-14,
8HJWHEJH,0,0,,,,0,0,0,1,0.001857589464634657,,2019-03-28,
8HJXG0WH,1,0,,2022-05-01,,0,0,1,0,0.0036768456920981407,,2018-11-14,
8HJXKBDH,0,0,,,,0,0,0,1,0.0007416832959279418,,2019-03-01,
8HJXU87H,0,0,,,,0,0,0,1,0.026112116873264313,,2018-11-14,
8HJY20MH,0,0,,,,0,0,0,1,0.0011535134399309754,,2018-11-14,
8HJYTXWH,0,0,,,,0,0,0,1,0.0008708505774848163,,2018-11-14,
8HJYU0JH,0,0,,,,0,0,0,1,0.0005358183407224715,,2018-11-14,
8HJYZNZH,0,0,,,,0,0,0,1,0.0027971379458904266,,2018-11-14,
8HJZ13TH,0,0,,,,0,0,0,1,0.0017203678144142032,,2018-11-14,
8HJZADEH,0,0,,,,0,0,0,1,0.001222272403538227,,2018-11-14,
8HJZEG6H,1,0,,2023-11-17,,0,0,1,0,0.04237398877739906,,2018-11-14,
8HJZG4AH,0,0,,,,0,0,0,1,0.0010144321713596582,,2018-11-14,
8HJZNVWH,0,0,,,,0,0,0,1,0.0005969651392661035,,2018-11-14,
8HK087WH,0,0,,,,0,0,0,1,0.03257208317518234,,2018-11-14,
8HK0HH3H,0,0,,,,0,0,0,1,0.0004769802908413112,,2018-11-14,
8HK12NNH,0,0,,,,0,0,0,1,0.0009579846519045532,,2018-11-14,
8HK17SKH,0,0,,,,0,0,0,1,0.013172558508813381,,2018-11-14,
8HK17SWH,0,0,,,,0,0,0,1,0.0013223610585555434,,2018-11-14,
8HK17SYH,0,0,,,,0,0,0,1,0.08086661249399185,,2018-11-14,
8HK19K9H,0,0,,,,0,0,0,1,0.0008564937161281705,,2018-11-14,
8HK19KVH,0,0,,,,0,0,0,1,0.0014537832466885448,,2018-11-14,
8HK1KY3H,0,0,,,,0,0,0,1,0.0019206976285204291,,2018-11-14,
8HK1LYPH,0,0,,,,0,0,0,1,0.006988427601754665,,2018-11-14,
8HK1N18H,0,0,,,,0,0,0,1,0.0008694191346876323,,2018-11-14,
8HK1PV7H,0,0,,,,0,0,0,1,0.0009502319735474885,,2018-11-14,
8HK1UULH,0,0,,,,0,0,0,1,0.001054098829627037,,2018-11-14,
8HK1XAAH,1,0,,2021-10-24,,0,0,1,0,0.0007740621222183108,,2018-11-14,
8HK224GH,0,0,,,,0,0,0,1,0.0014632847160100937,,2018-11-14,
8HK25XSH,0,0,,,,0,0,0,1,0.018263405188918114,,2018-11-14,
8HK266WH,0,0,,,,0,0,0,1,0.007583063095808029,,2018-11-14,
8HK28TJH,0,0,,,,0,0,0,1,0.005496031139045954,,2018-11-14,
8HK28Y0H,0,0,,,,0,0,0,1,0.0017045421991497278,,2018-11-14,
8HK2A1EH,0,0,,,,0,0,0,1,0.0012747979490086436,,2019-06-01,
8HK2BA6H,0,0,,,,0,0,0,1,0.0017861961387097836,,2018-11-14,
8HK2BAEH,0,0,,,,0,0,0,1,0.0013963563833385706,,2018-11-14,
8HK2DVKH,0,0,,,,0,0,0,1,0.000956267467699945,,2018-11-14,
8HK2JXUH,0,0,,,,0,0,0,1,0.0017321562627330422,,2019-03-28,
8HK2KY6H,0,0,,,,0,0,0,1,0.0008051332551985979,,2018-11-14,
8HK2MXPH,0,0,,,,0,0,0,1,0.005640838295221329,,2018-11-14,
8HK2RMWH,0,0,,,,0,0,0,1,0.006640508770942688,,2018-11-14,
8HK2RNWH,0,0,,,,0,0,0,1,0.0015366034349426627,,2018-11-14,
8HK2RP9H,0,0,,,,0,0,0,1,0.004897210281342268,,2018-11-14,
8HK2VLMH,0,0,,,,0,0,0,1,0.0006200661300681531,,2018-11-14,
8HK2X4YH,0,0,,,,0,0,0,1,0.0008095822995528579,,2018-11-14,
8HK2ZPDH,0,0,,,,0,0,0,1,0.0022539780475199223,,2019-05-04,
8HK2ZT1H,0,0,,,,0,0,0,1,0.0013502184301614761,,2018-11-14,
8HK31WMH,0,0,,,,0,0,0,1,0.0019394579576328397,,2019-05-04,
8HK31Y8H,0,0,,,,0,0,0,1,0.0013630969915539026,,2018-11-14,
8HK341ZH,0,0,,,,0,0,0,1,0.0031870901584625244,,2018-11-14,
8HK34EZH,0,0,,,,0,0,0,1,0.0037721595726907253,,2018-11-14,
8HK3BWZH,0,0,,,,0,0,0,1,0.0038925439585000277,,2018-11-14,
8HK3GTLH,0,0,,,,0,0,0,1,0.0029365152586251497,,2018-11-14,
8HK3GUXH,0,0,,,,0,0,0,1,0.001104318886063993,,2018-11-14,
8HK3MMSH,0,0,,,,0,0,0,1,0.001463484251871705,,2018-11-14,
8HK3NG2H,0,0,,,,0,0,0,1,0.0012597523164004087,,2018-11-14,
8HK3NJMH,0,0,,,,0,0,0,1,0.0020447000861167908,,2018-11-14,
8HK41HEH,0,0,,,,0,0,0,1,0.0007445453084073961,,2018-11-14,
8HK69BMH,0,0,,,,0,0,0,1,0.0014599519781768322,,2019-03-01,
8HK6T2AH,0,0,,,,0,0,0,1,0.004452088847756386,,2018-11-14,
8HK6TL7H,0,0,,,,0,0,0,1,0.0010609187884256244,,2018-11-14,
8HK6UUDH,0,0,,,,0,0,0,1,0.0015011022333055735,,2019-03-28,
8HK6V14H,0,0,,,,0,0,0,1,0.00453971978276968,,2018-11-14,
8HK6VSKH,1,1,2024-02-28,2024-03-10,11.0,1,0,0,0,0.23971658945083618,0.0913352370262146,2018-11-14,1932.0
8HK70X7H,0,0,,,,0,0,0,1,0.0025593487080186605,,2018-11-14,
8HK7194H,0,0,,,,0,0,0,1,0.02213192917406559,,2018-11-14,
8HK72J0H,0,0,,,,0,0,0,1,0.004974777344614267,,2018-11-14,
8HK7DKMH,0,0,,,,0,0,0,1,0.00040451655513606966,,2019-03-01,
8HK7E5DH,0,0,,,,0,0,0,1,0.0009850524365901947,,2018-11-14,
8HK7E68H,0,0,,,,0,0,0,1,0.001537606818601489,,2018-11-14,
8HK7H58H,0,0,,,,0,0,0,1,0.0010231677442789078,,2018-11-14,
8HK80P1H,0,0,,,,0,0,0,1,0.023644262924790382,,2019-01-05,
8HKB2WEH,0,0,,,,0,0,0,1,0.017738210037350655,,2019-01-05,
8HKB3M2H,0,0,,,,0,0,0,1,0.00045931903878226876,,2019-01-05,
8HKB4R4H,0,0,,,,0,0,0,1,0.0009882710874080658,,2019-05-04,
8HKBBKKH,0,0,,,,0,0,0,1,0.02020888589322567,,2018-11-14,
8HKBYNVH,0,0,,,,0,0,0,1,0.0007202859269455075,,2019-05-04,
8HKE039H,0,0,,,,0,0,0,1,0.013119159266352654,,2018-11-14,
8HKE6E1H,0,0,,,,0,0,0,1,0.002213363302871585,,2019-01-05,
8HKE8S7H,0,0,,,,0,0,0,1,0.017944224178791046,,2019-01-05,
8HKEAWEH,0,0,,,,0,0,0,1,0.0009296940406784415,,2019-06-01,
8HKEKYRH,0,0,,,,0,0,0,1,0.0007768368814140558,,2019-06-01,
8HKG0GWH,0,0,,,,0,0,0,1,0.0005172857781872153,,2019-01-05,
8HKHPZHH,0,0,,,,0,0,0,1,0.0013658518437296152,,2019-06-01,
8HKJ4MAH,0,0,,,,0,0,0,1,0.0009245221153832972,,2019-03-01,
8HKJ5KDH,1,0,,2025-06-29,,0,0,1,0,0.0012493142858147621,,2018-11-14,
8HKL6STH,0,0,,,,0,0,0,1,0.001985684735700488,,2019-03-01,
8HKLRUSH,0,1,2026-02-13,,,0,1,0,0,0.12888705730438232,0.09477318078279495,2019-03-01,2541.0
8HKM415H,0,0,,,,0,0,0,1,0.0005823752726428211,,2019-03-01,
8HKM5RVH,0,0,,,,0,0,0,1,0.0015066469786688685,,2019-03-28,
8HKM654H,0,0,,,,0,0,0,1,0.0018073200481012464,,2019-03-28,
8HKM9Z1H,0,0,,,,0,0,0,1,0.00048566245823167264,,2019-03-28,
8HKMR21H,1,0,,2020-09-02,,0,0,1,0,0.019423633813858032,,2019-03-28,
8HKNMW1H,0,0,,,,0,0,0,1,0.0010294312378391623,,2019-05-04,
8HKNN28H,0,0,,,,0,0,0,1,0.02008976601064205,,2019-06-01,
8HKPM7RH,0,0,,,,0,0,0,1,0.0007883053040131927,,2019-03-01,
8HKPZY9H,1,0,,2024-08-13,,0,0,1,0,0.07650953531265259,,2019-03-28,
8HKRER2H,0,0,,,,0,0,0,1,0.001977691426873207,,2019-06-01,
8HKS4X3H,0,0,,,,0,0,0,1,0.0269924383610487,,2019-03-01,
8HKTBA3H,1,0,,2024-09-22,,0,0,1,0,0.0385730154812336,,2019-03-01,
8HKTE54H,0,0,,,,0,0,0,1,0.0012401005951687694,,2019-03-01,
8HKTH2SH,1,0,,2023-11-27,,0,0,1,0,0.003668838180601597,,2019-03-01,
8HKTK0XH,0,0,,,,0,0,0,1,0.0007714942912571132,,2019-01-05,
8HKU0DXH,0,0,,,,0,0,0,1,0.0010609597666189075,,2019-03-01,
8HKU3YTH,1,1,2024-04-18,2024-07-13,86.0,1,0,0,0,0.09820370376110077,0.0931105837225914,2019-03-01,1875.0
8HKU4WXH,0,0,,,,0,0,0,1,0.00555277056992054,,2019-01-05,
8HKUEJHH,1,0,,2025-04-25,,0,0,1,0,0.00189161894377321,,2019-03-28,
8HKVW60H,0,0,,,,0,0,0,1,0.001074296422302723,,2019-03-28,
8HKW4NPH,0,0,,,,0,0,0,1,0.0013617273652926087,,2019-06-01,
8HKWV1GH,0,0,,,,0,0,0,1,0.0005968451150692999,,2019-01-05,
8HKWXJYH,0,0,,,,0,0,0,1,0.001772330841049552,,2019-03-28,
8HKY0KHH,1,1,2023-04-13,2024-05-14,397.0,1,0,0,0,0.5252857208251953,0.11313304305076599,2019-03-01,1504.0
8HKY66PH,0,0,,,,0,0,0,1,0.0011925549479201436,,2019-03-01,
8HKYJ38H,0,0,,,,0,0,0,1,0.0012305998243391514,,2019-03-28,
8HKYZ6YH,0,0,,,,0,0,0,1,0.0009155090665444732,,2019-03-28,
8HKZ213H,0,0,,,,0,0,0,1,0.00046259627561084926,,2019-01-05,
8HKZDBRH,0,0,,,,0,0,0,1,0.0005549880443140864,,2019-06-01,
8HKZL75H,0,0,,,,0,0,0,1,0.01363695040345192,,2019-05-04,
AAG0EXPH,0,0,,,,0,0,0,1,0.0003287961008027196,,2019-01-05,
AAG0LHRH,0,0,,,,0,0,0,1,0.0015773508930578828,,2019-01-05,
AAG121VH,0,0,,,,0,0,0,1,0.003292713314294815,,2019-03-01,
AAG16VPH,0,0,,,,0,0,0,1,0.0006606504903174937,,2019-01-05,
AAG18L0H,0,0,,,,0,0,0,1,0.0010263083968311548,,2019-03-28,
AAG18MEH,0,0,,,,0,0,0,1,0.0011766741517931223,,2019-03-01,
AAG197UH,0,0,,,,0,0,0,1,0.0012015477987006307,,2019-06-01,
AAG1LSNH,1,0,,2025-07-30,,0,0,1,0,0.044027362018823624,,2019-01-05,
AAG1LSVH,0,0,,,,0,0,0,1,0.0038037137128412724,,2019-01-05,
AAG1LW3H,1,0,,2024-09-03,,0,0,1,0,0.07670721411705017,,2019-01-05,
AAG1PLVH,0,0,,,,0,0,0,1,0.0013545970432460308,,2019-03-28,
