threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.25,0.7674418604651163,0.3157894736842105,0.447457627118644,0.00536480686695279,79.92424242424242,51.5,86.7169394877555,0.23923444976076555,66,20,143,3708
0.26,0.7647058823529411,0.31100478468899523,0.4421768707482993,0.00536480686695279,78.21538461538462,49.0,86.23197556282388,0.23444976076555024,65,20,144,3708
0.27,0.7831325301204819,0.31100478468899523,0.44520547945205485,0.004828326180257511,77.8923076923077,49.0,86.36133805157938,0.23444976076555024,65,18,144,3710
0.28,0.8,0.3062200956937799,0.4429065743944636,0.004291845493562232,77.53125,51.5,87.044882235761,0.22488038277511962,64,16,145,3712
0.29,0.8051948051948052,0.2966507177033493,0.4335664335664336,0.004023605150214592,77.5,51.0,88.04521382459897,0.22009569377990432,62,15,147,3713
0.3,0.8309859154929577,0.2822966507177033,0.4214285714285714,0.003218884120171674,76.66101694915254,41.0,90.33151939149471,0.20574162679425836,59,12,150,3716
0.31,0.8405797101449275,0.27751196172248804,0.41726618705035967,0.0029506437768240345,77.15517241379311,44.0,91.07969260093392,0.20095693779904306,58,11,151,3717
0.32,0.8382352941176471,0.2727272727272727,0.41155234657039713,0.0029506437768240345,77.21052631578948,41.0,91.64361499798243,0.19138755980861244,57,11,152,3717
0.33,0.835820895522388,0.2679425837320574,0.40579710144927533,0.0029506437768240345,76.42857142857143,39.0,91.8756646512124,0.19138755980861244,56,11,153,3717
0.34,0.835820895522388,0.2679425837320574,0.40579710144927533,0.0029506437768240345,76.375,39.0,91.90980876070067,0.19138755980861244,56,11,153,3717
0.35,0.8307692307692308,0.2583732057416268,0.3941605839416059,0.0029506437768240345,67.05555555555556,31.5,85.40652604665539,0.17703349282296652,54,11,155,3717
0.36,0.8253968253968254,0.24880382775119617,0.3823529411764706,0.0029506437768240345,68.3076923076923,31.5,86.73645725847625,0.1674641148325359,52,11,157,3717
0.37,0.8360655737704918,0.24401913875598086,0.37777777777777777,0.002682403433476395,69.50980392156863,33.0,87.15264331743734,0.1674641148325359,51,10,158,3718
0.38,0.8305084745762712,0.23444976076555024,0.3656716417910448,0.002682403433476395,69.71428571428571,33.0,88.05170095356664,0.16267942583732056,49,10,160,3718
0.39,0.8421052631578947,0.22966507177033493,0.3609022556390977,0.0024141630901287556,70.6875,35.0,88.71587518824727,0.15789473684210525,48,9,161,3719
0.4,0.8421052631578947,0.22966507177033493,0.3609022556390977,0.0024141630901287556,70.04166666666667,35.0,88.65921608734324,0.15789473684210525,48,9,161,3719
0.41,0.8421052631578947,0.22966507177033493,0.3609022556390977,0.0024141630901287556,69.89583333333333,35.0,88.7520515216722,0.15789473684210525,48,9,161,3719
0.42,0.8571428571428571,0.22966507177033493,0.36226415094339626,0.002145922746781116,67.8125,35.0,84.10500783990214,0.15789473684210525,48,8,161,3720
0.43,0.8571428571428571,0.22966507177033493,0.36226415094339626,0.002145922746781116,67.8125,35.0,84.10500783990214,0.15789473684210525,48,8,161,3720
0.44,0.8727272727272727,0.22966507177033493,0.36363636363636365,0.0018776824034334764,67.8125,35.0,84.10500783990214,0.15789473684210525,48,7,161,3721
0.45,0.8727272727272727,0.22966507177033493,0.36363636363636365,0.0018776824034334764,67.8125,35.0,84.10500783990214,0.15789473684210525,48,7,161,3721
0.46,0.8727272727272727,0.22966507177033493,0.36363636363636365,0.0018776824034334764,67.47916666666667,35.0,84.28572179975417,0.15311004784688995,48,7,161,3721
0.47,0.8727272727272727,0.22966507177033493,0.36363636363636365,0.0018776824034334764,67.27083333333333,35.0,84.40570171877543,0.15311004784688995,48,7,161,3721
0.48,0.8727272727272727,0.22966507177033493,0.36363636363636365,0.0018776824034334764,67.08333333333333,35.0,83.98954134626261,0.15311004784688995,48,7,161,3721
0.49,0.8823529411764706,0.215311004784689,0.3461538461538462,0.001609442060085837,70.93333333333334,41.0,85.00154246966476,0.15311004784688995,45,6,164,3722
0.5,0.8823529411764706,0.215311004784689,0.3461538461538462,0.001609442060085837,70.8,41.0,84.88543913874615,0.15311004784688995,45,6,164,3722
0.51,0.8823529411764706,0.215311004784689,0.3461538461538462,0.001609442060085837,70.8,41.0,84.88543913874615,0.15311004784688995,45,6,164,3722
0.52,0.8823529411764706,0.215311004784689,0.3461538461538462,0.001609442060085837,70.75555555555556,41.0,84.8889877835375,0.15311004784688995,45,6,164,3722
0.53,0.88,0.21052631578947367,0.3397683397683397,0.001609442060085837,72.22727272727273,45.0,85.17571774022208,0.15311004784688995,44,6,165,3722
0.54,0.8775510204081632,0.20574162679425836,0.33333333333333337,0.001609442060085837,66.72093023255815,41.0,80.39967765219292,0.14832535885167464,43,6,166,3722
0.55,0.8695652173913043,0.19138755980861244,0.3137254901960784,0.001609442060085837,68.925,45.0,81.73627942963883,0.14354066985645933,40,6,169,3722
0.56,0.8863636363636364,0.18660287081339713,0.30830039525691694,0.0013412017167381974,67.66666666666667,41.0,82.47651828475828,0.13875598086124402,39,5,170,3723
0.57,0.8837209302325582,0.18181818181818182,0.30158730158730157,0.0013412017167381974,67.97368421052632,40.5,83.5074805480277,0.1339712918660287,38,5,171,3723
0.58,0.8837209302325582,0.18181818181818182,0.30158730158730157,0.0013412017167381974,67.71052631578948,40.5,83.6754091697375,0.1291866028708134,38,5,171,3723
0.59,0.8837209302325582,0.18181818181818182,0.30158730158730157,0.0013412017167381974,66.55263157894737,36.0,84.22891657745357,0.12440191387559808,38,5,171,3723
0.6,0.8837209302325582,0.18181818181818182,0.30158730158730157,0.0013412017167381974,66.42105263157895,36.0,84.30353416421032,0.12440191387559808,38,5,171,3723
0.61,0.8809523809523809,0.17703349282296652,0.2948207171314742,0.0013412017167381974,67.89189189189189,40.0,84.95270028439316,0.12440191387559808,37,5,172,3723
0.62,0.8809523809523809,0.17703349282296652,0.2948207171314742,0.0013412017167381974,67.43243243243244,40.0,84.95739489966324,0.12440191387559808,37,5,172,3723
0.63,0.8780487804878049,0.1722488038277512,0.28800000000000003,0.0013412017167381974,66.91666666666667,36.0,86.20175784492771,0.11961722488038277,36,5,173,3723
0.64,0.875,0.1674641148325359,0.28112449799196787,0.0013412017167381974,68.17142857142858,40.0,86.00016136672095,0.11961722488038277,35,5,174,3723
0.65,0.8974358974358975,0.1674641148325359,0.28225806451612906,0.001072961373390558,67.02857142857142,31.0,86.63040895148794,0.11483253588516747,35,4,174,3724
0.66,0.8947368421052632,0.16267942583732056,0.27530364372469635,0.001072961373390558,69.0,36.0,87.11790523058222,0.11483253588516747,34,4,175,3724
0.67,0.8918918918918919,0.15789473684210525,0.2682926829268293,0.001072961373390558,68.93939393939394,31.0,88.42731629026947,0.11004784688995216,33,4,176,3724
0.68,0.8918918918918919,0.15789473684210525,0.2682926829268293,0.001072961373390558,68.93939393939394,31.0,88.42731629026947,0.11004784688995216,33,4,176,3724
0.69,0.8918918918918919,0.15789473684210525,0.2682926829268293,0.001072961373390558,68.9090909090909,31.0,88.44185339818975,0.11004784688995216,33,4,176,3724
0.7,0.8888888888888888,0.15311004784688995,0.2612244897959184,0.001072961373390558,70.96875,35.5,89.02053287549732,0.11004784688995216,32,4,177,3724
0.71,0.8888888888888888,0.15311004784688995,0.2612244897959184,0.001072961373390558,70.65625,33.5,88.942611193609,0.11004784688995216,32,4,177,3724
0.72,0.8857142857142857,0.14832535885167464,0.2540983606557377,0.001072961373390558,72.09677419354838,41.0,89.99761819024297,0.10526315789473684,31,4,178,3724
