threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.01,0.5269230769230769,0.845679012345679,0.6492890995260663,0.12589559877175024,415.05109489051097,301.0,393.0691943537373,0.7901234567901234,137,123,25,854
0.02,0.5727699530516432,0.7530864197530864,0.6506666666666667,0.0931422722620266,365.90983606557376,256.0,394.01572749042543,0.6975308641975309,122,91,40,886
0.03,0.5879396984924623,0.7222222222222222,0.6481994459833795,0.08393039918116683,323.6666666666667,220.0,360.77274614218624,0.6604938271604939,117,82,45,895
0.04,0.6132596685082873,0.6851851851851852,0.6472303206997085,0.07164790174002048,300.2432432432432,168.0,360.82034201400415,0.6234567901234568,111,70,51,907
0.05,0.6121212121212121,0.6234567901234568,0.617737003058104,0.06550665301944729,279.3960396039604,155.0,357.7836361285197,0.5493827160493827,101,64,61,913
0.06,0.6164383561643836,0.5555555555555556,0.5844155844155845,0.057318321392016376,248.62222222222223,134.5,340.38313634222953,0.4691358024691358,90,56,72,921
0.07,0.625,0.49382716049382713,0.5517241379310345,0.04912998976458546,253.075,134.5,348.98699026611297,0.43209876543209874,80,48,82,929
0.08,0.6229508196721312,0.4691358024691358,0.5352112676056338,0.04708290685772774,259.13157894736844,134.0,356.2393984426345,0.41358024691358025,76,46,86,931
0.09,0.6410256410256411,0.46296296296296297,0.5376344086021506,0.042988741044012284,223.44,125.0,293.95465591368566,0.4074074074074074,75,42,87,935
0.1,0.6434782608695652,0.4567901234567901,0.5342960288808665,0.04196519959058342,223.2972972972973,117.5,295.9315904206775,0.4012345679012346,74,41,88,936
0.11,0.6434782608695652,0.4567901234567901,0.5342960288808665,0.04196519959058342,223.1081081081081,117.5,295.75841892783205,0.4012345679012346,74,41,88,936
0.12,0.6491228070175439,0.4567901234567901,0.536231884057971,0.04094165813715456,223.01351351351352,117.5,295.81693998070347,0.4012345679012346,74,40,88,937
0.13,0.6491228070175439,0.4567901234567901,0.536231884057971,0.04094165813715456,223.01351351351352,117.5,295.81693998070347,0.4012345679012346,74,40,88,937
0.14,0.6548672566371682,0.4567901234567901,0.5381818181818182,0.03991811668372569,222.9189189189189,117.5,295.82796117853275,0.4012345679012346,74,39,88,938
0.15,0.6517857142857143,0.4506172839506173,0.5328467153284673,0.03991811668372569,225.02739726027397,125.0,297.2819321697765,0.3950617283950617,73,39,89,938
0.16,0.6486486486486487,0.4444444444444444,0.5274725274725275,0.03991811668372569,227.81944444444446,126.5,298.11697584770354,0.3950617283950617,72,39,90,938
0.17,0.6454545454545455,0.4382716049382716,0.5220588235294118,0.03991811668372569,229.6056338028169,128.0,299.82621627913096,0.3888888888888889,71,39,91,938
0.18,0.6454545454545455,0.4382716049382716,0.5220588235294118,0.03991811668372569,228.32394366197184,128.0,300.5284441857862,0.3888888888888889,71,39,91,938
0.19,0.6454545454545455,0.4382716049382716,0.5220588235294118,0.03991811668372569,228.32394366197184,128.0,300.5284441857862,0.3888888888888889,71,39,91,938
0.2,0.6454545454545455,0.4382716049382716,0.5220588235294118,0.03991811668372569,228.32394366197184,128.0,300.5284441857862,0.3888888888888889,71,39,91,938
0.21,0.6635514018691588,0.4382716049382716,0.5278810408921933,0.0368474923234391,227.74647887323943,128.0,300.29495914450786,0.3888888888888889,71,36,91,941
0.22,0.6571428571428571,0.42592592592592593,0.5168539325842697,0.0368474923234391,221.7391304347826,125.0,302.7728211422423,0.3765432098765432,69,36,93,941
0.23,0.6601941747572816,0.41975308641975306,0.5132075471698113,0.03582395087001024,224.10294117647058,126.5,304.19431385149977,0.37037037037037035,68,35,94,942
0.24,0.6666666666666666,0.41975308641975306,0.5151515151515151,0.03480040941658137,224.10294117647058,126.5,304.19431385149977,0.37037037037037035,68,34,94,943
0.25,0.6732673267326733,0.41975308641975306,0.5171102661596959,0.033776867963152504,224.10294117647058,126.5,304.19431385149977,0.37037037037037035,68,33,94,944
0.26,0.68,0.41975308641975306,0.5190839694656489,0.032753326509723645,224.10294117647058,126.5,304.19431385149977,0.37037037037037035,68,32,94,945
0.27,0.68,0.41975308641975306,0.5190839694656489,0.032753326509723645,222.58823529411765,112.0,304.23458611900696,0.37037037037037035,68,32,94,945
0.28,0.68,0.41975308641975306,0.5190839694656489,0.032753326509723645,222.55882352941177,112.0,304.25523255942926,0.37037037037037035,68,32,94,945
0.29,0.7010309278350515,0.41975308641975306,0.525096525096525,0.02968270214943705,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,29,94,948
0.3,0.7010309278350515,0.41975308641975306,0.525096525096525,0.02968270214943705,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,29,94,948
0.31,0.7010309278350515,0.41975308641975306,0.525096525096525,0.02968270214943705,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,29,94,948
0.32,0.7010309278350515,0.41975308641975306,0.525096525096525,0.02968270214943705,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,29,94,948
0.33,0.7083333333333334,0.41975308641975306,0.5271317829457365,0.028659160696008188,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,28,94,949
0.34,0.7083333333333334,0.41975308641975306,0.5271317829457365,0.028659160696008188,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,28,94,949
0.35,0.7083333333333334,0.41975308641975306,0.5271317829457365,0.028659160696008188,218.88235294117646,99.0,305.0121757170361,0.37037037037037035,68,28,94,949
