serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
ZCH066MF,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-09-06,
ZCH066PW,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH066QP,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH066TQ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH066YQ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH0670W,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-11-09,
ZCH067AY,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-11-09,
ZCH067C3,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH067DR,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH067NS,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH0681M,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH0688C,1,0,,2018-04-14,,0,0,1,0,0.0011587173885299128,,2018-01-21,
ZCH068C0,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-11-09,
ZCH068E0,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH068HS,0,0,,,,0,0,0,1,0.0017491339756851825,,2018-01-13,
ZCH068KT,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH068MS,0,0,,,,0,0,0,1,0.004589390208781775,,2017-09-06,
ZCH068T1,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH068TE,0,0,,,,0,0,0,1,0.013515395921877777,,2017-11-09,
ZCH0693B,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH0695G,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06978,0,0,,,,0,0,0,1,0.0014238509549228927,,2018-05-08,
ZCH06998,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH069C5,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-30,
ZCH069CE,1,0,,2018-10-03,,0,0,1,0,0.0014238509549228927,,2017-10-21,
ZCH069CG,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-30,
ZCH06CKC,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06CMY,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06CNJ,0,0,,,,0,0,0,1,0.013102225931260255,,2017-10-30,
ZCH06CV9,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06CXP,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06D22,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06D48,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06D4E,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06D8C,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06DAF,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DE3,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06DE5,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DFH,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DFS,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-30,
ZCH06DHK,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DJR,0,0,,,,0,0,0,1,0.0017491339756851825,,2018-01-06,
ZCH06DKS,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DM1,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-30,
ZCH06DQR,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DSS,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06DWJ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06E24,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-05-16,
ZCH06E33,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06E7C,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH06E9M,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06EC2,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06ECL,0,0,,,,0,0,0,1,0.0015828763442529818,,2018-01-05,
ZCH06EGT,1,0,,2021-02-22,,0,0,1,0,0.04005388561582298,,2018-06-26,
ZCH06EHB,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06EKN,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06EKP,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-11-09,
ZCH06EKQ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06EM2,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06EM5,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-21,
ZCH06EN3,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06ENA,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-21,
ZCH06ENG,0,0,,,,0,0,0,1,0.01103653794825623,,2017-10-30,
ZCH06EP4,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06ETC,0,0,,,,0,0,0,1,0.013920195857217602,,2017-10-21,
ZCH06EV4,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06EVM,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH06EWQ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06EYL,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06F0X,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06F15,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06F1M,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06F23,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06F30,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06F5G,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06F5M,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06F63,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06F6B,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06F8K,0,1,2019-12-01,,,0,1,0,0,0.3643007421100209,0.3643007421100209,2018-01-05,695.0
ZCH06F99,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06F9S,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-30,
ZCH06F9T,1,0,,2019-04-01,,0,0,1,0,0.00127644803977076,,2017-11-09,
ZCH06FAD,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06FFE,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06FFX,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06FGM,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06FJN,1,0,,2019-11-23,,0,0,1,0,0.020226144684912725,,2017-10-30,
ZCH06FMR,0,0,,,,0,0,0,1,0.0011587173885299128,,2018-10-29,
ZCH06FMZ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06FRN,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06FSR,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06FWL,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06FZP,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06G8R,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06GCH,0,0,,,,0,0,0,1,0.007785805669361198,,2017-11-09,
ZCH06GLP,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06GM2,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH06GMT,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06GRG,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06GZM,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06H42,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06H4G,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06H6M,1,0,,2019-02-25,,0,0,1,0,0.0013534746609140146,,2017-11-09,
ZCH06H6R,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06H6Y,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06H7H,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06H7V,0,0,,,,0,0,0,1,0.0014238509549228927,,2018-10-29,
ZCH06H85,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06HA3,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06HAR,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06HCZ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-20,
ZCH06HD5,1,0,,2019-07-23,,0,0,1,0,0.0017491339756851825,,2017-10-21,
ZCH06HDQ,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06HE7,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06HG0,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06HJ6,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06HKT,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06HLL,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06HML,0,0,,,,0,0,0,1,0.0029029339137084478,,2017-10-30,
ZCH06HP7,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH06HV3,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06HWS,0,0,,,,0,0,0,1,0.006314519616917037,,2017-11-14,
ZCH06HXR,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-11-09,
ZCH06HZL,1,0,,2019-02-12,,0,0,1,0,0.06738349434740241,,2017-11-09,
ZCH06J1N,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06J2L,0,0,,,,0,0,0,1,0.0014238509549228927,,2018-08-07,
ZCH06J3G,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
ZCH06J3Z,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06J4E,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06J7F,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06JX0,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-12-21,
ZCH06JZT,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-30,
ZCH06K13,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-30,
ZCH06K3J,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-11-09,
ZCH06K6X,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-14,
ZCH06KDS,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-11-09,
ZCH06KF0,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-21,
ZCH06KHD,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06KLH,0,0,,,,0,0,0,1,0.0017491339756851825,,2017-10-21,
ZCH06KLM,0,0,,,,0,0,0,1,0.0016723992726192067,,2017-10-21,
ZCH06KNC,0,0,,,,0,0,0,1,0.0016723992726192067,,2018-01-05,
