serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
5PJEJUHE,0,0,,,,0,0,0,1,0.0029667303897440434,,2021-12-28,
5PJJHD9C,0,0,,,,0,0,0,1,0.0005200263112783432,,2022-07-18,
5PJJLZTF,0,0,,,,0,0,0,1,0.002053778851404786,,2021-12-03,
5PJKZP4D,0,0,,,,0,0,0,1,0.001441902364604175,,2022-08-04,
5PJVPJGF,0,0,,,,0,0,0,1,0.0011393913300707936,,2021-05-16,
5PK10N4B,0,0,,,,0,0,0,1,0.002929924288764596,,2024-12-22,
5PK5ZB1B,0,0,,,,0,0,0,1,0.002418269868940115,,2024-04-29,
5PKEBJVB,0,0,,,,0,0,0,1,0.002747445832937956,,2023-11-27,
5PKVXW6B,0,0,,,,0,0,0,1,0.0027532277163118124,,2024-06-01,
5QG63PMB,0,0,,,,0,0,0,1,0.002597298938781023,,2024-05-28,
5QGBH0MB,0,0,,,,0,0,0,1,0.0027525851037353277,,2023-12-09,
5QGG5KLB,0,0,,,,0,0,0,1,0.0019570356234908104,,2023-04-05,
5QGG5UPB,0,0,,,,0,0,0,1,0.0036884888540953398,,2022-12-06,
5QGGAELB,1,1,2025-01-12,2025-06-04,143.0,1,0,0,0,0.4960828423500061,0.18866626918315887,2023-03-28,656.0
5QGGHWVB,0,0,,,,0,0,0,1,0.002798651810735464,,2023-12-16,
5QH0Z60B,1,1,2024-01-16,2024-05-14,119.0,1,0,0,0,0.5210386514663696,0.18441486358642578,2023-10-22,86.0
5QHDKVHB,0,0,,,,0,0,0,1,0.002483183518052101,,2023-11-17,
5QHKE66B,0,0,,,,0,0,0,1,0.0026427286211401224,,2024-04-18,
5QHYP4MB,0,0,,,,0,0,0,1,0.0024632213171571493,,2024-05-15,
5QJBW5VB,1,1,2024-05-08,2024-05-25,17.0,1,0,0,0,0.51995849609375,0.2667936384677887,2024-02-07,91.0
5QJS57NB,0,0,,,,0,0,0,1,0.0026934784837067127,,2024-01-23,
5QKBEVWB,0,0,,,,0,0,0,1,0.0026467808056622744,,2023-12-14,
5QKDK07B,0,0,,,,0,0,0,1,0.002808984136208892,,2024-12-20,
5QKHBVPB,0,0,,,,0,0,0,1,0.0026992333587259054,,2024-05-30,
5QKKSM3B,0,0,,,,0,0,0,1,0.003595942398533225,,2024-04-06,
5QKV55TB,0,0,,,,0,0,0,1,0.0027475920505821705,,2024-02-29,
5QKV6W0B,0,0,,,,0,0,0,1,0.0024625547230243683,,2023-08-14,
5QKV74SB,0,0,,,,0,0,0,1,0.002747445832937956,,2024-01-09,
5QKV778B,0,0,,,,0,0,0,1,0.0024233481381088495,,2024-06-07,
5QKV7UHB,0,0,,,,0,0,0,1,0.0025932614225894213,,2024-03-04,
5QKV85UB,0,0,,,,0,0,0,1,0.0026467808056622744,,2023-12-02,
5QKVAN8B,0,0,,,,0,0,0,1,0.0027525851037353277,,2023-12-24,
5QKVARLB,0,0,,,,0,0,0,1,0.003130379132926464,,2023-11-03,
5QKVATKB,0,0,,,,0,0,0,1,0.002808984136208892,,2024-01-09,
5QKVD71B,0,0,,,,0,0,0,1,0.002381114289164543,,2024-05-10,
5QKVDDVB,0,0,,,,0,0,0,1,0.002597298938781023,,2024-06-19,
5QKVETTB,0,0,,,,0,0,0,1,0.002285282826051116,,2024-06-27,
5QKVEUZB,0,0,,,,0,0,0,1,0.0026940947864204645,,2024-04-22,
5QKVEXJB,0,0,,,,0,0,0,1,0.0024625547230243683,,2023-11-30,
5QKVGLWB,0,0,,,,0,0,0,1,0.002929800422862172,,2024-05-08,
5QKVHPLB,0,0,,,,0,0,0,1,0.0029563168063759804,,2024-05-07,
