dataset,model,seed,target_recall,tau,row_recall,row_far,neg_per_pos,prec_Balanced,prec_Partial 10:1,prec_Partial 100:1,prec_Full,op_recall,op_precision,burden,op_median_lt,early_share
HGST,LGBM,64,0.7,0.007,0.7043826380109566,0.039971774003857555,559.8662031184155,0.9463000778141931,0.637969746242906,0.14981891803112216,0.030514910591220693,0.07407407407407407,0.041811846689895474,0.14841351074718526,361.0,0.8024691358024691
HGST,LGBM,65,0.3,0.043000000000000003,0.3230088495575221,0.00428131909488639,559.8662031184155,0.9869188887875417,0.8829671637892564,0.4300243937869862,0.11875435742505232,0.15432098765432098,0.15151515151515152,0.057318321392016376,142.0,0.5185185185185185
HGST,LGBM,65,0.5,0.017,0.5046354825115887,0.014118643270452086,559.8662031184155,0.9727835547347836,0.7813848843186499,0.2633110006039024,0.06001002255073917,0.11728395061728394,0.09090909090909091,0.08597748208802457,255.0,0.654320987654321
HGST,LGBM,65,0.7,0.006,0.7237673830594185,0.04446648162958084,559.8662031184155,0.9421185609312054,0.6194346436693658,0.13998243982863198,0.028251143204921544,0.09259259259259259,0.05084745762711865,0.15250767656090072,364.5,0.808641975308642
HGST,LGBM,66,0.3,0.049,0.3225874420564686,0.005812673472267959,559.8662031184155,0.9823000261041038,0.847321853852585,0.35690184516505447,0.0901861451460886,0.09876543209876543,0.08602150537634409,0.07881269191402251,168.0,0.5740740740740741
HGST,LGBM,66,0.5,0.02,0.5002107037505268,0.012086747894811121,559.8662031184155,0.9764067772424159,0.8053908794172553,0.292711656650902,0.06883154537547115,0.08024691358024691,0.05909090909090909,0.10133060388945753,256.0,0.6666666666666666
HGST,LGBM,66,0.7,0.007,0.7296670880741677,0.043599002681469635,559.8662031184155,0.9436170767052974,0.6259706038372489,0.1433652483608992,0.029024985122914064,0.06172839506172839,0.03355704697986577,0.15967246673490276,353.0,0.8148148148148148
HGST,LGBM,67,0.3,0.017,0.3293299620733249,0.005204873688667263,559.8662031184155,0.9844414598054884,0.8635247929981219,0.38753029631559355,0.10153966088481776,0.12962962962962962,0.11931818181818182,0.07267144319344933,160.0,0.5185185185185185
HGST,LGBM,67,0.5,0.012,0.5214917825537294,0.013496165968857318,559.8662031184155,0.9747729532859047,0.7944078726625708,0.27870741656875897,0.06456072621035058,0.10493827160493827,0.08173076923076923,0.08904810644831115,229.0,0.6419753086419753
HGST,LGBM,67,0.7,0.004,0.7168141592920354,0.03927026391306393,559.8662031184155,0.9480610065386689,0.6460597625120068,0.15435804728473357,0.03157367190110258,0.06790123456790123,0.03873239436619718,0.14841351074718526,346.0,0.7901234567901234
HGST,LGBM,68,0.3,0.030000000000000002,0.31247366203118415,0.005280519358329021,559.8662031184155,0.9833817470623432,0.8554386798697642,0.3717598403013913,0.09559107902539642,0.09259259259259259,0.0949367088607595,0.05834186284544524,167.0,0.5308641975308642
HGST,LGBM,68,0.5,0.010000000000000002,0.5284450063211125,0.01821329444418309,559.8662031184155,0.9666824880941434,0.7436833717591774,0.22489180021291943,0.049270180539457406,0.09876543209876543,0.07655502392344497,0.08700102354145343,250.5,0.6666666666666666
HGST,LGBM,68,0.7,0.004,0.7538980193847451,0.05327600319894623,559.8662031184155,0.933996880835666,0.5859350264660831,0.12396583495147001,0.024652229931307234,0.08024691358024691,0.0436241610738255,0.1555783009211873,394.0,0.8209876543209876
HGST,LGBM,69,0.3,0.047,0.3061525495153814,0.004391964999764783,559.8662031184155,0.9858572127521815,0.874541165911653,0.4107505734717181,0.1107216337727654,0.12345679012345678,0.11904761904761904,0.062436028659160696,155.0,0.5370370370370371
HGST,LGBM,69,0.5,0.022000000000000002,0.5002107037505268,0.012977560333066754,559.8662031184155,0.9747118918312738,0.794002501527479,0.27820909777743713,0.06441110236861385,0.11728395061728394,0.08755760368663594,0.09518935516888434,241.0,0.6481481481481481
