threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.14,0.34523809523809523,0.1288888888888889,0.18770226537216828,0.010667396061269147,0.6444444444444445,137.57777777777778,10.0,280.81440995701445,45,29,16,180,39,3617
0.15,0.3375,0.12,0.17704918032786884,0.01012035010940919,0.627906976744186,143.88372093023256,11.0,285.7082761092466,43,27,16,182,37,3619
0.16,0.34615384615384615,0.12,0.1782178217821782,0.009846827133479213,0.6428571428571429,141.76190476190476,10.5,288.75453486637343,42,27,15,183,36,3620
0.17,0.33766233766233766,0.11555555555555555,0.17218543046357615,0.009846827133479213,0.6341463414634146,144.5609756097561,10.0,291.5927705601609,41,26,15,184,36,3620
0.18,0.32,0.10666666666666667,0.16,0.009846827133479213,0.6153846153846154,151.4102564102564,10.0,297.36326036138826,39,24,15,186,36,3620
0.19,0.32432432432432434,0.10666666666666667,0.16053511705685622,0.009846827133479213,0.631578947368421,151.10526315789474,10.0,301.2445054728174,38,24,14,187,36,3620
0.2,0.32432432432432434,0.10666666666666667,0.16053511705685622,0.009846827133479213,0.631578947368421,151.10526315789474,10.0,301.2445054728174,38,24,14,187,36,3620
0.21,0.3150684931506849,0.10222222222222223,0.15436241610738258,0.009846827133479213,0.6216216216216216,154.94594594594594,10.0,304.36801568175844,37,23,14,188,36,3620
0.22,0.3055555555555556,0.09777777777777778,0.14814814814814817,0.009846827133479213,0.6111111111111112,158.97222222222223,10.5,307.59293863003705,36,22,14,189,36,3620
0.23,0.3055555555555556,0.09777777777777778,0.14814814814814817,0.009846827133479213,0.6111111111111112,158.97222222222223,10.5,307.59293863003705,36,22,14,189,36,3620
0.24,0.3055555555555556,0.09777777777777778,0.14814814814814817,0.009846827133479213,0.6111111111111112,158.97222222222223,10.5,307.59293863003705,36,22,14,189,36,3620
0.25,0.3,0.09333333333333334,0.1423728813559322,0.009573304157549234,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,35,3621
0.26,0.3,0.09333333333333334,0.1423728813559322,0.009573304157549234,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,35,3621
0.27,0.3,0.09333333333333334,0.1423728813559322,0.009573304157549234,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,35,3621
0.28,0.3,0.09333333333333334,0.1423728813559322,0.009573304157549234,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,35,3621
0.29,0.3,0.09333333333333334,0.1423728813559322,0.009573304157549234,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,35,3621
0.3,0.3,0.09333333333333334,0.1423728813559322,0.009573304157549234,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,35,3621
0.31,0.30434782608695654,0.09333333333333334,0.14285714285714288,0.009299781181619256,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,34,3622
0.32,0.3088235294117647,0.09333333333333334,0.14334470989761094,0.009026258205689279,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,33,3623
0.33,0.3088235294117647,0.09333333333333334,0.14334470989761094,0.009026258205689279,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,33,3623
0.34,0.3088235294117647,0.09333333333333334,0.14334470989761094,0.009026258205689279,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,33,3623
0.35,0.31343283582089554,0.09333333333333334,0.14383561643835616,0.0087527352297593,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,32,3624
0.36,0.31343283582089554,0.09333333333333334,0.14383561643835616,0.0087527352297593,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,32,3624
0.37,0.31343283582089554,0.09333333333333334,0.14383561643835616,0.0087527352297593,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,32,3624
0.38,0.31343283582089554,0.09333333333333334,0.14383561643835616,0.0087527352297593,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,32,3624
0.39,0.31343283582089554,0.09333333333333334,0.14383561643835616,0.0087527352297593,0.6,163.4857142857143,11.0,310.77850370858494,35,21,14,190,32,3624
0.4,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.42857142857142,11.0,310.78336834653226,35,21,14,190,31,3625
0.41,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.42857142857142,11.0,310.78336834653226,35,21,14,190,31,3625
0.42,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.42857142857142,11.0,310.78336834653226,35,21,14,190,31,3625
0.43,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.42857142857142,11.0,310.78336834653226,35,21,14,190,31,3625
0.44,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.42857142857142,11.0,310.78336834653226,35,21,14,190,31,3625
0.45,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.42857142857142,11.0,310.78336834653226,35,21,14,190,31,3625
0.46,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.4,11.0,310.785934596238,35,21,14,190,31,3625
0.47,0.3181818181818182,0.09333333333333334,0.1443298969072165,0.008479212253829322,0.6,163.4,11.0,310.785934596238,35,21,14,190,31,3625
0.48,0.328125,0.09333333333333334,0.1453287197231834,0.008205689277899343,0.6176470588235294,164.2058823529412,10.5,315.2951725728621,34,21,13,191,30,3626
0.49,0.31746031746031744,0.08888888888888889,0.1388888888888889,0.008205689277899343,0.6060606060606061,169.15151515151516,11.0,318.7348210253595,33,20,13,192,30,3626
0.5,0.31746031746031744,0.08888888888888889,0.1388888888888889,0.008205689277899343,0.6060606060606061,169.15151515151516,11.0,318.7348210253595,33,20,13,192,30,3626
0.51,0.3333333333333333,0.09333333333333334,0.14583333333333334,0.008205689277899343,0.6363636363636364,163.93939393939394,10.0,319.67407070080077,33,21,12,192,30,3626
0.52,0.35,0.09333333333333334,0.14736842105263157,0.007932166301969365,0.6774193548387096,158.32258064516128,7.0,324.96286508409366,31,21,10,194,29,3627
0.53,0.3275862068965517,0.08444444444444445,0.13427561837455831,0.007932166301969365,0.6551724137931034,168.24137931034483,7.0,333.60017935706065,29,19,10,196,29,3627
0.54,0.3076923076923077,0.07111111111111111,0.11552346570397111,0.007111597374179431,0.6153846153846154,187.5,10.5,347.1950515865021,26,16,10,199,26,3630
0.55,0.3,0.06666666666666667,0.1090909090909091,0.007111597374179431,0.625,200.95833333333334,10.5,358.0377632744283,24,15,9,201,26,3630
0.56,0.3,0.06666666666666667,0.1090909090909091,0.007111597374179431,0.625,200.95833333333334,10.5,358.0377632744283,24,15,9,201,26,3630
0.57,0.24444444444444444,0.04888888888888889,0.08148148148148147,0.006838074398249453,0.55,240.55,23.5,380.02756150047855,20,11,9,205,25,3631
0.58,0.24444444444444444,0.04888888888888889,0.08148148148148147,0.006838074398249453,0.55,240.55,23.5,380.02756150047855,20,11,9,205,25,3631
0.59,0.23809523809523808,0.044444444444444446,0.0749063670411985,0.006291028446389497,0.5263157894736842,253.21052631578948,27.0,385.767120771255,19,10,9,206,23,3633
0.6,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1666666666667,62.5,392.2938595265317,18,9,9,207,23,3633
0.61,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1666666666667,62.5,392.2938595265317,18,9,9,207,23,3633
0.62,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1666666666667,62.5,392.2938595265317,18,9,9,207,23,3633
0.63,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1666666666667,62.5,392.2938595265317,18,9,9,207,23,3633
0.64,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1666666666667,62.5,392.2938595265317,18,9,9,207,23,3633
0.65,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1666666666667,62.5,392.2938595265317,18,9,9,207,23,3633
0.66,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1111111111111,62.5,392.3314767569905,18,9,9,207,23,3633
0.67,0.21951219512195122,0.04,0.06766917293233084,0.006291028446389497,0.5,266.1111111111111,62.5,392.3314767569905,18,9,9,207,23,3633
0.68,0.32142857142857145,0.04,0.07114624505928854,0.0032822757111597373,0.5625,252.6875,19.0,414.0938478699605,16,9,7,209,12,3644
0.69,0.2962962962962963,0.035555555555555556,0.06349206349206349,0.0032822757111597373,0.5333333333333333,269.53333333333336,27.0,422.3325493283962,15,8,7,210,12,3644
0.7,0.2962962962962963,0.035555555555555556,0.06349206349206349,0.0032822757111597373,0.5333333333333333,269.53333333333336,27.0,422.3325493283962,15,8,7,210,12,3644
0.71,0.2962962962962963,0.035555555555555556,0.06349206349206349,0.0032822757111597373,0.5333333333333333,269.53333333333336,27.0,422.3325493283962,15,8,7,210,12,3644
0.72,0.2962962962962963,0.035555555555555556,0.06349206349206349,0.0032822757111597373,0.5333333333333333,269.53333333333336,27.0,422.3325493283962,15,8,7,210,12,3644
0.73,0.375,0.04,0.07228915662650602,0.0030087527352297594,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,11,3645
0.74,0.375,0.04,0.07228915662650602,0.0030087527352297594,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,11,3645
0.75,0.375,0.04,0.07228915662650602,0.0030087527352297594,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,11,3645
0.76,0.391304347826087,0.04,0.07258064516129033,0.002735229759299781,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,10,3646
0.77,0.391304347826087,0.04,0.07258064516129033,0.002735229759299781,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,10,3646
0.78,0.391304347826087,0.04,0.07258064516129033,0.002735229759299781,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,10,3646
0.79,0.391304347826087,0.04,0.07258064516129033,0.002735229759299781,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,10,3646
0.8,0.4090909090909091,0.04,0.07287449392712551,0.002461706783369803,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,9,3647
0.81,0.4090909090909091,0.04,0.07287449392712551,0.002461706783369803,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,9,3647
0.82,0.4090909090909091,0.04,0.07287449392712551,0.002461706783369803,0.6923076923076923,111.07692307692308,11.0,182.45229578354554,13,9,4,212,9,3647
0.83,0.4,0.035555555555555556,0.06530612244897958,0.002461706783369803,0.7272727272727273,106.0,11.0,188.84096242846542,11,8,3,214,9,3647
0.84,0.4,0.035555555555555556,0.06530612244897958,0.002461706783369803,0.7272727272727273,106.0,11.0,188.84096242846542,11,8,3,214,9,3647
0.85,0.4,0.035555555555555556,0.06530612244897958,0.002461706783369803,0.7272727272727273,106.0,11.0,188.84096242846542,11,8,3,214,9,3647
0.86,0.3684210526315789,0.03111111111111111,0.05737704918032787,0.002461706783369803,0.7,115.9,12.5,195.31740833832504,10,7,3,215,9,3647
0.87,0.3684210526315789,0.03111111111111111,0.05737704918032787,0.002461706783369803,0.7,115.9,12.5,195.31740833832504,10,7,3,215,9,3647
0.88,0.3684210526315789,0.03111111111111111,0.05737704918032787,0.002461706783369803,0.7,115.9,12.5,195.31740833832504,10,7,3,215,9,3647
0.89,0.3684210526315789,0.03111111111111111,0.05737704918032787,0.002461706783369803,0.7,115.9,12.5,195.31740833832504,10,7,3,215,9,3647
0.9,0.3684210526315789,0.03111111111111111,0.05737704918032787,0.002461706783369803,0.7,115.9,12.5,195.31740833832504,10,7,3,215,9,3647
0.91,0.4117647058823529,0.03111111111111111,0.05785123966942148,0.0019146608315098468,0.7,115.9,12.5,195.31740833832504,10,7,3,215,7,3649
0.92,0.4117647058823529,0.03111111111111111,0.05785123966942148,0.0019146608315098468,0.7,115.9,12.5,195.31740833832504,10,7,3,215,7,3649
0.93,0.4117647058823529,0.03111111111111111,0.05785123966942148,0.0019146608315098468,0.7,115.9,12.5,195.31740833832504,10,7,3,215,7,3649
0.94,0.4117647058823529,0.03111111111111111,0.05785123966942148,0.0019146608315098468,0.7,115.9,12.5,195.31740833832504,10,7,3,215,7,3649
0.95,0.4117647058823529,0.03111111111111111,0.05785123966942148,0.0019146608315098468,0.7,115.9,12.5,195.31740833832504,10,7,3,215,7,3649
0.96,0.4375,0.03111111111111111,0.058091286307053944,0.0016411378555798686,0.7,115.9,12.5,195.31740833832504,10,7,3,215,6,3650
0.97,0.5,0.03111111111111111,0.058577405857740586,0.0010940919037199124,0.7,115.8,12.5,195.36314903276923,10,7,3,215,4,3652
0.98,0.4166666666666667,0.022222222222222223,0.042194092827004225,0.0010940919037199124,0.625,141.625,15.5,210.64955346499076,8,5,3,217,4,3652
0.99,0.36363636363636365,0.017777777777777778,0.03389830508474576,0.0010940919037199124,0.5714285714285714,158.14285714285714,5.0,220.29423737449005,7,4,3,218,4,3652
