threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.29,0.1388888888888889,0.06172839506172839,0.08547008547008547,0.022517911975435005,0.2,233.74,125.5,336.1916007279182,50,10,40,112,22,955
0.3,0.1388888888888889,0.06172839506172839,0.08547008547008547,0.022517911975435005,0.2,233.74,125.5,336.1916007279182,50,10,40,112,22,955
0.31,0.1388888888888889,0.06172839506172839,0.08547008547008547,0.022517911975435005,0.2,233.74,125.5,336.1916007279182,50,10,40,112,22,955
0.32,0.1388888888888889,0.06172839506172839,0.08547008547008547,0.022517911975435005,0.2,233.74,125.5,336.1916007279182,50,10,40,112,22,955
0.33,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.34,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.35,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.36,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.37,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.38,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.39,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.4,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.41,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.42,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.43,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.44,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.45,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.46,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.47,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.48,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.49,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.5,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.51,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.52,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.53,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.54,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.55,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.56,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.57,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
