experiment,drive,model,family,rule,threshold_source,far_target,seed,n_months,n_failed_total,n_healthy_total,recall,recall_month_sd,precision,precision_month_sd,far,far_month_sd,roc_auc,roc_auc_month_sd,pr_auc,pr_auc_month_sd,tp,tp_month_sd
tos_proposed_tcn,TOSHIBA_20MG07ACA14TA,tcn_tuned,sequence,in_horizon,val_quantile,0.001,42,6,162,223444,0.36413063309615035,0.1234391204184509,0.12240753682640187,0.052344686358650284,0.0019742953092239984,0.0006558159351589406,0.9141562759782291,0.018289244523182088,0.1418070185614066,0.04633851888982986,9.833333333333334,4.4907311951024935
tos_proposed_tcn,TOSHIBA_20MG07ACA14TA,tcn_tuned,sequence,in_horizon,val_quantile,0.005,42,6,162,223444,0.6793118652314054,0.05761394451999552,0.06684249815620665,0.023536529717553312,0.0073765087971082695,0.0019560706518823067,0.9141562759782291,0.018289244523182088,0.1418070185614066,0.04633851888982986,18.5,5.0099900199501395
tos_proposed_tcn,TOSHIBA_20MG07ACA14TA,tcn_tuned,sequence,in_horizon,val_quantile,0.01,42,6,162,223444,0.7640812199720246,0.03340288483355549,0.04043597750929498,0.011167060744172123,0.01352653490541201,0.0022730566205029583,0.9141562759782291,0.018289244523182088,0.1418070185614066,0.04633851888982986,20.666666666666668,4.676180777800049
tos_proposed_tcn,TOSHIBA_20MG07ACA14TA,tcn_tuned,sequence,in_horizon,val_quantile,0.05,42,6,162,223444,0.8294266557197592,0.041710477325670084,0.013107298944423897,0.0030619166903828685,0.04545406611678575,0.002559944809364066,0.9141562759782291,0.018289244523182088,0.1418070185614066,0.04633851888982986,22.333333333333332,4.633213427705081
