experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc,arm
imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.6495669484138489,17,9741,1,16,113,9628,0.0588235294117647,0.0087719298245614,0.0116004516990042,0.9353430315766588,0.0194336422696597,borderline_smote
imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.6048106551170349,17,9741,11,6,489,9252,0.6470588235294118,0.022,0.0502001847859562,0.9353430315766588,0.0194336422696597,borderline_smote
imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.6607016921043396,14,9724,2,12,26,9698,0.1428571428571428,0.0714285714285714,0.0026737967914438,0.9674002468120116,0.0302931881159266,borderline_smote
imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.6508169174194336,14,9724,2,12,69,9655,0.1428571428571428,0.028169014084507,0.0070958453311394,0.9674002468120116,0.0302931881159266,borderline_smote
imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.6495669484138489,14,9724,2,12,109,9615,0.1428571428571428,0.018018018018018,0.0112093788564376,0.9674002468120116,0.0302931881159266,borderline_smote
imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.6018682718276978,14,9724,11,3,488,9236,0.7857142857142857,0.0220440881763527,0.0501851090086384,0.9674002468120116,0.0302931881159266,borderline_smote
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9668368437886236,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.9516969944796564,0.0756663015342973,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9536251881718636,16,9782,5,11,49,9733,0.3125,0.0925925925925925,0.00500920057248,0.9516969944796564,0.0756663015342973,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.947128176689148,16,9782,6,10,101,9681,0.375,0.0560747663551401,0.0103250868942956,0.9516969944796564,0.0756663015342973,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8077733308076857,16,9782,14,2,490,9292,0.875,0.0277777777777777,0.0500920057248006,0.9516969944796564,0.0756663015342973,cost
