experiment,drive,model,family,rule,threshold_source,far_target,n_seeds,n_failed_pooled,n_healthy_pooled,recall_mean,recall_sd,precision_mean,precision_sd,far_mean,far_sd,roc_auc_mean,roc_auc_sd,pr_auc_mean,pr_auc_sd,tp_mean,tp_sd
imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,in_horizon,month_quantile,0.001,1,47,29247,0.02127659574468085,0.0,0.03225806451612903,0.0,0.0010257462303826033,0.0,0.963509363739746,0.0,0.0740165964906611,0.0,1.0,0.0
imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,in_horizon,month_quantile,0.005,1,47,29247,0.3191489361702128,0.0,0.09259259259259259,0.0,0.005026156528874756,0.0,0.963509363739746,0.0,0.0740165964906611,0.0,15.0,0.0
imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,in_horizon,month_quantile,0.01,1,47,29247,0.5957446808510638,0.0,0.08695652173913043,0.0,0.010052313057749512,0.0,0.963509363739746,0.0,0.0740165964906611,0.0,28.0,0.0
imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,in_horizon,month_quantile,0.05,1,47,29247,0.7872340425531915,0.0,0.02463382157123835,0.0,0.0500906075836838,0.0,0.963509363739746,0.0,0.0740165964906611,0.0,37.0,0.0
