arm,arm_desc,experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9841234836578368,17,9741,2,15,21,9720,0.1176470588235294,0.0869565217391304,0.0021558361564521,0.9519314963435328,0.0505010724499245
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9754725801944732,17,9741,4,13,47,9694,0.2352941176470588,0.0784313725490196,0.004824966635869,0.9519314963435328,0.0505010724499245
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9666503822803496,17,9741,4,13,94,9647,0.2352941176470588,0.0408163265306122,0.009649933271738,0.9519314963435328,0.0505010724499245
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8183488845825195,17,9741,13,4,509,9232,0.7647058823529411,0.0249042145593869,0.0522533620778154,0.9519314963435328,0.0505010724499245
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9841234836578368,14,9724,4,10,18,9706,0.2857142857142857,0.1818181818181818,0.0018510900863842,0.9785802432861256,0.0862895766387704
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9754725801944732,14,9724,5,9,40,9684,0.3571428571428571,0.1111111111111111,0.0041135335252982,0.9785802432861256,0.0862895766387704
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9666503822803496,14,9724,5,9,85,9639,0.3571428571428571,0.0555555555555555,0.0087412587412587,0.9785802432861256,0.0862895766387704
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8183488845825195,14,9724,12,2,503,9221,0.8571428571428571,0.0233009708737864,0.0517276840806252,0.9785802432861256,0.0862895766387704
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9851265425682064,16,9782,2,14,14,9768,0.125,0.125,0.0014312001635657,0.9359282355346554,0.0648983285862129
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9694719523191452,16,9782,3,13,49,9733,0.1875,0.0576923076923076,0.00500920057248,0.9359282355346554,0.0648983285862129
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9598510122299196,16,9782,7,9,111,9671,0.4375,0.059322033898305,0.011347372725414,0.9359282355346554,0.0648983285862129
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.7931082963943474,16,9782,14,2,486,9296,0.875,0.028,0.0496830913923533,0.9359282355346554,0.0648983285862129
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9851265425682064,17,9741,0,17,5,9736,0.0,0.0,0.0005132943229647,0.932371963260204,0.031501989763362
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9694719523191452,17,9741,0,17,37,9704,0.0,0.0,0.0037983779899394,0.932371963260204,0.031501989763362
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9598510122299196,17,9741,3,14,95,9646,0.1764705882352941,0.0306122448979591,0.0097525921363309,0.932371963260204,0.031501989763362
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.7931082963943474,17,9741,11,6,460,9281,0.6470588235294118,0.0233545647558386,0.0472230777127605,0.932371963260204,0.031501989763362
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9851265425682064,14,9724,0,14,2,9722,0.0,0.0,0.0002056766762649,0.9812834224598932,0.0716536346204112
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9694719523191452,14,9724,2,12,29,9695,0.1428571428571428,0.064516129032258,0.0029823118058412,0.9812834224598932,0.0716536346204112
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9598510122299196,14,9724,6,8,87,9637,0.4285714285714285,0.064516129032258,0.0089469354175236,0.9812834224598932,0.0716536346204112
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.7931082963943474,14,9724,12,2,449,9275,0.8571428571428571,0.0260303687635574,0.0461744138214726,0.9812834224598932,0.0716536346204112
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.6612257957458496,16,9782,3,13,18,9764,0.1875,0.1428571428571428,0.001840114496013,0.9552462430995706,0.0623350582872967
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.6607016921043396,16,9782,6,10,55,9727,0.375,0.0983606557377049,0.005622572071151,0.9552462430995706,0.0623350582872967
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.6508169174194336,16,9782,7,9,202,9580,0.4375,0.0334928229665071,0.0206501737885912,0.9552462430995706,0.0623350582872967
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.6317864656448364,16,9782,11,5,452,9330,0.6875,0.0237580993520518,0.0462073195665508,0.9552462430995706,0.0623350582872967
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.6612257957458496,17,9741,0,17,3,9738,0.0,0.0,0.0003079765937788,0.9353430315766588,0.0194336422696597
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.6607016921043396,17,9741,0,17,23,9718,0.0,0.0,0.002361153885638,0.9353430315766588,0.0194336422696597
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.6508169174194336,17,9741,1,16,77,9664,0.0588235294117647,0.0128205128205128,0.0079047325736577,0.9353430315766588,0.0194336422696597
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.6317864656448364,17,9741,5,12,260,9481,0.2941176470588235,0.0188679245283018,0.0266913047941689,0.9353430315766588,0.0194336422696597
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.6612257957458496,14,9724,0,14,3,9721,0.0,0.0,0.0003085150143973,0.9674002468120116,0.0302931881159266
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.6607016921043396,14,9724,2,12,26,9698,0.1428571428571428,0.0714285714285714,0.0026737967914438,0.9674002468120116,0.0302931881159266
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.6508169174194336,14,9724,2,12,69,9655,0.1428571428571428,0.028169014084507,0.0070958453311394,0.9674002468120116,0.0302931881159266
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.6317864656448364,14,9724,7,7,249,9475,0.5,0.02734375,0.0256067461949814,0.9674002468120116,0.0302931881159266
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9544920701980588,16,9782,2,14,12,9770,0.125,0.1428571428571428,0.001226742997342,0.9468794725005112,0.095529203244935
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9422016996145244,16,9782,5,11,41,9741,0.3125,0.108695652173913,0.0041913719075853,0.9468794725005112,0.095529203244935
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.909651423692704,16,9782,10,6,113,9669,0.625,0.08130081300813,0.0115518298916377,0.9468794725005112,0.095529203244935
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8158978462219239,16,9782,11,5,515,9267,0.6875,0.0209125475285171,0.0526477203025966,0.9468794725005112,0.095529203244935
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9544920701980588,17,9741,0,17,2,9739,0.0,0.0,0.0002053177291859,0.937109367923332,0.0287616306762758
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9422016996145244,17,9741,0,17,15,9726,0.0,0.0,0.0015398829688943,0.937109367923332,0.0287616306762758
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.909651423692704,17,9741,3,14,90,9651,0.1764705882352941,0.032258064516129,0.0092392978133661,0.937109367923332,0.0287616306762758
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8158978462219239,17,9741,11,6,424,9317,0.6470588235294118,0.025287356321839,0.043527358587414,0.937109367923332,0.0287616306762758
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9544920701980588,14,9724,0,14,2,9722,0.0,0.0,0.0002056766762649,0.9791752365281776,0.058234836902242
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9422016996145244,14,9724,2,12,18,9706,0.1428571428571428,0.1,0.0018510900863842,0.9791752365281776,0.058234836902242
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.909651423692704,14,9724,5,9,83,9641,0.3571428571428571,0.0568181818181818,0.0085355820649938,0.9791752365281776,0.058234836902242
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8158978462219239,14,9724,11,3,418,9306,0.7857142857142857,0.0256410256410256,0.0429864253393665,0.9791752365281776,0.058234836902242
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.986712336540222,16,9782,2,14,15,9767,0.125,0.1176470588235294,0.0015334287466775,0.9545370323042324,0.1755641718679223
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9717659342288972,16,9782,4,12,48,9734,0.25,0.0769230769230769,0.0049069719893682,0.9545370323042324,0.1755641718679223
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9628436303138732,16,9782,8,8,101,9681,0.5,0.073394495412844,0.0103250868942956,0.9545370323042324,0.1755641718679223
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.7970522165298444,16,9782,14,2,499,9283,0.875,0.0272904483430799,0.0510120629728072,0.9545370323042324,0.1755641718679223
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.986712336540222,17,9741,0,17,3,9738,0.0,0.0,0.0003079765937788,0.9304516386166416,0.0348691351678841
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9717659342288972,17,9741,2,15,31,9710,0.1176470588235294,0.0606060606060606,0.0031824248023816,0.9304516386166416,0.0348691351678841
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9628436303138732,17,9741,4,13,88,9653,0.2352941176470588,0.0434782608695652,0.0090339800841802,0.9304516386166416,0.0348691351678841
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.7970522165298444,17,9741,11,6,478,9263,0.6470588235294118,0.0224948875255623,0.0490709372754337,0.9304516386166416,0.0348691351678841
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.986712336540222,14,9724,0,14,1,9723,0.0,0.0,0.0001028383381324,0.9771845801257566,0.0535833974647526
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9717659342288972,14,9724,1,13,22,9702,0.0714285714285714,0.0434782608695652,0.002262443438914,0.9771845801257566,0.0535833974647526
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9628436303138732,14,9724,5,9,73,9651,0.3571428571428571,0.0641025641025641,0.0075071986836692,0.9771845801257566,0.0535833974647526
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.7970522165298444,14,9724,12,2,464,9260,0.8571428571428571,0.0252100840336134,0.0477169888934594,0.9771845801257566,0.0535833974647526
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9181681489825247,16,9782,0,16,9,9773,0.0,0.0,0.0009200572480065,0.9571726129625844,0.0765147567302549
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9108013493418692,16,9782,7,9,61,9721,0.4375,0.1029411764705882,0.0062359435698221,0.9571726129625844,0.0765147567302549
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.8993255121707916,16,9782,10,6,117,9665,0.625,0.0787401574803149,0.011960744224085,0.9571726129625844,0.0765147567302549
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8002876150608063,16,9782,13,3,503,9279,0.8125,0.0251937984496124,0.0514209773052545,0.9571726129625844,0.0765147567302549
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9181681489825247,17,9741,1,16,6,9735,0.0588235294117647,0.1428571428571428,0.0006159531875577,0.9580366794084434,0.0832892880950807
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9108013493418692,17,9741,5,12,55,9686,0.2941176470588235,0.0833333333333333,0.0056462375526126,0.9580366794084434,0.0832892880950807
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.8993255121707916,17,9741,9,8,96,9645,0.5294117647058824,0.0857142857142857,0.0098552510009239,0.9580366794084434,0.0832892880950807
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8002876150608063,17,9741,13,4,490,9251,0.7647058823529411,0.025844930417495,0.0503028436505492,0.9580366794084434,0.0832892880950807
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9181681489825247,14,9724,0,14,9,9715,0.0,0.0,0.0009255450431921,0.9753187988482106,0.0622457446466476
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9108013493418692,14,9724,5,9,58,9666,0.3571428571428571,0.0793650793650793,0.0059646236116824,0.9753187988482106,0.0622457446466476
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.8993255121707916,14,9724,9,5,109,9615,0.6428571428571429,0.0762711864406779,0.0112093788564376,0.9753187988482106,0.0622457446466476
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,xgboost_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8002876150608063,14,9724,11,3,479,9245,0.7857142857142857,0.0224489795918367,0.0492595639654463,0.9753187988482106,0.0622457446466476
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.982137961871623,16,9782,0,16,11,9771,0.0,0.0,0.0011245144142302,0.9657470353710896,0.070900851035471
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9678469165526166,16,9782,4,12,47,9735,0.25,0.0784313725490196,0.0048047434062563,0.9657470353710896,0.070900851035471
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9510702075289114,16,9782,8,8,110,9672,0.5,0.0677966101694915,0.0112451441423021,0.9657470353710896,0.070900851035471
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8407668868412902,16,9782,14,2,522,9260,0.875,0.0261194029850746,0.0533633203843794,0.9657470353710896,0.070900851035471
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.982137961871623,17,9741,0,17,3,9738,0.0,0.0,0.0003079765937788,0.9420339740454235,0.071866507690235
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9678469165526166,17,9741,4,13,37,9704,0.2352941176470588,0.0975609756097561,0.0037983779899394,0.9420339740454235,0.071866507690235
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9510702075289114,17,9741,7,10,88,9653,0.4117647058823529,0.0736842105263157,0.0090339800841802,0.9420339740454235,0.071866507690235
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8407668868412902,17,9741,12,5,522,9219,0.7058823529411765,0.0224719101123595,0.0535879273175238,0.9420339740454235,0.071866507690235
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.982137961871623,14,9724,0,14,4,9720,0.0,0.0,0.0004113533525298,0.975032320620556,0.0542516274348548
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9678469165526166,14,9724,2,12,43,9681,0.1428571428571428,0.0444444444444444,0.0044220485396955,0.975032320620556,0.0542516274348548
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9510702075289114,14,9724,6,8,106,9618,0.4285714285714285,0.0535714285714285,0.0109008638420403,0.975032320620556,0.0542516274348548
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,xgboost_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8407668868412902,14,9724,11,3,526,9198,0.7857142857142857,0.0204841713221601,0.0540929658576717,0.975032320620556,0.0542516274348548
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.7701459965397598,16,9782,2,14,11,9771,0.125,0.1538461538461538,0.0011245144142302,0.9697690911878962,0.0911339430953308
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.7597187973123464,16,9782,6,10,62,9720,0.375,0.088235294117647,0.0063381721529339,0.9697690911878962,0.0911339430953308
