experiment,drive,model,family,rule,threshold_source,far_target,seed,n_months,n_failed_total,n_healthy_total,recall,recall_month_sd,precision,precision_month_sd,far,far_month_sd,roc_auc,roc_auc_month_sd,pr_auc,pr_auc_month_sd,tp,tp_month_sd
tos_pool_xgboost,TOSHIBA_20MG07ACA14TA,xgboost_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.001,42,6,162,223444,0.46435717326521925,0.07483633010694339,0.12581632832344408,0.02990419609489839,0.002426642735658807,0.0007783714884591546,0.902805529498459,0.03163536452004148,0.14846818015505758,0.04305578627390663,12.666666666666666,4.320493798938574
tos_pool_xgboost,TOSHIBA_20MG07ACA14TA,xgboost_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.005,42,6,162,223444,0.6714909079851609,0.07950617124271697,0.06074895522939164,0.01602643017431524,0.007668098697099253,0.0013839920036593553,0.902805529498459,0.03163536452004148,0.14846818015505758,0.04305578627390663,18.0,3.847076812334269
tos_pool_xgboost,TOSHIBA_20MG07ACA14TA,xgboost_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.01,42,6,162,223444,0.7176800158121998,0.05065185876024649,0.03800135937065074,0.009794220959888508,0.013473961886190274,0.002467414210164216,0.902805529498459,0.03163536452004148,0.14846818015505758,0.04305578627390663,19.333333333333332,4.1311822359545785
tos_pool_xgboost,TOSHIBA_20MG07ACA14TA,xgboost_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.05,42,6,162,223444,0.8144202700237183,0.02351612954207667,0.010258178820173542,0.0027355093346189893,0.058235990157315974,0.009200183506566744,0.902805529498459,0.03163536452004148,0.14846818015505758,0.04305578627390663,22.0,4.8166378315169185
