experiment,drive,model,family,rule,threshold_source,far_target,seed,n_months,n_failed_total,n_healthy_total,recall,recall_month_sd,precision,precision_month_sd,far,far_month_sd,roc_auc,roc_auc_month_sd,pr_auc,pr_auc_month_sd,tp,tp_month_sd
tos_tuned_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned,tabular,in_horizon,month_quantile,0.001,42,6,162,223444,0.341704676762148,0.04317487767395357,0.193017716388642,0.0352135037824323,0.001020391968749649,1.5930254547893772e-06,0.9102867535153216,0.013279107383718179,0.15474218078989996,0.04305702210864603,9.166666666666666,2.136976056643281
tos_tuned_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned,tabular,in_horizon,month_quantile,0.005,42,6,162,223444,0.6119450526059721,0.09022863305211559,0.08087824789565796,0.019335066159880596,0.005012436826396079,8.596209911323712e-06,0.9102867535153216,0.013279107383718179,0.15474218078989996,0.04305702210864603,16.5,4.277849927241488
tos_tuned_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned,tabular,in_horizon,month_quantile,0.01,42,6,162,223444,0.6969265036793773,0.04034865397266813,0.04799222173230964,0.010382552004442012,0.01001145334860445,8.732894456429791e-06,0.9102867535153216,0.013279107383718179,0.15474218078989996,0.04305702210864603,18.833333333333332,4.262237284181474
tos_tuned_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned,tabular,in_horizon,month_quantile,0.05,42,6,162,223444,0.7828642887550934,0.05395058065266256,0.01123202018218478,0.002648379497555763,0.05001253268975727,8.896797669911993e-06,0.9102867535153216,0.013279107383718179,0.15474218078989996,0.04305702210864603,21.166666666666668,5.036533199202271
