experiment,drive,model,family,rule,threshold_source,far_target,n_seeds,n_failed_pooled,n_healthy_pooled,recall_mean,recall_sd,precision_mean,precision_sd,far_mean,far_sd,roc_auc_mean,roc_auc_sd,pr_auc_mean,pr_auc_sd,tp_mean,tp_sd
win6_asfd7,HGST_20HUH721212ALN604,xgboost,tabular,in_horizon,val_quantile,0.001,1,137,58774,0.2116788321167883,0.0,0.27102803738317754,0.0,0.0013271174328784838,0.0,0.9405131128959973,0.0,0.23952443573316076,0.0,29.0,0.0
win6_asfd7,HGST_20HUH721212ALN604,xgboost,tabular,in_horizon,val_quantile,0.005,1,137,58774,0.5109489051094891,0.0,0.17587939698492464,0.0,0.005580698948514649,0.0,0.9405131128959973,0.0,0.23952443573316076,0.0,70.0,0.0
win6_asfd7,HGST_20HUH721212ALN604,xgboost,tabular,in_horizon,val_quantile,0.01,1,137,58774,0.5985401459854015,0.0,0.1267387944358578,0.0,0.009613094225337734,0.0,0.9405131128959973,0.0,0.23952443573316076,0.0,82.0,0.0
win6_asfd7,HGST_20HUH721212ALN604,xgboost,tabular,in_horizon,val_quantile,0.05,1,137,58774,0.8175182481751825,0.0,0.040995607613469986,0.0,0.044577534283867015,0.0,0.9405131128959973,0.0,0.23952443573316076,0.0,112.0,0.0
