arm,arm_desc,experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0641583402454853,14,9724,9,5,141,9583,0.6428571428571429,0.06,0.0145002056766762,0.9791568725392256,0.06953466084665
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0041525315027683,14,9724,12,2,509,9215,0.8571428571428571,0.0230326295585412,0.0523447141094199,0.9791568725392256,0.06953466084665
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1677589041888707,16,9782,5,11,18,9764,0.3125,0.217391304347826,0.001840114496013,0.9632296565119608,0.1393125429610234
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.1050846945494409,16,9782,8,8,68,9714,0.5,0.1052631578947368,0.0069515436516049,0.9632296565119608,0.1393125429610234
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0887890134751799,16,9782,10,6,116,9666,0.625,0.0793650793650793,0.0118585156409732,0.9632296565119608,0.1393125429610234
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0034619788173586,16,9782,14,2,517,9265,0.875,0.0263653483992467,0.0528521774688202,0.9632296565119608,0.1393125429610234
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1677589041888707,17,9741,4,13,11,9730,0.2352941176470588,0.2666666666666666,0.0011292475105225,0.951007566562196,0.1456631063607373
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.1050846945494409,17,9741,9,8,67,9674,0.5294117647058824,0.1184210526315789,0.0068781439277281,0.951007566562196,0.1456631063607373
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0887890134751799,17,9741,9,8,116,9625,0.5294117647058824,0.072,0.011908428292783,0.951007566562196,0.1456631063607373
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0034619788173586,17,9741,14,3,516,9225,0.8235294117647058,0.0264150943396226,0.0529719741299661,0.951007566562196,0.1456631063607373
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1677589041888707,14,9724,0,14,19,9705,0.0,0.0,0.0019539284245166,0.970988570253276,0.053385844512107
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.1050846945494409,14,9724,5,9,78,9646,0.3571428571428571,0.0602409638554216,0.0080213903743315,0.970988570253276,0.053385844512107
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0887890134751799,14,9724,9,5,134,9590,0.6428571428571429,0.0629370629370629,0.013780337309749,0.970988570253276,0.053385844512107
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,43,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0034619788173586,14,9724,11,3,520,9204,0.7857142857142857,0.0207156308851224,0.053475935828877,0.970988570253276,0.053385844512107
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1248549743443614,16,9782,2,14,29,9753,0.125,0.064516129032258,0.0029646289102433,0.9579968309139236,0.0640238199177381
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.049955784678459,16,9782,7,9,72,9710,0.4375,0.0886075949367088,0.0073604579840523,0.9579968309139236,0.0640238199177381
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0256337498873473,16,9782,9,7,128,9654,0.5625,0.0656934306569343,0.0130852586383152,0.9579968309139236,0.0640238199177381
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0035154215758666,16,9782,13,3,538,9244,0.8125,0.0235934664246823,0.0549989777141688,0.9579968309139236,0.0640238199177381
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1248549743443614,17,9741,5,12,18,9723,0.2941176470588235,0.217391304347826,0.0018478595626732,0.926810268301962,0.1322453985779583
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.049955784678459,17,9741,9,8,70,9671,0.5294117647058824,0.1139240506329113,0.007186120521507,0.926810268301962,0.1322453985779583
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0256337498873473,17,9741,10,7,108,9633,0.5882352941176471,0.0847457627118644,0.0110871573760394,0.926810268301962,0.1322453985779583
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0035154215758666,17,9741,12,5,463,9278,0.7058823529411765,0.0252631578947368,0.0475310543065393,0.926810268301962,0.1322453985779583
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1248549743443614,14,9724,2,12,26,9698,0.1428571428571428,0.0714285714285714,0.0026737967914438,0.9704413233825,0.047591639765149
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.049955784678459,14,9724,4,10,74,9650,0.2857142857142857,0.0512820512820512,0.0076100370218017,0.9704413233825,0.047591639765149
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0256337498873473,14,9724,6,8,120,9604,0.4285714285714285,0.0476190476190476,0.0123406005758946,0.9704413233825,0.047591639765149
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,44,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0035154215758666,14,9724,10,4,447,9277,0.7142857142857143,0.0218818380743982,0.0459687371452077,0.9704413233825,0.047591639765149
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.0589492470026016,16,9782,2,14,14,9768,0.125,0.125,0.0014312001635657,0.9702323144551216,0.0916921362110406
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.032315972819924,16,9782,6,10,47,9735,0.375,0.1132075471698113,0.0048047434062563,0.9702323144551216,0.0916921362110406
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0174995832517743,16,9782,9,7,108,9674,0.5625,0.0769230769230769,0.0110406869760785,0.9702323144551216,0.0916921362110406
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0027593604754656,16,9782,13,3,522,9260,0.8125,0.0242990654205607,0.0533633203843794,0.9702323144551216,0.0916921362110406
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.0589492470026016,17,9741,3,14,12,9729,0.1764705882352941,0.2,0.0012319063751154,0.9405816530492704,0.2061590526370515
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.032315972819924,17,9741,7,10,47,9694,0.4117647058823529,0.1296296296296296,0.004824966635869,0.9405816530492704,0.2061590526370515
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0174995832517743,17,9741,9,8,105,9636,0.5294117647058824,0.0789473684210526,0.0107791807822605,0.9405816530492704,0.2061590526370515
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0027593604754656,17,9741,14,3,537,9204,0.8235294117647058,0.0254083484573502,0.0551278102864182,0.9405816530492704,0.2061590526370515
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.0589492470026016,14,9724,2,12,15,9709,0.1428571428571428,0.1176470588235294,0.0015425750719868,0.9730453370159252,0.1068318226588635
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.032315972819924,14,9724,5,9,51,9673,0.3571428571428571,0.0892857142857142,0.0052447552447552,0.9730453370159252,0.1068318226588635
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0174995832517743,14,9724,7,7,126,9598,0.5,0.0526315789473684,0.0129576306046894,0.9730453370159252,0.1068318226588635
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,45,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0027593604754656,14,9724,12,2,535,9189,0.8571428571428571,0.0219378427787934,0.0550185109008638,0.9730453370159252,0.1068318226588635
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1310744954943643,16,9782,2,14,28,9754,0.125,0.0666666666666666,0.0028624003271314,0.95578613780413,0.093641557605689
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.0574708037450883,16,9782,8,8,59,9723,0.5,0.1194029850746268,0.0060314864035984,0.95578613780413,0.093641557605689
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.029390485323966,16,9782,8,8,109,9673,0.5,0.0683760683760683,0.0111429155591903,0.95578613780413,0.093641557605689
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0035237614531069,16,9782,14,2,534,9248,0.875,0.0255474452554744,0.0545900633817215,0.95578613780413,0.093641557605689
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1310744954943643,17,9741,5,12,10,9731,0.2941176470588235,0.3333333333333333,0.0010265886459295,0.94240233820661,0.1748947675061569
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.0574708037450883,17,9741,7,10,48,9693,0.4117647058823529,0.1272727272727272,0.0049276255004619,0.94240233820661,0.1748947675061569
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.029390485323966,17,9741,11,6,91,9650,0.6470588235294118,0.1078431372549019,0.0093419566779591,0.94240233820661,0.1748947675061569
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0035237614531069,17,9741,14,3,446,9295,0.8235294117647058,0.0304347826086956,0.045785853608459,0.94240233820661,0.1748947675061569
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1310744954943643,14,9724,2,12,18,9706,0.1428571428571428,0.1,0.0018510900863842,0.9702797202797204,0.0597170468782195
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.0574708037450883,14,9724,4,10,53,9671,0.2857142857142857,0.0701754385964912,0.0054504319210201,0.9702797202797204,0.0597170468782195
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.029390485323966,14,9724,6,8,102,9622,0.4285714285714285,0.0555555555555555,0.0104895104895104,0.9702797202797204,0.0597170468782195
raw_only,"파생 없음, SMART 원값 18개만 (baseline 대조군)",feat_raw_only,HGST_20HUH721212ALN604,xgboost,tabular,46,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0035237614531069,14,9724,11,3,437,9287,0.7857142857142857,0.0245535714285714,0.0449403537638831,0.9702797202797204,0.0597170468782195
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1676777894496897,16,9782,4,12,22,9760,0.25,0.1538461538461538,0.0022490288284604,0.9481445512165202,0.108400699920636
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.0564587179571376,16,9782,6,10,67,9715,0.375,0.0821917808219178,0.0068493150684931,0.9481445512165202,0.108400699920636
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0306422426924116,16,9782,8,8,128,9654,0.5,0.0588235294117647,0.0130852586383152,0.9481445512165202,0.108400699920636
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0031357886036857,16,9782,12,4,524,9258,0.75,0.0223880597014925,0.0535677775506031,0.9481445512165202,0.108400699920636
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1676777894496897,17,9741,3,14,16,9725,0.1764705882352941,0.1578947368421052,0.0016425418334873,0.9509773727784924,0.1732033068273601
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.0564587179571376,17,9741,9,8,64,9677,0.5294117647058824,0.1232876712328767,0.0065701673339492,0.9509773727784924,0.1732033068273601
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0306422426924116,17,9741,10,7,122,9619,0.5882352941176471,0.0757575757575757,0.0125243814803408,0.9509773727784924,0.1732033068273601
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0031357886036857,17,9741,14,3,460,9281,0.8235294117647058,0.0295358649789029,0.0472230777127605,0.9509773727784924,0.1732033068273601
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.1676777894496897,14,9724,0,14,25,9699,0.0,0.0,0.0025709584533113,0.9667391432097314,0.0361399284526993
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.0564587179571376,14,9724,4,10,77,9647,0.2857142857142857,0.0493827160493827,0.007918552036199,0.9667391432097314,0.0361399284526993
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0306422426924116,14,9724,6,8,127,9597,0.4285714285714285,0.0451127819548872,0.0130604689428218,0.9667391432097314,0.0361399284526993
age,"나이만 (age_days, segment_age_days)",feat_age,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0031357886036857,14,9724,10,4,443,9281,0.7142857142857143,0.0220750551876379,0.0455573837926779,0.9667391432097314,0.0361399284526993
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.2722167721390659,16,9782,8,8,21,9761,0.5,0.2758620689655172,0.0021468002453485,0.9708009609486812,0.2609079537956569
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.1228826417028898,16,9782,10,6,99,9683,0.625,0.091743119266055,0.0101206297280719,0.9708009609486812,0.2609079537956569
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0737390360236169,16,9782,12,4,148,9634,0.75,0.075,0.015129830300552,0.9708009609486812,0.2609079537956569
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0068657446186989,16,9782,15,1,597,9185,0.9375,0.0245098039215686,0.0610304641177673,0.9708009609486812,0.2609079537956569
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.2722167721390659,17,9741,7,10,20,9721,0.4117647058823529,0.2592592592592592,0.0020531772918591,0.9631001769355724,0.1660129077829663
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.1228826417028898,17,9741,8,9,71,9670,0.4705882352941176,0.1012658227848101,0.0072887793860999,0.9631001769355724,0.1660129077829663
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0737390360236169,17,9741,8,9,113,9628,0.4705882352941176,0.0661157024793388,0.0116004516990042,0.9631001769355724,0.1660129077829663
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0068657446186989,17,9741,15,2,580,9161,0.8823529411764706,0.0252100840336134,0.0595421414639154,0.9631001769355724,0.1660129077829663
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.2722167721390659,14,9724,3,11,29,9695,0.2142857142857142,0.09375,0.0029823118058412,0.975627313862608,0.0729658660920493
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.1228826417028898,14,9724,7,7,94,9630,0.5,0.0693069306930693,0.0096668037844508,0.975627313862608,0.0729658660920493
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.0737390360236169,14,9724,10,4,138,9586,0.7142857142857143,0.0675675675675675,0.0141916906622788,0.975627313862608,0.0729658660920493
diff,차분만 (diff_lags 1/7/30),feat_diff,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.0068657446186989,14,9724,11,3,529,9195,0.7857142857142857,0.0203703703703703,0.0544014808720691,0.975627313862608,0.0729658660920493
