experiment,drive,model,family,rule,threshold_source,far_target,n_seeds,n_failed_pooled,n_healthy_pooled,recall_mean,recall_sd,precision_mean,precision_sd,far_mean,far_sd,roc_auc_mean,roc_auc_sd,pr_auc_mean,pr_auc_sd,tp_mean,tp_sd
imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,in_horizon,val_quantile,0.001,1,47,29247,0.19148936170212766,0.0,0.11842105263157894,0.0,0.002290833247854481,0.0,0.9583528917385301,0.0,0.09889765630031098,0.0,9.0,0.0
imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,in_horizon,val_quantile,0.005,1,47,29247,0.44680851063829785,0.0,0.09813084112149532,0.0,0.006598967415461415,0.0,0.9583528917385301,0.0,0.09889765630031098,0.0,21.0,0.0
imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,in_horizon,val_quantile,0.01,1,47,29247,0.5106382978723404,0.0,0.05925925925925926,0.0,0.013026977125859063,0.0,0.9583528917385301,0.0,0.09889765630031098,0.0,24.0,0.0
imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,in_horizon,val_quantile,0.05,1,47,29247,0.8085106382978723,0.0,0.022274325908558032,0.0,0.057031490409272745,0.0,0.9583528917385301,0.0,0.09889765630031098,0.0,38.0,0.0
