experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,far_target,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,45,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,10,7,195,9546,0.5882352941176471,0.04878048780487805,0.02001847859562673,0.9446306394439512,0.2479659238996891
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,45,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,11,6,390,9351,0.6470588235294118,0.02743142144638404,0.04003695719125346,0.9446306394439512,0.2479659238996891
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,6,8,49,9675,0.42857142857142855,0.10909090909090909,0.005039078568490334,0.9678556737380267,0.10718535292859444
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,7,7,98,9626,0.5,0.06666666666666667,0.010078157136980667,0.9678556737380267,0.10718535292859444
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,9,5,195,9529,0.6428571428571429,0.04411764705882353,0.020053475935828877,0.9678556737380267,0.10718535292859444
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,12,2,389,9335,0.8571428571428571,0.029925187032418952,0.0400041135335253,0.9678556737380267,0.10718535292859444
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,6,10,49,9733,0.375,0.10909090909090909,0.005009200572480065,0.9433398078102638,0.21027823644972088
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,10,6,98,9684,0.625,0.09259259259259259,0.01001840114496013,0.9433398078102638,0.21027823644972088
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,11,5,196,9586,0.6875,0.05314009661835749,0.02003680228992026,0.9433398078102638,0.21027823644972088
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,14,2,392,9390,0.875,0.034482758620689655,0.04007360457984052,0.9433398078102638,0.21027823644972088
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,7,10,49,9692,0.4117647058823529,0.125,0.005030284365054922,0.9512128842913821,0.2743173818217321
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,8,9,98,9643,0.47058823529411764,0.07547169811320754,0.010060568730109845,0.9512128842913821,0.2743173818217321
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,11,6,195,9546,0.6470588235294118,0.05339805825242718,0.02001847859562673,0.9512128842913821,0.2743173818217321
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,13,4,390,9351,0.7647058823529411,0.03225806451612903,0.04003695719125346,0.9512128842913821,0.2743173818217321
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,6,8,49,9675,0.42857142857142855,0.10909090909090909,0.005039078568490334,0.9730783921960393,0.10914302564958797
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,8,6,98,9626,0.5714285714285714,0.07547169811320754,0.010078157136980667,0.9730783921960393,0.10914302564958797
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,10,4,195,9529,0.7142857142857143,0.04878048780487805,0.020053475935828877,0.9730783921960393,0.10914302564958797
zoo_3month,HGST_20HUH721212ALN604,transformer,sequence,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,12,2,389,9335,0.8571428571428571,0.029925187032418952,0.0400041135335253,0.9730783921960393,0.10914302564958797
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,8,8,49,9733,0.5,0.14035087719298245,0.005009200572480065,0.9550002555714577,0.19894412370897122
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,9,7,98,9684,0.5625,0.08411214953271028,0.01001840114496013,0.9550002555714577,0.19894412370897122
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,12,4,196,9586,0.75,0.057692307692307696,0.02003680228992026,0.9550002555714577,0.19894412370897122
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9550002555714577,0.19894412370897122
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,7,10,49,9692,0.4117647058823529,0.125,0.005030284365054922,0.9757906242262844,0.21947763679514845
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,9,8,98,9643,0.5294117647058824,0.08411214953271028,0.010060568730109845,0.9757906242262844,0.21947763679514845
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,11,6,195,9546,0.6470588235294118,0.05339805825242718,0.02001847859562673,0.9757906242262844,0.21947763679514845
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,14,3,390,9351,0.8235294117647058,0.034653465346534656,0.04003695719125346,0.9757906242262844,0.21947763679514845
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,7,7,49,9675,0.5,0.125,0.005039078568490334,0.9705074337427279,0.13343707742160266
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,8,6,98,9626,0.5714285714285714,0.07547169811320754,0.010078157136980667,0.9705074337427279,0.13343707742160266
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,10,4,195,9529,0.7142857142857143,0.04878048780487805,0.020053475935828877,0.9705074337427279,0.13343707742160266
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9705074337427279,0.13343707742160266
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,9,7,49,9733,0.5625,0.15517241379310345,0.005009200572480065,0.9722385503986914,0.1844783283586411
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,9,7,98,9684,0.5625,0.08411214953271028,0.01001840114496013,0.9722385503986914,0.1844783283586411
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,11,5,196,9586,0.6875,0.05314009661835749,0.02003680228992026,0.9722385503986914,0.1844783283586411
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9722385503986914,0.1844783283586411
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,7,10,49,9692,0.4117647058823529,0.125,0.005030284365054922,0.9606152285367489,0.17855666000916307
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,7,10,98,9643,0.4117647058823529,0.06666666666666667,0.010060568730109845,0.9606152285367489,0.17855666000916307
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,10,7,195,9546,0.5882352941176471,0.04878048780487805,0.02001847859562673,0.9606152285367489,0.17855666000916307
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,13,4,390,9351,0.7647058823529411,0.03225806451612903,0.04003695719125346,0.9606152285367489,0.17855666000916307
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,7,7,49,9675,0.5,0.125,0.005039078568490334,0.9641241111829347,0.1314332467688693
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,9,5,98,9626,0.6428571428571429,0.08411214953271028,0.010078157136980667,0.9641241111829347,0.1314332467688693
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,11,3,195,9529,0.7857142857142857,0.05339805825242718,0.020053475935828877,0.9641241111829347,0.1314332467688693
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9641241111829347,0.1314332467688693
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,7,9,49,9733,0.4375,0.125,0.005009200572480065,0.9582843488039257,0.15851636963305243
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,8,8,98,9684,0.5,0.07547169811320754,0.01001840114496013,0.9582843488039257,0.15851636963305243
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,10,6,196,9586,0.625,0.04854368932038835,0.02003680228992026,0.9582843488039257,0.15851636963305243
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9582843488039257,0.15851636963305243
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,6,11,49,9692,0.35294117647058826,0.10909090909090909,0.005030284365054922,0.9631817001515728,0.2018266652564806
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,9,8,98,9643,0.5294117647058824,0.08411214953271028,0.010060568730109845,0.9631817001515728,0.2018266652564806
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,11,6,195,9546,0.6470588235294118,0.05339805825242718,0.02001847859562673,0.9631817001515728,0.2018266652564806
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,12,5,390,9351,0.7058823529411765,0.029850746268656716,0.04003695719125346,0.9631817001515728,0.2018266652564806
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,7,7,49,9675,0.5,0.125,0.005039078568490334,0.9730416642181348,0.1421967981229483
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,8,6,98,9626,0.5714285714285714,0.07547169811320754,0.010078157136980667,0.9730416642181348,0.1421967981229483
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,11,3,195,9529,0.7857142857142857,0.05339805825242718,0.020053475935828877,0.9730416642181348,0.1421967981229483
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9730416642181348,0.1421967981229483
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,7,9,49,9733,0.4375,0.125,0.005009200572480065,0.9437678900020446,0.18117628481881212
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,10,6,98,9684,0.625,0.09259259259259259,0.01001840114496013,0.9437678900020446,0.18117628481881212
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,11,5,196,9586,0.6875,0.05314009661835749,0.02003680228992026,0.9437678900020446,0.18117628481881212
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9437678900020446,0.18117628481881212
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,8,9,49,9692,0.47058823529411764,0.14035087719298245,0.005030284365054922,0.9689245578120377,0.20696340022915172
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,10,7,98,9643,0.5882352941176471,0.09259259259259259,0.010060568730109845,0.9689245578120377,0.20696340022915172
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,12,5,195,9546,0.7058823529411765,0.057971014492753624,0.02001847859562673,0.9689245578120377,0.20696340022915172
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,12,5,390,9351,0.7058823529411765,0.029850746268656716,0.04003695719125346,0.9689245578120377,0.20696340022915172
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,7,7,49,9675,0.5,0.125,0.005039078568490334,0.945929070929071,0.1283437761965311
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,9,5,98,9626,0.6428571428571429,0.08411214953271028,0.010078157136980667,0.945929070929071,0.1283437761965311
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,11,3,195,9529,0.7857142857142857,0.05339805825242718,0.020053475935828877,0.945929070929071,0.1283437761965311
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,45,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.945929070929071,0.1283437761965311
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,6,10,49,9733,0.375,0.10909090909090909,0.005009200572480065,0.9662006747086485,0.1412460244069614
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,10,6,98,9684,0.625,0.09259259259259259,0.01001840114496013,0.9662006747086485,0.1412460244069614
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,11,5,196,9586,0.6875,0.05314009661835749,0.02003680228992026,0.9662006747086485,0.1412460244069614
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9662006747086485,0.1412460244069614
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,8,9,49,9692,0.47058823529411764,0.14035087719298245,0.005030284365054922,0.970259123051746,0.25400270074588005
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,9,8,98,9643,0.5294117647058824,0.08411214953271028,0.010060568730109845,0.970259123051746,0.25400270074588005
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,11,6,195,9546,0.6470588235294118,0.05339805825242718,0.02001847859562673,0.970259123051746,0.25400270074588005
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,12,5,390,9351,0.7058823529411765,0.029850746268656716,0.04003695719125346,0.970259123051746,0.25400270074588005
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,7,7,49,9675,0.5,0.125,0.005039078568490334,0.9660266204383852,0.13041370727803114
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,8,6,98,9626,0.5714285714285714,0.07547169811320754,0.010078157136980667,0.9660266204383852,0.13041370727803114
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,11,3,195,9529,0.7857142857142857,0.05339805825242718,0.020053475935828877,0.9660266204383852,0.13041370727803114
zoo_3month,HGST_20HUH721212ALN604,tabresnet,tabular,46,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9660266204383852,0.13041370727803114
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,4,12,49,9733,0.25,0.07547169811320754,0.005009200572480065,0.9264337558781437,0.11071820666085612
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,8,8,98,9684,0.5,0.07547169811320754,0.01001840114496013,0.9264337558781437,0.11071820666085612
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,11,5,196,9586,0.6875,0.05314009661835749,0.02003680228992026,0.9264337558781437,0.11071820666085612
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9264337558781437,0.11071820666085612
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,7,10,49,9692,0.4117647058823529,0.125,0.005030284365054922,0.9630609250167574,0.1730101244019175
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,11,6,98,9643,0.6470588235294118,0.10091743119266056,0.010060568730109845,0.9630609250167574,0.1730101244019175
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,11,6,195,9546,0.6470588235294118,0.05339805825242718,0.02001847859562673,0.9630609250167574,0.1730101244019175
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,14,3,390,9351,0.8235294117647058,0.034653465346534656,0.04003695719125346,0.9630609250167574,0.1730101244019175
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,5,9,49,9675,0.35714285714285715,0.09259259259259259,0.005039078568490334,0.9730049362402304,0.07804403013512166
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,8,6,98,9626,0.5714285714285714,0.07547169811320754,0.010078157136980667,0.9730049362402304,0.07804403013512166
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,9,5,195,9529,0.6428571428571429,0.04411764705882353,0.020053475935828877,0.9730049362402304,0.07804403013512166
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,42,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9730049362402304,0.07804403013512166
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,6,10,49,9733,0.375,0.10909090909090909,0.005009200572480065,0.9243125127785728,0.09467005054414974
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,7,9,98,9684,0.4375,0.06666666666666667,0.01001840114496013,0.9243125127785728,0.09467005054414974
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,11,5,196,9586,0.6875,0.05314009661835749,0.02003680228992026,0.9243125127785728,0.09467005054414974
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,13,3,392,9390,0.8125,0.03209876543209877,0.04007360457984052,0.9243125127785728,0.09467005054414974
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,8,9,49,9692,0.47058823529411764,0.14035087719298245,0.005030284365054922,0.9321304129905736,0.15773513768641856
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,10,7,98,9643,0.5882352941176471,0.09259259259259259,0.010060568730109845,0.9321304129905736,0.15773513768641856
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,11,6,195,9546,0.6470588235294118,0.05339805825242718,0.02001847859562673,0.9321304129905736,0.15773513768641856
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,13,4,390,9351,0.7647058823529411,0.03225806451612903,0.04003695719125346,0.9321304129905736,0.15773513768641856
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,6,8,49,9675,0.42857142857142855,0.10909090909090909,0.005039078568490334,0.9735264735264736,0.08133159081373591
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,7,7,98,9626,0.5,0.06666666666666667,0.010078157136980667,0.9735264735264736,0.08133159081373591
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,10,4,195,9529,0.7142857142857143,0.04878048780487805,0.020053475935828877,0.9735264735264736,0.08133159081373591
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,43,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9735264735264736,0.08133159081373591
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,2,14,49,9733,0.125,0.0392156862745098,0.005009200572480065,0.9140065937436107,0.05895420864721533
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.01,16,9782,8,8,98,9684,0.5,0.07547169811320754,0.01001840114496013,0.9140065937436107,0.05895420864721533
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.02,16,9782,10,6,196,9586,0.625,0.04854368932038835,0.02003680228992026,0.9140065937436107,0.05895420864721533
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.04,16,9782,12,4,392,9390,0.75,0.0297029702970297,0.04007360457984052,0.9140065937436107,0.05895420864721533
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.005,17,9741,4,13,49,9692,0.23529411764705882,0.07547169811320754,0.005030284365054922,0.9496246912685616,0.07530973216466412
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.01,17,9741,10,7,98,9643,0.5882352941176471,0.09259259259259259,0.010060568730109845,0.9496246912685616,0.07530973216466412
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.02,17,9741,12,5,195,9546,0.7058823529411765,0.057971014492753624,0.02001847859562673,0.9496246912685616,0.07530973216466412
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-01,2018-08-01,2025-11-30,in_horizon,10,0.04,17,9741,13,4,390,9351,0.7647058823529411,0.03225806451612903,0.04003695719125346,0.9496246912685616,0.07530973216466412
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.005,14,9724,5,9,49,9675,0.35714285714285715,0.09259259259259259,0.005039078568490334,0.9675545043192102,0.0560275970701595
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.01,14,9724,6,8,98,9626,0.42857142857142855,0.057692307692307696,0.010078157136980667,0.9675545043192102,0.0560275970701595
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.02,14,9724,8,6,195,9529,0.5714285714285714,0.03940886699507389,0.020053475935828877,0.9675545043192102,0.0560275970701595
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,44,2026-02,2018-08-01,2025-12-31,in_horizon,10,0.04,14,9724,11,3,389,9335,0.7857142857142857,0.0275,0.0400041135335253,0.9675545043192102,0.0560275970701595
zoo_3month,HGST_20HUH721212ALN604,gru,sequence,45,2025-12,2018-08-01,2025-10-30,in_horizon,10,0.005,16,9782,4,12,49,9733,0.25,0.07547169811320754,0.005009200572480065,0.9282866489470456,0.09192887106697097
