experiment,drive,model,family,rule,threshold_source,far_target,seed,n_months,n_failed_total,n_healthy_total,recall,recall_month_sd,precision,precision_month_sd,far,far_month_sd,roc_auc,roc_auc_month_sd,pr_auc,pr_auc_month_sd,tp,tp_month_sd
tos_pool_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.001,42,6,162,223444,0.3899121206592471,0.09660776981741245,0.13138343663031612,0.024107307029804934,0.0018893953366468002,0.0006156202409940506,0.8962506848511349,0.03701666578534139,0.13089767574104494,0.026901690386169755,10.666666666666666,4.412104562073146
tos_pool_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.005,42,6,162,223444,0.667553062093292,0.04904067621582254,0.06474614893089084,0.01582072999308312,0.007113053134286294,0.0012733408731491031,0.8962506848511349,0.03701666578534139,0.13089767574104494,0.026901690386169755,18.0,4.0
tos_pool_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.01,42,6,162,223444,0.742077935899775,0.02454008412062061,0.03919528871496138,0.00851480650734859,0.013262492690371276,0.0014833288434249912,0.8962506848511349,0.03701666578534139,0.13089767574104494,0.026901690386169755,20.0,4.147288270665544
tos_pool_mlp,TOSHIBA_20MG07ACA14TA,mlp_pauc_tuned_pool,tabular,in_horizon,val_quantile,0.05,42,6,162,223444,0.7795133187374567,0.04099010313830429,0.011320162641318642,0.0026124772190605646,0.049623072263730694,0.0040266382705674755,0.8962506848511349,0.03701666578534139,0.13089767574104494,0.026901690386169755,21.0,4.381780460041329
