experiment,drive,model,family,rule,threshold_source,far_target,seed,n_months,n_failed_total,n_healthy_total,recall,recall_month_sd,precision,precision_month_sd,far,far_month_sd,roc_auc,roc_auc_month_sd,pr_auc,pr_auc_month_sd,tp,tp_month_sd
tosfeat_asfd7,TOSHIBA_20MG07ACA14TA,gru,sequence,in_horizon,val_quantile,0.001,42,6,162,223444,0.3707542723347321,0.10636484823771762,0.15503969961373612,0.05725655943539981,0.0015850178720289948,0.0006122707129491101,0.9093530381903818,0.028765923262424997,0.1544659302594556,0.04057218346363962,10.333333333333334,5.046450898073483
tosfeat_asfd7,TOSHIBA_20MG07ACA14TA,gru,sequence,in_horizon,val_quantile,0.005,42,6,162,223444,0.6780620932919783,0.05206080053923248,0.06978614376883778,0.018295102801102355,0.0066732295122978675,0.0008872145907022342,0.9093530381903818,0.028765923262424997,0.1544659302594556,0.04057218346363962,18.333333333333332,4.366539438350084
tosfeat_asfd7,TOSHIBA_20MG07ACA14TA,gru,sequence,in_horizon,val_quantile,0.01,42,6,162,223444,0.7712392811530743,0.04123402906892805,0.04472595880497809,0.011034649869765763,0.012066226520972775,0.0008847191989519096,0.9093530381903818,0.028765923262424997,0.1544659302594556,0.04057218346363962,20.833333333333332,4.535048695071164
tosfeat_asfd7,TOSHIBA_20MG07ACA14TA,gru,sequence,in_horizon,val_quantile,0.05,42,6,162,223444,0.8351737821565408,0.043732770223341724,0.010767568542867248,0.00285278084449739,0.05655689104441208,0.006888388697928802,0.9093530381903818,0.028765923262424997,0.1544659302594556,0.04057218346363962,22.5,4.722287581247038
