experiment,drive,model,family,rule,threshold_source,far_target,n_seeds,n_failed_pooled,n_healthy_pooled,recall_mean,recall_sd,precision_mean,precision_sd,far_mean,far_sd,roc_auc_mean,roc_auc_sd,pr_auc_mean,pr_auc_sd,tp_mean,tp_sd
feat_asfd7_tuned,HGST_20HUH721212ALN604,xgboost_tuned,tabular,in_horizon,val_quantile,0.001,5,47,29247,0.37872340425531914,0.043395910753981144,0.1867131966697394,0.022470629518597598,0.002660101890792218,0.00022823974107810896,0.969964486064844,0.003967913983231956,0.17648200346598014,0.007138044741241564,17.8,2.039607805437114
feat_asfd7_tuned,HGST_20HUH721212ALN604,xgboost_tuned,tabular,in_horizon,val_quantile,0.005,5,47,29247,0.5872340425531916,0.04776583898009289,0.10627418764479658,0.0059008728318958835,0.007932437514958798,0.00042869157229548263,0.969964486064844,0.003967913983231956,0.17648200346598014,0.007138044741241564,27.6,2.244994432064365
feat_asfd7_tuned,HGST_20HUH721212ALN604,xgboost_tuned,tabular,in_horizon,val_quantile,0.01,5,47,29247,0.6680851063829787,0.017021276595744667,0.08236930860787942,0.002007260769094328,0.011967039354463705,0.0004108679559831723,0.969964486064844,0.003967913983231956,0.17648200346598014,0.007138044741241564,31.4,0.8
feat_asfd7_tuned,HGST_20HUH721212ALN604,xgboost_tuned,tabular,in_horizon,val_quantile,0.05,5,47,29247,0.9319148936170213,0.008510638297872353,0.026329837664801157,0.0005154879345391982,0.05540397305706568,0.001302800911312326,0.969964486064844,0.003967913983231956,0.17648200346598014,0.007138044741241564,43.8,0.4
