serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009786842856556177,,2019-05-27,,0.426
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006424129940569401,,2019-08-14,,0.426
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007944487733766437,,2019-05-27,,0.426
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.32153549790382385,,2019-06-01,,0.426
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007009292021393776,,2019-05-27,,0.426
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009786842856556177,,2019-05-27,,0.426
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.19294221699237823,,2019-05-16,,0.426
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007906438549980521,,2019-06-01,,0.426
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009786842856556177,,2019-05-27,,0.426
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007009292021393776,,2019-05-16,,0.426
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007601303514093161,,2019-05-27,,0.426
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009244687971659005,,2019-05-27,,0.426
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.020870257169008255,,2019-05-27,,0.426
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.19196045398712158,,2019-05-27,,0.426
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0024647521786391735,,2019-05-27,,0.426
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.040613509714603424,,2019-05-27,,0.426
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.38363388180732727,,2019-05-27,,0.426
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.41785991191864014,,2019-05-27,,0.426
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1837301105260849,,2019-05-27,,0.426
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007972494349814951,,2019-05-27,,0.426
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009786842856556177,,2019-05-27,,0.426
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.3737580478191376,,2019-05-27,,0.426
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0024148307275027037,,2019-05-27,,0.426
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.053445395082235336,,2019-05-27,,0.426
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007060561794787645,,2019-05-27,,0.426
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008149892673827708,,2019-05-27,,0.426
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009786842856556177,,2019-05-27,,0.426
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.25663700699806213,,2019-06-01,,0.426
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007110341684892774,,2019-05-27,,0.426
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002145996317267418,,2019-05-27,,0.426
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.021038446575403214,,2019-05-27,,0.426
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.39349064230918884,,2019-05-27,,0.426
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006993764545768499,,2019-05-27,,0.426
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007110341684892774,,2019-05-27,,0.426
