serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
2AGHLGTY,1,0,,2025-08-05,,0,0,0,0,1,0,0.07154365628957748,,2019-05-27,
2AGHLKHY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGHLMXY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-27,
2AGHLN0Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGHMUTY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGHMUYY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
2AGHMW5Y,0,0,,,,0,0,0,0,0,1,0.010346119292080402,,2019-05-27,
2AGHMXGY,1,0,,2023-05-14,,0,0,0,0,1,0,0.007195943966507912,,2019-05-27,
2AGHMYTY,0,0,,,,0,0,0,0,0,1,0.07603990286588669,,2019-05-27,
2AGHMZMY,0,0,,,,0,0,0,0,0,1,0.007050286512821913,,2019-05-27,
2AGHN0TY,1,1,2020-09-15,2020-10-22,37.0,0,1,0,1,0,0,0.49365508556365967,0.49365508556365967,2019-05-27,477.0
2AGHN0WY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGHN16Y,0,0,,,,0,0,0,0,0,1,0.0009159427136182785,,2019-05-27,
2AGHN2AY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGHN3XY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-27,
2AGHPDKY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGHSJ4Y,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-27,
2AGHSS9Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-27,
2AGHTBYY,1,1,2024-07-18,2025-01-25,191.0,0,1,0,1,0,0,0.619392454624176,0.3310360908508301,2019-05-27,1879.0
2AGHTGEY,1,0,,2023-03-14,,0,0,0,0,1,0,0.12080693244934082,,2019-05-27,
2AGHTKBY,0,0,,,,0,0,0,0,0,1,0.0066092004999518394,,2019-05-27,
2AGLY65Y,1,0,,2023-11-20,,0,0,0,0,1,0,0.029309213161468506,,2019-08-13,
2AGM231Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-04,
2AGM23NY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-04,
2AGM5UVY,0,0,,,,0,0,0,0,0,1,0.10825655609369278,,2019-05-16,
2AGM5V7Y,1,1,2024-12-21,2025-12-05,349.0,0,1,0,1,0,0,0.4414198696613312,0.3805636763572693,2019-05-16,2046.0
2AGM5VBY,0,0,,,,0,0,0,0,0,1,0.14554867148399353,,2019-05-16,
2AGM5VHY,1,0,,2025-01-18,,0,0,0,0,1,0,0.02814728021621704,,2019-08-14,
2AGM5W9Y,1,0,,2025-01-16,,0,0,0,0,1,0,0.023582836613059044,,2019-05-16,
2AGM5YEY,0,0,,,,0,0,0,0,0,1,0.011251390911638737,,2019-05-04,
2AGM8EMY,1,1,2024-10-29,2024-10-29,0.0,1,0,0,0,0,0,0.38674843311309814,0.38674843311309814,2019-05-16,1993.0
2AGM8EUY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-27,
2AGM8J2Y,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2019-05-16,
2AGM8JAY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGM8LNY,0,0,,,,0,0,0,0,0,1,0.11574643105268478,,2019-05-04,
2AGM8RJY,0,0,,,,0,0,0,0,0,1,0.0622447244822979,,2019-08-13,
2AGM8RTY,0,0,,,,0,0,0,0,0,1,0.14072073996067047,,2019-05-16,
2AGM8UNY,1,0,,2026-03-12,,0,0,0,0,1,0,0.26363372802734375,,2019-08-13,
2AGM8V7Y,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-05-16,
2AGM9MXY,1,0,,2025-09-21,,0,0,0,0,1,0,0.06821636855602264,,2019-05-04,
2AGM9PJY,0,0,,,,0,0,0,0,0,1,0.1867208182811737,,2019-05-04,
2AGM9RGY,1,0,,2022-12-23,,0,0,0,0,1,0,0.0009665014804340899,,2019-05-16,
2AGM9S6Y,0,0,,,,0,0,0,0,0,1,0.008330939337611198,,2019-05-16,
2AGM9SDY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
2AGM9U1Y,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
2AGMDJKY,0,0,,,,0,0,0,0,0,1,0.0013759918510913849,,2019-05-04,
2AGMDUAY,1,0,,2023-02-04,,0,0,0,0,1,0,0.009792269207537174,,2019-05-16,
2AGMDY1Y,0,0,,,,0,0,0,0,0,1,0.005321475211530924,,2019-08-14,
2AGME0XY,1,0,,2024-05-29,,0,0,0,0,1,0,0.19178389012813568,,2019-05-16,
2AGME3BY,0,0,,,,0,0,0,0,0,1,0.005331727676093578,,2019-05-16,
2AGME9PY,1,1,2024-08-05,2024-08-06,1.0,1,0,0,0,0,0,0.3134629726409912,0.3134629726409912,2019-08-13,1819.0
2AGMGAYY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGMGDPY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
2AGMGKLY,0,0,,,,0,0,0,0,0,1,0.002571812365204096,,2019-08-13,
2AGMGXEY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
2AGMH2YY,1,0,,2024-12-10,,0,0,0,0,1,0,0.05448485165834427,,2019-05-16,
2AGMH3JY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGMHK6Y,0,0,,,,0,0,0,0,0,1,0.022726846858859062,,2019-05-04,
2AGMHPEY,1,0,,2024-06-25,,0,0,0,0,1,0,0.02090439759194851,,2019-06-01,
2AGMHRYY,1,0,,2024-05-16,,0,0,0,0,1,0,0.1457541584968567,,2019-05-16,
2AGMHTLY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-04,
2AGMHU7Y,1,0,,2024-07-08,,0,0,0,0,1,0,0.010539951734244823,,2019-05-04,
2AGMHVTY,0,0,,,,0,0,0,0,0,1,0.0014361187350004911,,2019-05-16,
2AGMHWAY,1,1,2020-09-01,2023-09-22,1116.0,0,1,0,1,0,0,0.6258329749107361,0.4373968243598938,2019-08-14,384.0
2AGMHXDY,1,1,2025-05-27,2025-06-02,6.0,1,0,0,0,0,0,0.33742278814315796,0.33742278814315796,2019-08-13,2114.0
2AGMHY3Y,1,0,,2025-11-18,,0,0,0,0,1,0,0.007655615918338299,,2019-08-14,
2AGMHY5Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
2AGMJ35Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-04,
2AGMJ3JY,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-05-16,
2AGMJ3TY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGMJ47Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
2AGMJ5BY,1,0,,2021-05-03,,0,0,0,0,1,0,0.0017180289141833782,,2019-05-04,
2AGMKV4Y,1,0,,2026-01-28,,0,0,0,0,1,0,0.26283666491508484,,2019-05-04,
2AGMKVHY,1,0,,2023-05-06,,0,0,0,0,1,0,0.042229630053043365,,2019-08-13,
2AGMKVTY,1,0,,2024-12-04,,0,0,0,0,1,0,0.13091398775577545,,2019-08-14,
2AGMLMLY,0,0,,,,0,0,0,0,0,1,0.11980114132165909,,2019-08-14,
2AGMLSZY,1,1,2020-07-23,2020-07-30,7.0,1,0,0,0,0,0,0.49365508556365967,0.49365508556365967,2019-05-16,434.0
2AGMLT7Y,0,0,,,,0,0,0,0,0,1,0.02178225852549076,,2019-05-16,
2AGMLWNY,0,0,,,,0,0,0,0,0,1,0.03511609882116318,,2019-08-14,
2AGMLZLY,1,0,,2026-02-11,,0,0,0,0,1,0,0.23599673807621002,,2019-05-16,
2AGMM0UY,0,1,2019-12-20,,,0,0,1,1,0,0,0.49365508556365967,0.49365508556365967,2019-05-16,218.0
2AGMMNKY,0,0,,,,0,0,0,0,0,1,0.007031604181975126,,2019-06-01,
2AGMMU1Y,0,0,,,,0,0,0,0,0,1,0.001106400042772293,,2019-05-16,
2AGMMU4Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
2AGMNB7Y,1,0,,2023-03-30,,0,0,0,0,1,0,0.06343010812997818,,2019-05-16,
2AGMNBEY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGMND4Y,1,1,2024-11-18,2025-10-27,343.0,0,1,0,1,0,0,0.5955075621604919,0.5955075621604919,2019-05-04,2025.0
2AGMNE1Y,1,0,,2025-11-26,,0,0,0,0,1,0,0.21713675558567047,,2019-05-16,
2AGMNEBY,1,0,,2024-08-05,,0,0,0,0,1,0,0.11885541677474976,,2019-05-04,
2AGMNG0Y,0,0,,,,0,0,0,0,0,1,0.052979081869125366,,2019-05-16,
2AGMNJKY,1,1,2025-09-18,2025-09-29,11.0,1,0,0,0,0,0,0.42089664936065674,0.42089664936065674,2019-05-16,2317.0
2AGMNM8Y,0,0,,,,0,0,0,0,0,1,0.02814728021621704,,2019-08-14,
2AGMNMWY,1,0,,2023-05-10,,0,0,0,0,1,0,0.022432012483477592,,2019-05-16,
2AGMNTXY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGMNUVY,0,0,,,,0,0,0,0,0,1,0.004135935567319393,,2019-05-04,
2AGMNWBY,0,0,,,,0,0,0,0,0,1,0.0069557251408696175,,2019-08-13,
2AGMNXRY,0,0,,,,0,0,0,0,0,1,0.03718341886997223,,2019-08-13,
2AGMP7ZY,0,0,,,,0,0,0,0,0,1,0.0024448251351714134,,2019-08-14,
2AGMPBWY,0,0,,,,0,0,0,0,0,1,0.026411153376102448,,2019-05-16,
2AGMPD8Y,1,0,,2023-11-21,,0,0,0,0,1,0,0.0009159427136182785,,2019-08-13,
2AGMPK3Y,0,0,,,,0,0,0,0,0,1,0.011211516335606575,,2019-05-04,
2AGMPL7Y,1,0,,2025-02-27,,0,0,0,0,1,0,0.022373661398887634,,2019-05-16,
2AGMPP1Y,0,0,,,,0,0,0,0,0,1,0.004960359539836645,,2019-05-16,
2AGMPP4Y,1,0,,2025-09-23,,0,0,0,0,1,0,0.272800475358963,,2019-05-16,
2AGMPPGY,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-05-16,
2AGMPSSY,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-05-16,
2AGMPT2Y,0,0,,,,0,0,0,0,0,1,0.0014361187350004911,,2019-05-16,
2AGMPZ8Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGMS6PY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
2AGMSHHY,1,0,,2022-08-12,,0,0,0,0,1,0,0.0046553355641663074,,2019-05-04,
2AGMTK0Y,1,0,,2025-08-30,,0,0,0,0,1,0,0.2216554880142212,,2019-05-16,
2AGMTL0Y,1,0,,2023-04-17,,0,0,0,0,1,0,0.0009343654965050519,,2019-05-04,
2AGMTXAY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-13,
2AGMUBMY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
2AGMUBRY,1,0,,2024-08-04,,0,0,0,0,1,0,0.006176062393933535,,2019-08-13,
2AGMV9UY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
2AGMVDDY,0,0,,,,0,0,0,0,0,1,0.0014361187350004911,,2019-05-16,
2AGMWHVY,1,0,,2024-07-19,,0,0,0,0,1,0,0.035895783454179764,,2019-05-16,
2AGMZLMY,1,0,,2023-05-16,,0,0,0,0,1,0,0.06064671650528908,,2019-08-13,
2AGN038Y,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
2AGN03MY,0,0,,,,0,0,0,0,0,1,0.006176062393933535,,2019-08-13,
2AGN05MY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
2AGN071Y,0,0,,,,0,0,0,0,0,1,0.0049717118963599205,,2019-08-13,
2AGN07AY,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2019-08-14,
2AGN17RY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
2AGN1YNY,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2019-08-14,
2AGN29AY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
2AGN43EY,0,0,,,,0,0,0,0,0,1,0.06737237423658371,,2019-08-13,
2AGN5A3Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
2AGN7GZY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
2AGN7XVY,0,0,,,,0,0,0,0,0,1,0.03161159157752991,,2019-08-14,
2AGN7XYY,0,0,,,,0,0,0,0,0,1,0.03584900498390198,,2019-05-27,
2AGN853Y,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
2AGN8H9Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGN8Y9Y,0,0,,,,0,0,0,0,0,1,0.010352443903684616,,2019-08-13,
2AGN8ZGY,0,0,,,,0,0,0,0,0,1,0.045230478048324585,,2019-06-01,
2AGN90RY,1,0,,2023-12-07,,0,0,0,0,1,0,0.2200106382369995,,2019-08-14,
2AGN9N4Y,1,1,2025-01-25,2025-03-06,40.0,0,1,0,1,0,0,0.5439150929450989,0.4861402213573456,2019-08-13,1992.0
2AGNAK7Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGNAKGY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
2AGNAYKY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-13,
2AGNBWPY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
2AGND0EY,0,0,,,,0,0,0,0,0,1,0.005352386739104986,,2019-08-13,
2AGNEAHY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
2AGNEK5Y,0,0,,,,0,0,0,0,0,1,0.009389928542077541,,2019-08-14,
2AGNEN9Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGNEREY,0,0,,,,0,0,0,0,0,1,0.005146910902112722,,2019-08-13,
2AGNGZPY,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-05-27,
2AGNJE2Y,0,0,,,,0,0,0,0,0,1,0.013415423221886158,,2019-06-01,
2AGNJG7Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
2AGNJGHY,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-08-13,
2AGNJRYY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
2AGNJTAY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGNJTRY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGNKB9Y,1,0,,2023-11-29,,0,0,0,0,1,0,0.0009482820751145482,,2019-08-13,
2AGNKGXY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-14,
2AGNKNJY,0,0,,,,0,0,0,0,0,1,0.002379435347393155,,2019-08-14,
2AGNKSPY,0,0,,,,0,0,0,0,0,1,0.0019984047394245863,,2019-08-14,
2AGNKV4Y,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
2AGNL61Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGNNTHY,0,0,,,,0,0,0,0,0,1,0.008804955519735813,,2019-05-16,
2AGNT47Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGP393Y,1,0,,2023-04-06,,0,0,0,0,1,0,0.20724762976169586,,2019-06-01,
2AGP43EY,1,0,,2024-09-01,,0,0,0,0,1,0,0.024592649191617966,,2019-05-16,
2AGP5EDY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGP5GBY,0,0,,,,0,0,0,0,0,1,0.0017180289141833782,,2019-05-16,
2AGP5J1Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGP6TYY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
2AGP6UBY,0,0,,,,0,0,0,0,0,1,0.0010460125049576163,,2019-05-16,
2AGP9W7Y,0,0,,,,0,0,0,0,0,1,0.05596611648797989,,2019-05-16,
2AGPHHKY,0,0,,,,0,0,0,0,0,1,0.0016803423641249537,,2019-06-01,
2AGPHHTY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
2AGPJAVY,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-05-27,
2AGPJBGY,0,0,,,,0,0,0,0,0,1,0.0020149825140833855,,2019-05-27,
2AGPJBNY,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-05-27,
2AGPJE5Y,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGPJGPY,1,0,,2021-02-22,,0,0,0,0,1,0,0.013415423221886158,,2019-05-16,
2AGPJH1Y,1,0,,2024-08-11,,0,0,0,0,1,0,0.030704902485013008,,2019-05-16,
2AGPJHAY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-13,
2AGPJHXY,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-05-27,
2AGPJL8Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-27,
2AGPJLWY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-13,
2AGPJMRY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-13,
2AGPJP0Y,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-05-27,
2AGPK9HY,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2019-08-14,
2AGPKA3Y,0,0,,,,0,0,0,0,0,1,0.007600979879498482,,2019-08-14,
2AGPKALY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGPKARY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGPKB2Y,0,0,,,,0,0,0,0,0,1,0.0009341214899905026,,2019-05-27,
2AGPKTUY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGPKVGY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
2AGPKWNY,1,0,,2023-10-29,,0,0,0,0,1,0,0.04669499397277832,,2019-05-16,
2AGPKX4Y,0,0,,,,0,0,0,0,0,1,0.027614351361989975,,2019-05-16,
2AGPL2YY,0,0,,,,0,0,0,0,0,1,0.005205119494348764,,2019-05-16,
2AGPL4UY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
2AGPL4ZY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-27,
2AGPLSSY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGPMDVY,0,0,,,,0,0,0,0,0,1,0.0009341214899905026,,2019-05-27,
2AGPMEPY,0,0,,,,0,0,0,0,0,1,0.0013629021123051643,,2019-05-16,
2AGPMGGY,0,0,,,,0,0,0,0,0,1,0.00788608007133007,,2019-05-16,
2AGPMM3Y,0,0,,,,0,0,0,0,0,1,0.0024267707485705614,,2019-05-27,
2AGPMN9Y,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-05-27,
2AGPMRDY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-27,
2AGPMY1Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-16,
2AGPN6PY,0,0,,,,0,0,0,0,0,1,0.045230478048324585,,2019-05-16,
2AGPPJAY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
2AGPPLLY,1,0,,2023-11-29,,0,0,0,0,1,0,0.08235886693000793,,2019-05-16,
2AGPR6YY,0,0,,,,0,0,0,0,0,1,0.0016344275791198015,,2019-05-16,
2AGPR7RY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGPR8EY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGPRL8Y,0,0,,,,0,0,0,0,0,1,0.0065179746598005295,,2019-05-27,
2AGPRMLY,1,0,,2026-03-26,,0,0,0,0,1,0,0.016251567751169205,,2019-08-13,
2AGPRMRY,1,0,,2024-08-12,,0,0,0,0,1,0,0.004375501070171595,,2019-05-04,
2AGPRRJY,0,0,,,,0,0,0,0,0,1,0.19562694430351257,,2019-05-04,
2AGPS2ZY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGPSEDY,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-27,
2AGPSG5Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-27,
2AGPSGKY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
2AGPSJKY,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
2AGPSRUY,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
2AGPT2PY,0,0,,,,0,0,0,0,0,1,0.0016123304376378655,,2019-08-14,
2AGPT48Y,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
2AGPT7PY,0,0,,,,0,0,0,0,0,1,0.0019984047394245863,,2019-08-13,
2AGPTL4Y,0,0,,,,0,0,0,0,0,1,0.0049717118963599205,,2019-05-27,
2AGPTVLY,0,0,,,,0,0,0,0,0,1,0.0024448251351714134,,2019-06-01,
5PG0TA6F,0,0,,,,0,0,0,0,0,1,0.0009341214899905026,,2020-07-14,
5PG0TAKF,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2020-05-10,
5PJEJUHE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2021-12-28,
5PJJHD9C,0,0,,,,0,0,0,0,0,1,0.0009018084383569658,,2022-07-18,
5PJJLZTF,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2021-12-03,
5PJKZP4D,0,0,,,,0,0,0,0,0,1,0.0009202491492033005,,2022-08-04,
5PJVPJGF,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2021-05-16,
5PK10N4B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-12-22,
5PK5ZB1B,0,0,,,,0,0,0,0,0,1,0.008861323818564415,,2024-04-29,
5PKEBJVB,0,0,,,,0,0,0,0,0,1,0.000935624644625932,,2023-11-27,
5PKVXW6B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-06-01,
5QG63PMB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-05-28,
5QGBH0MB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-12-09,
5QGG5KLB,0,0,,,,0,0,0,0,0,1,0.0017669320804998279,,2023-04-05,
5QGG5UPB,0,0,,,,0,0,0,0,0,1,0.0553542897105217,,2022-12-06,
5QGGAELB,1,1,2025-01-13,2025-06-04,142.0,0,1,0,1,0,0,0.530167281627655,0.2893964946269989,2023-03-28,657.0
5QGGHWVB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-12-16,
5QH0Z60B,1,1,2024-03-04,2024-05-14,71.0,0,1,0,1,0,0,0.3009597063064575,0.3009597063064575,2023-10-22,134.0
5QHDKVHB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-11-17,
5QHKE66B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-04-18,
5QHYP4MB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-05-15,
5QJBW5VB,1,0,,2024-05-25,,0,0,0,0,1,0,0.20259405672550201,,2024-02-07,
