serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-05-27,,0.998
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00517973121144736,,2019-08-14,,0.998
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-05-27,,0.998
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.5982021047798262,,2019-06-01,,0.998
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-05-27,,0.998
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-05-27,,0.998
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.4717466367411989,,2019-05-16,,0.998
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-06-01,,0.998
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-05-27,,0.998
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008192718848664966,,2019-05-16,,0.998
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009906961501658401,,2019-05-27,,0.998
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008997046167319797,,2019-05-27,,0.998
2AGGL0UY,1,1,2022-02-23,2022-02-27,4.0,On time,1,0,0,0,0,0,0.9999978516251101,0.9999978516251101,2019-05-27,1003.0,0.998
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03933600299596493,,2019-05-27,,0.998
