serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005803959302211337,,2019-08-14,,0.938
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGEU1JY,0,1,2025-08-04,,,Censored Early,0,0,1,1,0,0,0.9999994960780557,0.999999025516299,2019-06-01,2256.0,0.938
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.5252354143118707,,2019-05-16,,0.938
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-06-01,,0.938
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0077901531137490815,,2019-05-27,,0.938
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008012178387154211,,2019-05-27,,0.938
2AGGL0UY,1,1,2022-02-23,2022-02-27,4.0,On time,1,0,0,0,0,0,0.9999999999978713,0.9999999999978713,2019-05-27,1003.0,0.938
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04210852905199249,,2019-05-27,,0.938
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008743235885571601,,2019-05-27,,0.938
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.05398613010422603,,2019-05-27,,0.938
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.437012017219297,,2019-05-27,,0.938
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.9999992543727032,0.9929374335163629,2019-05-27,2105.0,0.938
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04976442372041999,,2019-05-27,,0.938
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.05077622379821683,,2019-05-27,,0.938
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.025883717072270298,,2019-05-27,,0.938
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006037076584418922,,2019-05-27,,0.938
2AGHGRLY,0,1,2024-04-23,,,Censored Early,0,0,1,1,0,0,0.9902323225373403,0.9900520931957509,2019-05-27,1793.0,0.938
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHJD4Y,0,1,2025-07-02,,,Censored Early,0,0,1,1,0,0,0.9999995302851298,0.9999993547098324,2019-06-01,2223.0,0.938
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008362058180951453,,2019-05-27,,0.938
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.01216541901733144,,2019-05-27,,0.938
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.42310969622088485,,2019-05-27,,0.938
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-06-01,,0.938
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.017896750844383302,,2019-05-27,,0.938
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.012252725389560777,,2019-05-27,,0.938
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.023856225807964943,,2019-05-27,,0.938
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.026206345752511004,,2019-05-27,,0.938
2AGHN0TY,1,1,2020-10-09,2020-10-22,13.0,On time,1,0,0,0,0,0,0.9999980530741845,0.9999920630576569,2019-05-27,501.0,0.938
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-27,,0.938
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGHTBYY,1,1,2024-08-31,2025-01-25,147.0,Early,0,1,0,1,0,0,0.9999999999999909,0.9967829166005859,2019-05-27,1923.0,0.938
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.44631608521535654,,2019-05-27,,0.938
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007497148883744448,,2019-05-27,,0.938
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.03655735703901013,,2019-08-13,,0.938
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-04,,0.938
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-04,,0.938
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.38493345361514747,,2019-05-16,,0.938
2AGM5V7Y,1,0,,2025-12-05,,Missed,0,0,0,0,1,0,0.33373481152995615,,2019-05-16,,0.938
2AGM5VBY,0,1,2025-10-27,,,Censored Early,0,0,1,1,0,0,0.9999998632506593,0.999999703709514,2019-05-16,2356.0,0.938
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.029240430206174582,,2019-08-14,,0.938
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.03382777163432794,,2019-05-16,,0.938
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009610058590768024,,2019-05-04,,0.938
2AGM8EMY,1,0,,2024-10-29,,Missed,0,0,0,0,1,0,0.3871266526974722,,2019-05-16,,0.938
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-27,,0.938
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007614657848885104,,2019-05-16,,0.938
2AGM8JAY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGM8LNY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.6357628694239299,,2019-05-04,,0.938
2AGM8RJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02263352655591191,,2019-08-13,,0.938
2AGM8RTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.22895360663196984,,2019-05-16,,0.938
2AGM8UNY,1,0,,2026-03-12,,Missed,0,0,0,0,1,0,0.15809385313825797,,2019-08-13,,0.938
2AGM8V7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGM9MXY,1,0,,2025-09-21,,Missed,0,0,0,0,1,0,0.012150286622717393,,2019-05-04,,0.938
2AGM9PJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.013572361184173841,,2019-05-04,,0.938
2AGM9RGY,1,0,,2022-12-23,,Missed,0,0,0,0,1,0,0.0007574748764030318,,2019-05-16,,0.938
2AGM9S6Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006251345215507281,,2019-05-16,,0.938
2AGM9SDY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-04,,0.938
2AGM9U1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-05-16,,0.938
2AGMDJKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008225686082512546,,2019-05-04,,0.938
2AGMDUAY,1,0,,2023-02-04,,Missed,0,0,0,0,1,0,0.007166810147671723,,2019-05-16,,0.938
2AGMDY1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006695257051044436,,2019-08-14,,0.938
2AGME0XY,1,0,,2024-05-29,,Missed,0,0,0,0,1,0,0.435559957406205,,2019-05-16,,0.938
2AGME3BY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00600769646790829,,2019-05-16,,0.938
2AGME9PY,1,0,,2024-08-06,,Missed,0,0,0,0,1,0,0.9141322830922716,,2019-08-13,,0.938
2AGMGAYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGMGDPY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-08-13,,0.938
2AGMGKLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000891816064704513,,2019-08-13,,0.938
2AGMGXEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007436264046371575,,2019-08-14,,0.938
2AGMH2YY,1,0,,2024-12-10,,Missed,0,0,0,0,1,0,0.04777676757549639,,2019-05-16,,0.938
2AGMH3JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGMHK6Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.008768948304724461,,2019-05-04,,0.938
2AGMHPEY,1,0,,2024-06-25,,Missed,0,0,0,0,1,0,0.019873613766749967,,2019-06-01,,0.938
2AGMHRYY,1,1,2024-05-06,2024-05-16,10.0,On time,1,0,0,0,0,0,0.9999607013077572,0.9999607013077572,2019-05-16,1817.0,0.938
2AGMHTLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-04,,0.938
2AGMHU7Y,1,0,,2024-07-08,,Missed,0,0,0,0,1,0,0.010722810467316468,,2019-05-04,,0.938
2AGMHVTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGMHWAY,1,1,2023-09-09,2023-09-22,13.0,On time,1,0,0,0,0,0,0.9999286579675181,0.9998846091600021,2019-08-14,1487.0,0.938
2AGMHXDY,1,1,2025-05-13,2025-06-02,20.0,On time,1,0,0,0,0,0,0.9999666237581089,0.9999542752567421,2019-08-13,2100.0,0.938
2AGMHY3Y,1,0,,2025-11-18,,Missed,0,0,0,0,1,0,0.009291984805190872,,2019-08-14,,0.938
2AGMHY5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-08-13,,0.938
2AGMJ35Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-04,,0.938
2AGMJ3JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-05-16,,0.938
2AGMJ3TY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-08-14,,0.938
2AGMJ47Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574748764030318,,2019-06-01,,0.938
2AGMJ5BY,1,0,,2021-05-03,,Missed,0,0,0,0,1,0,0.0006579057849353929,,2019-05-04,,0.938
2AGMKV4Y,1,1,2026-01-25,2026-01-28,3.0,On time,1,0,0,0,0,0,1.0,1.0,2019-05-04,2458.0,0.938
2AGMKVHY,1,0,,2023-05-06,,Missed,0,0,0,0,1,0,0.027383351303092354,,2019-08-13,,0.938
2AGMKVTY,1,0,,2024-12-04,,Missed,0,0,0,0,1,0,0.44144463531854067,,2019-08-14,,0.938
2AGMLMLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.2264921925619381,,2019-08-14,,0.938
2AGMLSZY,1,1,2020-07-26,2020-07-30,4.0,On time,1,0,0,0,0,0,1.0,1.0,2019-05-16,437.0,0.938
