serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-05-27,,0.389
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005593409296125174,,2019-08-14,,0.389
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007437316235154867,,2019-05-27,,0.389
2AGEU1JY,0,1,2025-08-04,,,Censored Early,0,0,1,1,0,0,0.4423280358314514,0.41991379857063293,2019-06-01,2256.0,0.389
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007047830149531364,,2019-05-27,,0.389
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-05-27,,0.389
2AGGHGJY,1,1,2024-10-22,2024-11-19,28.0,On time,1,0,0,0,0,0,0.5479703545570374,0.39077550172805786,2019-05-16,1986.0,0.389
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008249406819231808,,2019-06-01,,0.389
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-05-27,,0.389
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007478743209503591,,2019-05-16,,0.389
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007154142949730158,,2019-05-27,,0.389
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011830206494778395,,2019-05-27,,0.389
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.018938850611448288,,2019-05-27,,0.389
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07030576467514038,,2019-05-27,,0.389
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002326826797798276,,2019-05-27,,0.389
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.027941353619098663,,2019-05-27,,0.389
2AGH31PY,1,1,2024-08-11,2024-11-18,99.0,Early,0,1,0,1,0,0,0.46627065539360046,0.46627065539360046,2019-05-27,1903.0,0.389
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.3234100639820099,,2019-05-27,,0.389
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.09428463131189346,,2019-05-27,,0.389
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008111305651254952,,2019-05-27,,0.389
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-05-27,,0.389
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.20848487317562103,,2019-05-27,,0.389
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018329551676288247,,2019-05-27,,0.389
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.024566374719142914,,2019-05-27,,0.389
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.017412707209587097,,2019-05-27,,0.389
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014981476124376059,,2019-05-27,,0.389
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-05-27,,0.389
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.22964182496070862,,2019-06-01,,0.389
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007437316235154867,,2019-05-27,,0.389
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015681447694078088,,2019-05-27,,0.389
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.028967704623937607,,2019-05-27,,0.389
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.25566956400871277,,2019-05-27,,0.389
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007629330502822995,,2019-05-27,,0.389
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007478743209503591,,2019-05-27,,0.389
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-05-27,,0.389
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007478743209503591,,2019-05-27,,0.389
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008932222262956202,,2019-06-01,,0.389
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02738933451473713,,2019-05-27,,0.389
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.011814428493380547,,2019-05-27,,0.389
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.023020640015602112,,2019-05-27,,0.389
