serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003406916803214699,,2019-05-27,,0.154
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005879141390323639,,2019-08-14,,0.154
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00180618476588279,,2019-05-27,,0.154
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.1920386105775833,0.1720777004957199,2019-06-01,2180.0,0.154
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00034715014044195414,,2019-05-27,,0.154
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004698749980889261,,2019-05-27,,0.154
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.18426914513111115,0.18426914513111115,2019-05-16,2014.0,0.154
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010665820445865393,,2019-06-01,,0.154
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00036330975126475096,,2019-05-27,,0.154
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011612108210101724,,2019-05-16,,0.154
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00329313101246953,,2019-05-27,,0.154
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00038527202559635043,,2019-05-27,,0.154
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.09049578011035919,,2019-05-27,,0.154
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.029582761228084564,,2019-05-27,,0.154
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010555449407547712,,2019-05-27,,0.154
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.0384235717356205,,2019-05-27,,0.154
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.051437679678201675,,2019-05-27,,0.154
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.33143168687820435,0.22880367934703827,2019-05-27,2105.0,0.154
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06804495304822922,,2019-05-27,,0.154
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009536907309666276,,2019-05-27,,0.154
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003995881706941873,,2019-05-27,,0.154
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.029348667711019516,,2019-05-27,,0.154
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014040665701031685,,2019-05-27,,0.154
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.024631446227431297,,2019-05-27,,0.154
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0022177451755851507,,2019-05-27,,0.154
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006257631466723979,,2019-05-27,,0.154
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004280798602849245,,2019-05-27,,0.154
2AGHJD4Y,0,1,2025-08-21,,,Censored Early,0,0,1,1,0,0,0.39042767882347107,0.15970726311206818,2019-06-01,2273.0,0.154
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005056736408732831,,2019-05-27,,0.154
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005251236725598574,,2019-05-27,,0.154
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.018376225605607033,,2019-05-27,,0.154
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.11793869733810425,,2019-05-27,,0.154
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017037868965417147,,2019-05-27,,0.154
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015416382811963558,,2019-05-27,,0.154
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005232604453340173,,2019-05-27,,0.154
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005595893017016351,,2019-05-27,,0.154
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002541779540479183,,2019-06-01,,0.154
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02866283431649208,,2019-05-27,,0.154
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.017841467633843422,,2019-05-27,,0.154
