serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003138582454994321,,2019-05-27,,0.429
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006231082137674093,,2019-08-14,,0.429
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007581409881822765,,2019-05-27,,0.429
2AGEU1JY,0,1,2025-08-01,,,Censored Early,0,0,1,1,0,0,0.5178244709968567,0.5178244709968567,2019-06-01,2253.0,0.429
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005823902320116758,,2019-05-27,,0.429
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-05-27,,0.429
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.538143515586853,0.538143515586853,2019-05-16,2014.0,0.429
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008522665011696517,,2019-06-01,,0.429
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-05-27,,0.429
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008066364680416882,,2019-05-16,,0.429
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.013630756177008152,,2019-05-27,,0.429
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007574701448902488,,2019-05-27,,0.429
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.06449771672487259,,2019-05-27,,0.429
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.13160008192062378,,2019-05-27,,0.429
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0026226940099149942,,2019-05-27,,0.429
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.07022596895694733,,2019-05-27,,0.429
2AGH31PY,1,1,2024-08-11,2024-11-18,99.0,Early,0,1,0,1,0,0,0.4699583053588867,0.4699583053588867,2019-05-27,1903.0,0.429
2AGH33SY,1,1,2025-02-15,2025-05-08,82.0,Early,0,1,0,1,0,0,0.572619616985321,0.49953746795654297,2019-05-27,2091.0,0.429
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.299468994140625,,2019-05-27,,0.429
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009425212629139423,,2019-05-27,,0.429
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009990347316488624,,2019-05-27,,0.429
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.06327589601278305,,2019-05-27,,0.429
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017562537686899304,,2019-05-27,,0.429
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.04357195645570755,,2019-05-27,,0.429
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.027772754430770874,,2019-05-27,,0.429
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00284765032120049,,2019-05-27,,0.429
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013704943703487515,,2019-05-27,,0.429
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1303597241640091,,2019-06-01,,0.429
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007184756686910987,,2019-05-27,,0.429
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001839400501921773,,2019-05-27,,0.429
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.019476111978292465,,2019-05-27,,0.429
2AGHLGTY,1,1,2025-02-27,2025-08-05,159.0,Early,0,1,0,1,0,0,0.4801282584667206,0.4801282584667206,2019-05-27,2103.0,0.429
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006972182891331613,,2019-05-27,,0.429
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007250923663377762,,2019-05-27,,0.429
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-05-27,,0.429
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006495877169072628,,2019-05-27,,0.429
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009990347316488624,,2019-06-01,,0.429
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02329227700829506,,2019-05-27,,0.429
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.01582292839884758,,2019-05-27,,0.429
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.05139597877860069,,2019-05-27,,0.429
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01566476747393608,,2019-05-27,,0.429
2AGHN0TY,1,1,2020-09-15,2020-10-22,37.0,Early,0,1,0,1,0,0,0.6119673252105713,0.6119673252105713,2019-05-27,477.0,0.429
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-05-27,,0.429
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012431435752660036,,2019-05-27,,0.429
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006673866300843656,,2019-05-27,,0.429
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007581409881822765,,2019-05-27,,0.429
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006562881171703339,,2019-05-27,,0.429
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006446666666306555,,2019-05-27,,0.429
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-05-27,,0.429
2AGHTBYY,1,1,2024-07-16,2025-01-25,193.0,Early,0,1,0,1,0,0,0.7978787422180176,0.4490172266960144,2019-05-27,1877.0,0.429
2AGHTGEY,1,1,2023-01-25,2023-03-14,48.0,Early,0,1,0,1,0,0,0.46178287267684937,0.46178287267684937,2019-05-27,1339.0,0.429
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00940795335918665,,2019-05-27,,0.429
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.058044251054525375,,2019-08-13,,0.429
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009651635191403329,,2019-05-04,,0.429
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009651635191403329,,2019-05-04,,0.429
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.2334815114736557,,2019-05-16,,0.429
2AGM5V7Y,1,0,,2025-12-05,,Missed,0,0,0,0,1,0,0.3322482109069824,,2019-05-16,,0.429
2AGM5VBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.27111324667930603,,2019-05-16,,0.429
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.043321121484041214,,2019-08-14,,0.429
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.03319235518574715,,2019-05-16,,0.429
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.010773391462862492,,2019-05-04,,0.429
2AGM8EMY,1,1,2024-05-27,2024-10-29,155.0,Early,0,1,0,1,0,0,0.6813927292823792,0.5151233077049255,2019-05-16,1838.0,0.429
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007978121866472065,,2019-05-27,,0.429
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01243806816637516,,2019-05-16,,0.429
2AGM8JAY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008781281067058444,,2019-05-16,,0.429
2AGM8LNY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.35979434847831726,,2019-05-04,,0.429
2AGM8RJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.05377746373414993,,2019-08-13,,0.429
2AGM8RTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.2912413477897644,,2019-05-16,,0.429
2AGM8UNY,1,0,,2026-03-12,,Missed,0,0,0,0,1,0,0.2962123155593872,,2019-08-13,,0.429
2AGM8V7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0032394411973655224,,2019-05-16,,0.429
2AGM9MXY,1,0,,2025-09-21,,Missed,0,0,0,0,1,0,0.12254100292921066,,2019-05-04,,0.429
2AGM9PJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1688585728406906,,2019-05-04,,0.429
2AGM9RGY,1,0,,2022-12-23,,Missed,0,0,0,0,1,0,0.021779067814350128,,2019-05-16,,0.429
2AGM9S6Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.011316805146634579,,2019-05-16,,0.429
2AGM9SDY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009646795806474984,,2019-05-04,,0.429
2AGM9U1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006447128253057599,,2019-05-16,,0.429
2AGMDJKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009651635191403329,,2019-05-04,,0.429
2AGMDUAY,1,0,,2023-02-04,,Missed,0,0,0,0,1,0,0.021755170077085495,,2019-05-16,,0.429
2AGMDY1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007497863844037056,,2019-08-14,,0.429
2AGME0XY,1,0,,2024-05-29,,Missed,0,0,0,0,1,0,0.3318987488746643,,2019-05-16,,0.429
2AGME3BY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0044435965828597546,,2019-05-16,,0.429
2AGME9PY,1,0,,2024-08-06,,Missed,0,0,0,0,1,0,0.37104034423828125,,2019-08-13,,0.429
2AGMGAYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001093688770197332,,2019-05-16,,0.429
2AGMGDPY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010236898669973016,,2019-08-13,,0.429
2AGMGKLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0023552465718239546,,2019-08-13,,0.429
2AGMGXEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-08-14,,0.429
2AGMH2YY,1,0,,2024-12-10,,Missed,0,0,0,0,1,0,0.1481265276670456,,2019-05-16,,0.429
2AGMH3JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012481213780120015,,2019-05-16,,0.429
2AGMHK6Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03144226595759392,,2019-05-04,,0.429
2AGMHPEY,1,0,,2024-06-25,,Missed,0,0,0,0,1,0,0.03101285919547081,,2019-06-01,,0.429
2AGMHRYY,1,0,,2024-05-16,,Missed,0,0,0,0,1,0,0.3362977206707001,,2019-05-16,,0.429
2AGMHTLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010501636425033212,,2019-05-04,,0.429
2AGMHU7Y,1,0,,2024-07-08,,Missed,0,0,0,0,1,0,0.017792118713259697,,2019-05-04,,0.429
2AGMHVTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008556714747101068,,2019-05-16,,0.429
2AGMHWAY,1,1,2023-09-09,2023-09-22,13.0,On time,1,0,0,0,0,0,0.723090648651123,0.723090648651123,2019-08-14,1487.0,0.429
2AGMHXDY,1,1,2025-05-28,2025-06-02,5.0,On time,1,0,0,0,0,0,0.4490940570831299,0.4472235441207886,2019-08-13,2115.0,0.429
2AGMHY3Y,1,0,,2025-11-18,,Missed,0,0,0,0,1,0,0.013004194013774395,,2019-08-14,,0.429
2AGMHY5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008636728744022548,,2019-08-13,,0.429
2AGMJ35Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009651635191403329,,2019-05-04,,0.429
2AGMJ3JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001696176826953888,,2019-05-16,,0.429
2AGMJ3TY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-08-14,,0.429
2AGMJ47Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008522665011696517,,2019-06-01,,0.429
2AGMJ5BY,1,0,,2021-05-03,,Missed,0,0,0,0,1,0,0.0034291979391127825,,2019-05-04,,0.429
2AGMKV4Y,1,0,,2026-01-28,,Missed,0,0,0,0,1,0,0.33822259306907654,,2019-05-04,,0.429
2AGMKVHY,1,0,,2023-05-06,,Missed,0,0,0,0,1,0,0.04964112862944603,,2019-08-13,,0.429
2AGMKVTY,1,0,,2024-12-04,,Missed,0,0,0,0,1,0,0.3486311435699463,,2019-08-14,,0.429
2AGMLMLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.3477531969547272,,2019-08-14,,0.429
2AGMLSZY,1,1,2020-07-23,2020-07-30,7.0,On time,1,0,0,0,0,0,0.7785847187042236,0.7785847187042236,2019-05-16,434.0,0.429
2AGMLT7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.13787752389907837,,2019-05-16,,0.429
2AGMLWNY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.030259527266025543,,2019-08-14,,0.429
2AGMLZLY,1,0,,2026-02-11,,Missed,0,0,0,0,1,0,0.3624159097671509,,2019-05-16,,0.429
2AGMM0UY,0,1,2019-12-20,,,Censored Early,0,0,1,1,0,0,0.786093533039093,0.71393221616745,2019-05-16,218.0,0.429
2AGMMNKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.020757589489221573,,2019-06-01,,0.429
2AGMMU1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008823124226182699,,2019-05-16,,0.429
2AGMMU4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011128929909318686,,2019-08-14,,0.429
2AGMNB7Y,1,0,,2023-03-30,,Missed,0,0,0,0,1,0,0.07131102681159973,,2019-05-16,,0.429
