serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002159067239878961,,2019-08-14,,0.917
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGEU1JY,0,1,2025-08-04,,,Censored Early,0,0,1,1,0,0,0.9999947680232203,0.9999947680232203,2019-06-01,2256.0,0.917
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.7204593544805663,,2019-05-16,,0.917
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-06-01,,0.917
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-16,,0.917
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002159067239878961,,2019-05-27,,0.917
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.001713823784002826,,2019-05-27,,0.917
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01428340771611227,,2019-05-27,,0.917
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.008055274467046528,,2019-05-27,,0.917
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.7204593544805663,,2019-05-27,,0.917
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.9999915125233668,0.9999915125233668,2019-05-27,2105.0,0.917
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.014253522938890843,,2019-05-27,,0.917
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.01428340771611227,,2019-05-27,,0.917
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.0034177172166845555,,2019-05-27,,0.917
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002159067239878961,,2019-05-27,,0.917
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03950649599710158,,2019-06-01,,0.917
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.002159067239878961,,2019-05-27,,0.917
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.7204593544805663,,2019-05-27,,0.917
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-06-01,,0.917
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0034177172166845555,,2019-05-27,,0.917
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.002843266089308215,,2019-05-27,,0.917
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0034177172166845555,,2019-05-27,,0.917
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHN0TY,1,1,2020-09-15,2020-10-22,37.0,Early,0,1,0,1,0,0,0.9999820136341713,0.9748148644730662,2019-05-27,477.0,0.917
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-27,,0.917
2AGHTBYY,1,1,2024-07-11,2025-01-25,198.0,Early,0,1,0,1,0,0,0.9999999980878527,0.9999820136341713,2019-05-27,1872.0,0.917
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.7204593544805663,,2019-05-27,,0.917
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002159067239878961,,2019-05-27,,0.917
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.0034177172166845555,,2019-08-13,,0.917
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-04,,0.917
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713823784002826,,2019-05-04,,0.917
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07170935628239766,,2019-05-16,,0.917
