serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006863387646208983,,2019-08-14,,0.997
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.9928394833864379,,2019-06-01,,0.997
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.5629507225795481,,2019-05-16,,0.997
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-06-01,,0.997
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-16,,0.997
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.026568753387311392,,2019-05-27,,0.997
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007338450145869371,,2019-05-27,,0.997
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.0005580592202433857,,2019-05-27,,0.997
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0395035536133816,,2019-05-27,,0.997
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000810135307408679,,2019-05-27,,0.997
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.05181451356825483,,2019-05-27,,0.997
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.41605668326087775,,2019-05-27,,0.997
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.5659960221437605,,2019-05-27,,0.997
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.4505124916455745,,2019-05-27,,0.997
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.05038063123006218,,2019-05-27,,0.997
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.0322600514510333,,2019-05-27,,0.997
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006591373724809912,,2019-05-27,,0.997
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.9731760442332787,,2019-06-01,,0.997
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007795979411748398,,2019-05-27,,0.997
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.012739872108934609,,2019-05-27,,0.997
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.5727939459634827,,2019-05-27,,0.997
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-06-01,,0.997
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01630390770767048,,2019-05-27,,0.997
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.012002086148903574,,2019-05-27,,0.997
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02771528576378428,,2019-05-27,,0.997
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001824529900105333,,2019-05-27,,0.997
2AGHN0TY,1,0,,2020-10-22,,Missed,0,0,0,0,1,0,0.9922922526800416,,2019-05-27,,0.997
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007229300423700002,,2019-05-27,,0.997
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007084069235473337,,2019-05-27,,0.997
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGHTBYY,1,1,2024-08-28,2025-01-25,150.0,Early,0,1,0,1,0,0,1.0,1.0,2019-05-27,1920.0,0.997
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.43118312001195047,,2019-05-27,,0.997
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.027503757495896432,,2019-05-27,,0.997
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.03140937246017423,,2019-08-13,,0.997
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-04,,0.997
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-04,,0.997
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.6649529898291567,,2019-05-16,,0.997
2AGM5V7Y,1,0,,2025-12-05,,Missed,0,0,0,0,1,0,0.6410381845840769,,2019-05-16,,0.997
2AGM5VBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.6412252925326942,,2019-05-16,,0.997
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.03390788279618007,,2019-08-14,,0.997
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.03394317970885892,,2019-05-16,,0.997
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01113889052050831,,2019-05-04,,0.997
2AGM8EMY,1,0,,2024-10-29,,Missed,0,0,0,0,1,0,0.0690628373437183,,2019-05-16,,0.997
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-27,,0.997
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-16,,0.997
2AGM8JAY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007626549179290578,,2019-05-16,,0.997
2AGM8LNY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0666514194342131,,2019-05-04,,0.997
