serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006537180974100735,,2019-08-14,,0.726
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGEU1JY,0,1,2025-07-21,,,Censored Early,0,0,1,1,0,0,0.9884355582804388,0.9489309287543863,2019-06-01,2242.0,0.726
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.13119185087073662,,2019-05-16,,0.726
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-06-01,,0.726
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-16,,0.726
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007724694850886516,,2019-05-27,,0.726
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007388512855825899,,2019-05-27,,0.726
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.0006294266743906473,,2019-05-27,,0.726
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06673631284935354,,2019-05-27,,0.726
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000783961143746168,,2019-05-27,,0.726
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.03209418031359917,,2019-05-27,,0.726
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.4132739395042627,,2019-05-27,,0.726
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.4099450530613555,,2019-05-27,,0.726
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.051649599673184034,,2019-05-27,,0.726
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007308480999589423,,2019-05-27,,0.726
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.41975347693986975,,2019-05-27,,0.726
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.04464600092170666,,2019-05-27,,0.726
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006026110579614866,,2019-05-27,,0.726
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1882162896410186,,2019-06-01,,0.726
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000749505779875482,,2019-05-27,,0.726
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.019205331779920523,,2019-05-27,,0.726
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.41008505358048514,,2019-05-27,,0.726
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-05-27,,0.726
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007156755300703168,,2019-06-01,,0.726
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.011191132595875345,,2019-05-27,,0.726
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.012823717174538523,,2019-05-27,,0.726
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.047500082250879795,,2019-05-27,,0.726
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014844038056170661,,2019-05-27,,0.726
2AGHN0TY,1,1,2020-09-14,2020-10-22,38.0,Early,0,1,0,1,0,0,1.0,0.9922641421337833,2019-05-27,476.0,0.726
