serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006791767403843843,,2019-05-27,,0.866
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006401983339677635,,2019-08-14,,0.866
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006721958284803849,,2019-05-27,,0.866
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.17289830313016094,,2019-06-01,,0.866
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006721958284803849,,2019-05-27,,0.866
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006706645503795238,,2019-05-27,,0.866
2AGGHGJY,1,1,2024-10-31,2024-11-19,19.0,On time,1,0,0,0,0,0,0.9998384213077086,0.9998384213077086,2019-05-16,1995.0,0.866
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006913625741826152,,2019-06-01,,0.866
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006706645503795238,,2019-05-27,,0.866
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006913625741826152,,2019-05-16,,0.866
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007489756083484172,,2019-05-27,,0.866
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007092282831753525,,2019-05-27,,0.866
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.8520535416520948,,2019-05-27,,0.866
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04079020942923614,,2019-05-27,,0.866
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007963843891124584,,2019-05-27,,0.866
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.04365790848245335,,2019-05-27,,0.866
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.4576853070086393,,2019-05-27,,0.866
2AGH33SY,1,1,2025-02-15,2025-05-08,82.0,Early,0,1,0,1,0,0,0.9999744635679672,0.9998642677497089,2019-05-27,2091.0,0.866
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.29927473777795227,,2019-05-27,,0.866
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007265572171064802,,2019-05-27,,0.866
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006706645503795238,,2019-05-27,,0.866
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.10151924897997575,,2019-05-27,,0.866
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006721958284803849,,2019-05-27,,0.866
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.03316139691331896,,2019-05-27,,0.866
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005336185004324497,,2019-05-27,,0.866
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006791767403843843,,2019-05-27,,0.866
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006706645503795238,,2019-05-27,,0.866
