serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0032149212527560387,,2019-08-14,,0.787
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06029105838753208,,2019-06-01,,0.787
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.919874180887093,0.919874180887093,2019-05-16,2014.0,0.787
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-06-01,,0.787
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-16,,0.787
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.017265182877553225,,2019-05-27,,0.787
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.001406783706529542,,2019-05-27,,0.787
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.017826623123185347,,2019-05-27,,0.787
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.021797764187417627,,2019-05-27,,0.787
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.7776253979433531,,2019-05-27,,0.787
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.7476573281391877,,2019-05-27,,0.787
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06029105838753208,,2019-05-27,,0.787
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001406783706529542,,2019-05-27,,0.787
