serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007548151988908551,,2019-05-27,,0.999
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006049029791292938,,2019-08-14,,0.999
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007256150030588556,,2019-05-27,,0.999
2AGEU1JY,0,1,2025-08-04,,,Censored Early,0,0,1,1,0,0,0.99963225356652,0.999629521457185,2019-06-01,2256.0,0.999
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007256150030588556,,2019-05-27,,0.999
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007548151988908551,,2019-05-27,,0.999
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.7951360540776683,,2019-05-16,,0.999
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007352631023248604,,2019-06-01,,0.999
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007548151988908551,,2019-05-27,,0.999
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007352631023248604,,2019-05-16,,0.999
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007776088035494247,,2019-05-27,,0.999
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007256150030588556,,2019-05-27,,0.999
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.0007548151988908551,,2019-05-27,,0.999
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04326172712344626,,2019-05-27,,0.999
