serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0031687371424347437,,2019-08-14,,0.999
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGEU1JY,0,1,2026-02-19,,,Censored Early,0,0,1,1,0,0,0.9996579473366554,0.9996579473366554,2019-06-01,2455.0,0.999
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.5623961161306887,,2019-05-16,,0.999
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-06-01,,0.999
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-16,,0.999
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003489549592632959,,2019-05-27,,0.999
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015467200579902891,,2019-05-27,,0.999
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.0013529351261293494,,2019-05-27,,0.999
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.024753211130739337,,2019-05-27,,0.999
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016497669722250164,,2019-05-27,,0.999
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.03918871079053162,,2019-05-27,,0.999
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.40585847512293255,,2019-05-27,,0.999
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.9999858063617224,0.9999858063617224,2019-05-27,2105.0,0.999
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04084739926208578,,2019-05-27,,0.999
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.028577303897688398,,2019-05-27,,0.999
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015467200579902891,,2019-05-27,,0.999
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.011512949867731498,,2019-05-27,,0.999
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003818260817360116,,2019-05-27,,0.999
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015467200579902891,,2019-05-27,,0.999
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHJD4Y,0,1,2026-02-19,,,Censored Early,0,0,1,1,0,0,0.9993854691677814,0.9993854691677814,2019-06-01,2455.0,0.999
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015467200579902891,,2019-05-27,,0.999
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.006426637424651902,,2019-05-27,,0.999
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.4361501005027547,,2019-05-27,,0.999
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-06-01,,0.999
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02299951708933713,,2019-05-27,,0.999
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.004951820324639756,,2019-05-27,,0.999
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.011512949867731498,,2019-05-27,,0.999
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0027956219418518577,,2019-05-27,,0.999
2AGHN0TY,1,1,2020-09-19,2020-10-22,33.0,Early,0,1,0,1,0,0,1.0,1.0,2019-05-27,481.0,0.999
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-27,,0.999
2AGHTBYY,1,1,2024-08-31,2025-01-25,147.0,Early,0,1,0,1,0,0,1.0,0.9999859466371124,2019-05-27,1923.0,0.999
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.40585847512293255,,2019-05-27,,0.999
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003449444097424608,,2019-05-27,,0.999
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.018280846474899415,,2019-08-13,,0.999
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-04,,0.999
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013529351261293494,,2019-05-04,,0.999
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07979360242722772,,2019-05-16,,0.999
2AGM5V7Y,1,0,,2025-12-05,,Missed,0,0,0,0,1,0,0.46475421529075284,,2019-05-16,,0.999
2AGM5VBY,0,1,2026-02-09,,,Censored Early,0,0,1,1,0,0,0.9997293637317607,0.9997293637317607,2019-05-16,2461.0,0.999
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.01813852097234627,,2019-08-14,,0.999
