serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0032933490381407264,,2019-08-14,,0.812
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AGEU1JY,0,1,2025-05-18,,,Censored Early,0,0,1,1,0,0,0.9999999131940578,0.9999869858001793,2019-06-01,2178.0,0.812
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AGGHGJY,1,1,2024-11-18,2024-11-19,1.0,On time,1,0,0,0,0,0,0.9999813720131593,0.9999813720131593,2019-05-16,2013.0,0.812
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-06-01,,0.812
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-16,,0.812
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003931528715139573,,2019-05-27,,0.812
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.0014605355940552817,,2019-05-27,,0.812
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02223930046637668,,2019-05-27,,0.812
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014605355940552817,,2019-05-27,,0.812
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.02019415513322765,,2019-05-27,,0.812
2AGH31PY,1,1,2024-11-04,2024-11-18,14.0,On time,1,0,0,0,0,0,0.9974410664615094,0.9974410664615094,2019-05-27,1988.0,0.812
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.9631933433590106,0.9631933433590106,2019-05-27,2105.0,0.812
2AGH34HY,0,1,2025-11-18,,,Censored Early,0,0,1,1,0,0,0.9999471773996599,0.9999471773996599,2019-05-27,2367.0,0.812
