serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002167781535712403,,2019-08-14,,0.982
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.036569905393579176,,2019-06-01,,0.982
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.9813495760302775,,2019-05-16,,0.982
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-06-01,,0.982
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-16,,0.982
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002167781535712403,,2019-05-27,,0.982
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.001713686060826515,,2019-05-27,,0.982
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.014065601174776265,,2019-05-27,,0.982
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.008154324694725148,,2019-05-27,,0.982
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.22052325050568403,,2019-05-27,,0.982
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.9999907616990874,0.9999907616990874,2019-05-27,2105.0,0.982
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.014209128676644145,,2019-05-27,,0.982
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.014065601174776265,,2019-05-27,,0.982
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.003459502625172334,,2019-05-27,,0.982
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002167781535712403,,2019-05-27,,0.982
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.036569905393579176,,2019-06-01,,0.982
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001713686060826515,,2019-05-27,,0.982
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.002167781535712403,,2019-05-27,,0.982
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.9813495760302775,,2019-05-27,,0.982
