threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.72,0.38461538461538464,0.022222222222222223,0.04201680672268908,0.0010940919037199124,109.44444444444444,20.0,116.51810647192337,0.02666666666666667,5,8,216,3652
0.73,0.3333333333333333,0.017777777777777778,0.03375527426160337,0.0010940919037199124,121.25,113.0,118.40264988588727,0.022222222222222223,4,8,217,3652
0.74,0.2727272727272727,0.013333333333333334,0.025423728813559327,0.0010940919037199124,138.57142857142858,206.0,116.71192513786993,0.022222222222222223,3,8,218,3652
0.75,0.2,0.008888888888888889,0.01702127659574468,0.0010940919037199124,158.33333333333334,207.5,114.70929440207634,0.017777777777777778,2,8,219,3652
0.76,0.2222222222222222,0.008888888888888889,0.017094017094017096,0.0008205689277899343,158.33333333333334,207.5,114.70929440207634,0.017777777777777778,2,7,219,3653
0.77,0.2222222222222222,0.008888888888888889,0.017094017094017096,0.0008205689277899343,158.33333333333334,207.5,114.70929440207634,0.017777777777777778,2,7,219,3653
0.78,0.2222222222222222,0.008888888888888889,0.017094017094017096,0.0008205689277899343,158.33333333333334,207.5,114.70929440207634,0.017777777777777778,2,7,219,3653
0.79,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,190.0,209.0,98.85949625605019,0.017777777777777778,1,6,220,3654
0.8,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,190.0,209.0,98.85949625605019,0.017777777777777778,1,6,220,3654
0.81,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,190.0,209.0,98.85949625605019,0.017777777777777778,1,6,220,3654
0.82,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,190.0,209.0,98.85949625605019,0.017777777777777778,1,6,220,3654
0.83,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,176.5,206.5,106.50469473220417,0.013333333333333334,1,5,221,3654
0.84,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,176.5,206.5,106.50469473220417,0.013333333333333334,1,5,221,3654
0.85,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,176.5,206.5,106.50469473220417,0.013333333333333334,1,5,221,3654
0.86,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,176.5,206.5,106.50469473220417,0.013333333333333334,1,5,221,3654
0.87,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,175.25,204.0,106.20351924489131,0.013333333333333334,1,5,221,3654
0.88,0.2,0.0044444444444444444,0.008695652173913044,0.0002735229759299781,175.25,204.0,106.20351924489131,0.013333333333333334,1,4,221,3655
0.89,0.2,0.0044444444444444444,0.008695652173913044,0.0002735229759299781,168.5,190.5,105.33399261397054,0.013333333333333334,1,4,221,3655
0.9,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,167.33333333333334,209.0,121.60683460325008,0.008888888888888889,1,3,222,3655
0.91,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,167.33333333333334,209.0,121.60683460325008,0.008888888888888889,1,3,222,3655
0.92,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,167.33333333333334,209.0,121.60683460325008,0.008888888888888889,1,3,222,3655
0.93,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,167.33333333333334,209.0,121.60683460325008,0.008888888888888889,1,3,222,3655
0.94,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,146.5,146.5,144.5,0.0044444444444444444,1,2,223,3655
0.95,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,146.5,146.5,144.5,0.0044444444444444444,1,2,223,3655
0.96,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,146.5,146.5,144.5,0.0044444444444444444,1,2,223,3655
