threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.83,0.6153846153846154,0.07111111111111111,0.12749003984063745,0.0008205689277899343,40.04347826086956,21.0,65.01871186242872,0.05333333333333334,16,10,202,3653
0.84,0.6153846153846154,0.07111111111111111,0.12749003984063745,0.0008205689277899343,40.04347826086956,21.0,65.01871186242872,0.05333333333333334,16,10,202,3653
0.85,0.6153846153846154,0.07111111111111111,0.12749003984063745,0.0008205689277899343,40.04347826086956,21.0,65.01871186242872,0.05333333333333334,16,10,202,3653
0.86,0.6153846153846154,0.07111111111111111,0.12749003984063745,0.0008205689277899343,40.04347826086956,21.0,65.01871186242872,0.05333333333333334,16,10,202,3653
0.87,0.6153846153846154,0.07111111111111111,0.12749003984063745,0.0008205689277899343,40.04347826086956,21.0,65.01871186242872,0.05333333333333334,16,10,202,3653
0.88,0.6153846153846154,0.07111111111111111,0.12749003984063745,0.0008205689277899343,40.04347826086956,21.0,65.01871186242872,0.05333333333333334,16,10,202,3653
0.89,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.9,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.91,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.92,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.93,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.94,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.95,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.96,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.97,0.6,0.06666666666666667,0.12000000000000001,0.0008205689277899343,41.81818181818182,21.5,65.93291105609231,0.05333333333333334,15,10,203,3653
0.98,0.625,0.06666666666666667,0.12048192771084337,0.0008205689277899343,40.76190476190476,21.0,67.30237720410967,0.04888888888888889,15,9,204,3653
0.99,0.6363636363636364,0.06222222222222222,0.11336032388663968,0.0008205689277899343,37.1578947368421,21.0,66.09742662232912,0.044444444444444446,14,8,206,3653
