threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.15,0.3246753246753247,0.11961722488038277,0.17482517482517482,0.004828326180257511,84.59322033898304,55.0,122.66215399149327,0.19617224880382775,25,52,150,3710
0.16,0.3055555555555556,0.10526315789473684,0.15658362989323843,0.0045600858369098714,86.16363636363636,55.0,125.51374624266367,0.19138755980861244,22,50,154,3711
0.17,0.296875,0.09090909090909091,0.13919413919413917,0.0034871244635193135,84.07843137254902,59.0,119.83270088527996,0.18181818181818182,19,45,158,3715
0.18,0.30158730158730157,0.09090909090909091,0.13970588235294118,0.003218884120171674,79.68627450980392,55.0,100.85487344638051,0.18181818181818182,19,44,158,3716
0.19,0.3620689655172414,0.10047846889952153,0.15730337078651685,0.0029506437768240345,74.7872340425532,51.0,99.43434403263564,0.15789473684210525,21,37,162,3717
0.2,0.3888888888888889,0.10047846889952153,0.1596958174904943,0.0024141630901287556,73.2,34.0,101.25755938858755,0.14832535885167464,21,33,164,3719
0.21,0.4117647058823529,0.10047846889952153,0.16153846153846155,0.002145922746781116,72.93023255813954,34.0,102.65756926721426,0.13875598086124402,21,30,166,3720
0.22,0.3877551020408163,0.09090909090909091,0.14728682170542634,0.002145922746781116,71.8780487804878,38.0,98.94053279793415,0.12440191387559808,19,30,168,3720
0.23,0.4,0.0861244019138756,0.14173228346456695,0.002145922746781116,68.45945945945945,33.0,100.53198888362353,0.11004784688995216,18,27,172,3720
0.24,0.40476190476190477,0.08133971291866028,0.13545816733067728,0.002145922746781116,54.205882352941174,31.5,62.04589355126086,0.10047846889952153,17,25,175,3720
0.25,0.38461538461538464,0.07177033492822966,0.12096774193548389,0.002145922746781116,57.0,33.0,63.92182725798755,0.09090909090909091,15,24,178,3720
0.26,0.4444444444444444,0.07655502392344497,0.1306122448979592,0.001609442060085837,54.266666666666666,26.0,65.71399309803726,0.08133971291866028,16,20,179,3722
0.27,0.4117647058823529,0.06698564593301436,0.11522633744855967,0.001609442060085837,54.964285714285715,30.5,62.88906454047086,0.07655502392344497,14,20,181,3722
0.28,0.41935483870967744,0.06220095693779904,0.10833333333333334,0.0013412017167381974,56.23076923076923,30.0,64.60251703378586,0.07177033492822966,13,18,183,3723
0.29,0.4230769230769231,0.05263157894736842,0.09361702127659574,0.0008047210300429185,56.130434782608695,33.0,64.36533251872274,0.06698564593301436,11,15,186,3725
0.3,0.3333333333333333,0.03349282296650718,0.06086956521739131,0.000536480686695279,66.47368421052632,48.0,65.24558337224434,0.06698564593301436,7,14,190,3726
0.31,0.35,0.03349282296650718,0.0611353711790393,0.000536480686695279,60.666666666666664,46.5,64.47307793007697,0.06220095693779904,7,13,191,3726
0.32,0.29411764705882354,0.023923444976076555,0.04424778761061947,0.000536480686695279,63.666666666666664,46.0,63.32210426769541,0.05741626794258373,5,12,194,3726
0.33,0.3333333333333333,0.023923444976076555,0.04464285714285714,0.000536480686695279,60.0,45.0,60.258417860718204,0.04784688995215311,5,10,196,3726
0.34,0.35714285714285715,0.023923444976076555,0.04484304932735426,0.000536480686695279,46.583333333333336,35.5,44.785522834455726,0.0430622009569378,5,9,197,3726
0.35,0.38461538461538464,0.023923444976076555,0.04504504504504504,0.000536480686695279,44.54545454545455,31.0,46.83115442516219,0.03349282296650718,5,8,198,3726
0.36,0.5,0.028708133971291867,0.054298642533936646,0.000536480686695279,35.1,17.5,46.16373035186823,0.023923444976076555,6,6,199,3726
