threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.39,0.46153846153846156,0.08,0.13636363636363638,0.0030087527352297594,0.6428571428571429,156.71428571428572,19.5,308.74618067537716,28,18,10,197,11,3645
0.4,0.4411764705882353,0.06666666666666667,0.11583011583011583,0.0030087527352297594,0.6521739130434783,148.04347826086956,20.0,323.06837050798447,23,15,8,202,11,3645
0.41,0.4666666666666667,0.06222222222222222,0.10980392156862746,0.0030087527352297594,0.7368421052631579,72.05263157894737,19.0,123.85325514036465,19,14,5,206,11,3645
0.42,0.5454545454545454,0.05333333333333334,0.09716599190283401,0.002188183807439825,0.8571428571428571,36.07142857142857,12.0,62.76425766960307,14,12,2,211,8,3648
0.43,0.5263157894736842,0.044444444444444446,0.0819672131147541,0.002188183807439825,0.9090909090909091,25.818181818181817,3.0,56.82799915185564,11,10,1,214,8,3648
0.44,0.4666666666666667,0.03111111111111111,0.058333333333333334,0.0019146608315098468,0.875,31.75,2.0,65.07447656339619,8,7,1,217,7,3649
0.45,0.5454545454545454,0.02666666666666667,0.050847457627118654,0.0010940919037199124,0.8571428571428571,36.0,1.0,68.51902759713643,7,6,1,218,4,3652
0.46,0.5,0.013333333333333334,0.025974025974025976,0.0005470459518599562,0.75,57.75,14.0,83.95646193117001,4,3,1,221,2,3654
0.47,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,0.5,113.5,113.5,87.5,2,1,1,223,1,3655
0.48,0.0,0.0,0.0,0.0002735229759299781,0.0,200.0,200.0,0.0,1,0,1,224,1,3655
0.49,0.0,0.0,0.0,0.0002735229759299781,0.0,199.0,199.0,0.0,1,0,1,224,1,3655
0.5,0.0,0.0,0.0,0.0002735229759299781,0.0,197.0,197.0,0.0,1,0,1,224,1,3655
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
